group,phase,condition,subject,stimulus,ev
healthy,foil,CS+,23,tools/anvil.jpg,0.9937098121211944
healthy,foil,CS+,23,tools/battery.jpg,3.9756964539299164e-06
healthy,foil,CS+,23,tools/bolt.jpg,1.555562992550288e-08
healthy,foil,CS+,23,tools/burnisher.jpg,0.00018470694574698057
healthy,foil,CS+,23,tools/carabiner.jpg,6.240096329191893e-05
healthy,foil,CS+,23,tools/caulkinggun.jpg,0.008230309109057985
healthy,foil,CS+,23,tools/clamp.jpg,0.7450300928155283
healthy,foil,CS+,23,tools/clippers.jpg,0.003205438520449105
healthy,foil,CS+,23,tools/compass.jpg,0.0003028567270044397
healthy,foil,CS+,23,tools/crank.jpg,8.941658864211788e-13
healthy,foil,CS+,23,tools/cuttingboard.jpg,6.115742586325036e-08
healthy,foil,CS+,23,tools/dremel.jpg,1.4193941745101951e-05
healthy,foil,CS+,23,tools/duster.jpg,0.1083635574435063
healthy,foil,CS+,23,tools/electricdrill.jpg,0.007552245381439613
healthy,foil,CS+,23,tools/electricsewingmachine.jpg,4.8157349106511516e-08
healthy,foil,CS+,23,tools/engine.jpg,1.1346566770157354e-09
healthy,foil,CS+,23,tools/flashlight.jpg,0.9900514866800137
healthy,foil,CS+,23,tools/grapplinghook.jpg,0.08205781939148746
healthy,foil,CS+,23,tools/hedgeshears.jpg,1.5023427786732983e-05
healthy,foil,CS+,23,tools/hourglass.jpg,6.593764688165944e-15
healthy,foil,CS+,23,tools/keys.jpg,0.24686438444502426
healthy,foil,CS+,23,tools/lantern.jpg,0.19534558485104717
healthy,foil,CS+,23,tools/laptop.jpg,2.2158403332305e-08
healthy,foil,CS+,23,tools/level.jpg,1.57013946441794e-06
healthy,foil,CS+,23,tools/magnet.jpg,0.45656928142739933
healthy,foil,CS+,23,tools/magnifyingglass.jpg,2.0575113137558182e-11
healthy,foil,CS+,23,tools/mellonballer.jpg,0.21318551277809028
healthy,foil,CS+,23,tools/microscope.jpg,0.007916323802867928
healthy,foil,CS+,23,tools/nailgun.jpg,1.5366901865563222e-05
healthy,foil,CS+,23,tools/pick.jpg,0.9984654612479655
healthy,foil,CS+,23,tools/pizzacutter.jpg,0.5952221758610394
healthy,foil,CS+,23,tools/razorblade.jpg,4.498394616263316e-05
healthy,foil,CS+,23,tools/sawblade.jpg,0.21778299023071454
healthy,foil,CS+,23,tools/scratchawl.jpg,3.503177865290128e-07
healthy,foil,CS+,23,tools/shovel.jpg,4.292549993642872e-05
healthy,foil,CS+,23,tools/smartphone.jpg,2.170459259509178e-05
healthy,foil,CS+,23,tools/snowbrush.jpg,0.8882259891394853
healthy,foil,CS+,23,tools/staplegun.jpg,4.61805911926401e-16
healthy,foil,CS+,23,tools/stapler.jpg,0.00025240796944423833
healthy,foil,CS+,23,tools/stethoscope.jpg,8.621196179949845e-14
healthy,foil,CS+,23,tools/tape.jpg,2.4385471826559797e-13
healthy,foil,CS+,23,tools/telephone.jpg,2.771396831424245e-06
healthy,foil,CS+,23,tools/vacuumcleaner.jpg,5.4625801971982695e-15
healthy,foil,CS+,23,tools/vicegrips.jpg,0.0006289536289310057
healthy,foil,CS+,23,tools/watch.jpg,1.8436675738234968e-14
healthy,foil,CS+,23,tools/wateringcan.jpg,0.0061861772486151625
healthy,foil,CS+,23,tools/whisk.jpg,0.0002488160403098773
healthy,foil,CS+,23,tools/whistle.jpg,0.000565089050213509
healthy,foil,CS+,24,animals/armadillo.jpg,0.9798837171140912
healthy,foil,CS+,24,animals/balloonfish.jpg,0.999999863683876
healthy,foil,CS+,24,animals/beardeddragon.jpg,0.9996088168021289
healthy,foil,CS+,24,animals/bullfrog.jpg,0.995799982917554
healthy,foil,CS+,24,animals/caracal.jpg,0.9999900631754637
healthy,foil,CS+,24,animals/clam.jpg,0.140276903898278
healthy,foil,CS+,24,animals/clownfish.jpg,0.7206980569490952
healthy,foil,CS+,24,animals/cod.jpg,0.9983455816224658
healthy,foil,CS+,24,animals/crab.jpg,0.9963986847994748
healthy,foil,CS+,24,animals/crane.jpg,0.9990878787049626
healthy,foil,CS+,24,animals/deer.jpg,0.5395066346861662
healthy,foil,CS+,24,animals/dockbug2.jpg,0.999973309879158
healthy,foil,CS+,24,animals/dove.jpg,0.9999343242438118
healthy,foil,CS+,24,animals/earthworm.jpg,0.9999764885760463
healthy,foil,CS+,24,animals/emu.jpg,0.9926050177334081
healthy,foil,CS+,24,animals/flounder.jpg,0.9993741218846143
healthy,foil,CS+,24,animals/gecko.jpg,0.9611661467096122
healthy,foil,CS+,24,animals/highlandcow.jpg,0.9975566743712323
healthy,foil,CS+,24,animals/ibises.jpg,0.9999989236970421
healthy,foil,CS+,24,animals/kangaroo.jpg,0.8240842309249443
healthy,foil,CS+,24,animals/koala.jpg,0.9999998384255774
healthy,foil,CS+,24,animals/ladybug.jpg,0.9999999644870022
healthy,foil,CS+,24,animals/leafinsect.jpg,0.9991768445584823
healthy,foil,CS+,24,animals/lion.jpg,0.9015990550812307
healthy,foil,CS+,24,animals/lizard.jpg,0.9930742461063319
healthy,foil,CS+,24,animals/lobsterspiny.jpg,0.9999568232355945
healthy,foil,CS+,24,animals/macaw.jpg,0.9319478839319524
healthy,foil,CS+,24,animals/malaysianjunglenymph.jpg,0.9999956699639131
healthy,foil,CS+,24,animals/marlin.jpg,0.8748161189389241
healthy,foil,CS+,24,animals/monkey.jpg,0.9995200936921733
healthy,foil,CS+,24,animals/octopus.jpg,0.9999950194514953
healthy,foil,CS+,24,animals/orangutan.jpg,0.9983221487294845
healthy,foil,CS+,24,animals/owl.jpg,0.8895339021278874
healthy,foil,CS+,24,animals/panda.jpg,0.9999998410748067
healthy,foil,CS+,24,animals/penguin.jpg,0.9999998402349
healthy,foil,CS+,24,animals/rooster.jpg,0.9999999690282285
healthy,foil,CS+,24,animals/seaslug.jpg,0.9999357181165924
healthy,foil,CS+,24,animals/slug.jpg,0.9893199421377769
healthy,foil,CS+,24,animals/stickinsect.jpg,0.9999812465644603
healthy,foil,CS+,24,animals/stinkbug.jpg,0.21502656086845534
healthy,foil,CS+,24,animals/tortoise.jpg,0.8706469133742288
healthy,foil,CS+,24,animals/toucan.jpg,0.9958064500282954
healthy,foil,CS+,24,animals/tragopan.jpg,0.9987331132752194
healthy,foil,CS+,24,animals/vulture.jpg,0.9999922328324015
healthy,foil,CS+,24,animals/wasp.jpg,0.017274536821587593
healthy,foil,CS+,24,animals/waterdragon.jpg,0.9994434799663622
healthy,foil,CS+,24,animals/woodlouse.jpg,0.9999994464387363
healthy,foil,CS+,25,animals/armadillo.jpg,0.9846743683406065
healthy,foil,CS+,25,animals/balloonfish.jpg,1.779171937080581e-11
healthy,foil,CS+,25,animals/beardeddragon.jpg,0.8431826474470223
healthy,foil,CS+,25,animals/bullfrog.jpg,0.9296223407644361
healthy,foil,CS+,25,animals/caracal.jpg,0.6398998520778113
healthy,foil,CS+,25,animals/clam.jpg,3.573085501516773e-07
healthy,foil,CS+,25,animals/clownfish.jpg,0.9078145435967745
healthy,foil,CS+,25,animals/cod.jpg,0.18089856065221047
healthy,foil,CS+,25,animals/crab.jpg,0.9978169204890418
healthy,foil,CS+,25,animals/crane.jpg,0.0006886870996748334
healthy,foil,CS+,25,animals/deer.jpg,0.9999992107650905
healthy,foil,CS+,25,animals/dockbug2.jpg,1.513054188277672e-08
healthy,foil,CS+,25,animals/dove.jpg,0.07069639657978631
healthy,foil,CS+,25,animals/emu.jpg,5.143825098803879e-12
healthy,foil,CS+,25,animals/flounder.jpg,0.7280042982158124
healthy,foil,CS+,25,animals/gecko.jpg,0.998665840118017
healthy,foil,CS+,25,animals/hermitcrab.jpg,0.999999999989345
healthy,foil,CS+,25,animals/highlandcow.jpg,1.1797707235605992e-09
healthy,foil,CS+,25,animals/ibises.jpg,0.9999999996789726
healthy,foil,CS+,25,animals/kangaroo.jpg,9.352821059706407e-05
healthy,foil,CS+,25,animals/koala.jpg,0.7540472675720813
healthy,foil,CS+,25,animals/ladybug.jpg,0.999023093949688
healthy,foil,CS+,25,animals/leafinsect.jpg,0.8933116547318306
healthy,foil,CS+,25,animals/lion.jpg,2.900145122187526e-07
healthy,foil,CS+,25,animals/lizard.jpg,0.999920001074334
healthy,foil,CS+,25,animals/lobsterspiny.jpg,0.9997894025728271
healthy,foil,CS+,25,animals/macaw.jpg,0.9999957828420794
healthy,foil,CS+,25,animals/malaysianjunglenymph.jpg,0.12624131328597923
healthy,foil,CS+,25,animals/marlin.jpg,0.989203337840336
healthy,foil,CS+,25,animals/monkey.jpg,0.9828012743072032
healthy,foil,CS+,25,animals/octopus.jpg,0.000518584438713725
healthy,foil,CS+,25,animals/orangutan.jpg,0.996651703153422
healthy,foil,CS+,25,animals/owl.jpg,0.9891760274280703
healthy,foil,CS+,25,animals/panda.jpg,1.0
healthy,foil,CS+,25,animals/penguin.jpg,0.9596394671208486
healthy,foil,CS+,25,animals/rooster.jpg,0.9999992416437773
healthy,foil,CS+,25,animals/seaslug.jpg,0.0028300635667345684
healthy,foil,CS+,25,animals/slug.jpg,0.32660550414593326
healthy,foil,CS+,25,animals/stickinsect.jpg,0.9999999973620612
healthy,foil,CS+,25,animals/stinkbug.jpg,0.995498172794258
healthy,foil,CS+,25,animals/tortoise.jpg,0.012678059610705738
healthy,foil,CS+,25,animals/toucan.jpg,0.012817659112507223
healthy,foil,CS+,25,animals/tragopan.jpg,0.920021732814692
healthy,foil,CS+,25,animals/vulture.jpg,2.1583790576741126e-09
healthy,foil,CS+,25,animals/wasp.jpg,0.005425241298947576
healthy,foil,CS+,25,animals/waterdragon.jpg,0.4288195903162406
healthy,foil,CS+,25,animals/woodlouse.jpg,4.046706377284409e-05
healthy,foil,CS+,26,tools/anvil.jpg,0.7384473010837611
healthy,foil,CS+,26,tools/battery.jpg,0.9999990408287572
healthy,foil,CS+,26,tools/bolt.jpg,0.9999122145464541
healthy,foil,CS+,26,tools/burnisher.jpg,0.9947435736745195
healthy,foil,CS+,26,tools/carabiner.jpg,0.9287801299274073
healthy,foil,CS+,26,tools/caulkinggun.jpg,0.0007169090822032489
healthy,foil,CS+,26,tools/clamp.jpg,0.9396880008579322
healthy,foil,CS+,26,tools/clippers.jpg,0.9998172625275603
healthy,foil,CS+,26,tools/compass.jpg,0.9999971355685884
healthy,foil,CS+,26,tools/crank.jpg,0.9996602325112546
healthy,foil,CS+,26,tools/cuttingboard.jpg,0.9999534780286711
healthy,foil,CS+,26,tools/dremel.jpg,0.9997910914273818
healthy,foil,CS+,26,tools/duster.jpg,0.2542808192965411
healthy,foil,CS+,26,tools/electricdrill.jpg,0.9999335793593909
healthy,foil,CS+,26,tools/electricsewingmachine.jpg,0.99842116079455
healthy,foil,CS+,26,tools/engine.jpg,0.999996857651919
healthy,foil,CS+,26,tools/flashlight.jpg,0.9999575385282954
healthy,foil,CS+,26,tools/grapplinghook.jpg,0.9999019512070217
healthy,foil,CS+,26,tools/hedgeshears.jpg,0.9994725915985051
healthy,foil,CS+,26,tools/hourglass.jpg,0.5162677431960659
healthy,foil,CS+,26,tools/keys.jpg,0.9247320242197957
healthy,foil,CS+,26,tools/lantern.jpg,0.9999997482283832
healthy,foil,CS+,26,tools/laptop.jpg,0.007436351279183899
healthy,foil,CS+,26,tools/level.jpg,0.9867218286307166
healthy,foil,CS+,26,tools/magnet.jpg,0.22666597369527552
healthy,foil,CS+,26,tools/magnifyingglass.jpg,0.9999999897745208
healthy,foil,CS+,26,tools/mellonballer.jpg,0.9851276048884622
healthy,foil,CS+,26,tools/microscope.jpg,0.9633740731422383
healthy,foil,CS+,26,tools/nailgun.jpg,0.9999984040060504
healthy,foil,CS+,26,tools/pick.jpg,0.9930327794658725
healthy,foil,CS+,26,tools/pizzacutter.jpg,0.0001897642260495307
healthy,foil,CS+,26,tools/razorblade.jpg,0.984233754773421
healthy,foil,CS+,26,tools/sawblade.jpg,0.9788307295193338
healthy,foil,CS+,26,tools/scratchawl.jpg,0.9343519243983422
healthy,foil,CS+,26,tools/shovel.jpg,0.9999990328633458
healthy,foil,CS+,26,tools/smartphone.jpg,0.9999969817665472
healthy,foil,CS+,26,tools/snowbrush.jpg,0.9999311000100182
healthy,foil,CS+,26,tools/staplegun.jpg,0.9999999102525402
healthy,foil,CS+,26,tools/stapler.jpg,0.0003652255320264177
healthy,foil,CS+,26,tools/stethoscope.jpg,0.9999999735993323
healthy,foil,CS+,26,tools/tape.jpg,0.9997784811261183
healthy,foil,CS+,26,tools/telephone.jpg,0.5104622307192312
healthy,foil,CS+,26,tools/vacuumcleaner.jpg,0.9961061148692015
healthy,foil,CS+,26,tools/vicegrips.jpg,0.9999788310696165
healthy,foil,CS+,26,tools/watch.jpg,0.9999917320991326
healthy,foil,CS+,26,tools/wateringcan.jpg,0.9753951028417924
healthy,foil,CS+,26,tools/whisk.jpg,0.8793710316639307
healthy,foil,CS+,26,tools/whistle.jpg,0.9993512672988858
healthy,foil,CS-,1,tools/anvil.jpg,0.40981367197722307
healthy,foil,CS-,1,tools/battery.jpg,0.9997907939443383
healthy,foil,CS-,1,tools/bolt.jpg,0.9999877166601819
healthy,foil,CS-,1,tools/burnisher.jpg,0.9994554853676425
healthy,foil,CS-,1,tools/carabiner.jpg,0.6467325446324783
healthy,foil,CS-,1,tools/caulkinggun.jpg,0.9993945990362295
healthy,foil,CS-,1,tools/clamp.jpg,0.9991655269016282
healthy,foil,CS-,1,tools/clippers.jpg,0.985522107135569
healthy,foil,CS-,1,tools/compass.jpg,8.142934892890073e-07
healthy,foil,CS-,1,tools/crank.jpg,0.99969809007189
healthy,foil,CS-,1,tools/cuttingboard.jpg,0.0011458303664619008
healthy,foil,CS-,1,tools/dremel.jpg,4.149887294483728e-11
healthy,foil,CS-,1,tools/duster.jpg,0.9974971434857252
healthy,foil,CS-,1,tools/electricdrill.jpg,0.04280307912768233
healthy,foil,CS-,1,tools/electricsewingmachine.jpg,0.03239557498923524
healthy,foil,CS-,1,tools/engine.jpg,0.010500379630201435
healthy,foil,CS-,1,tools/flashlight.jpg,0.0687531427430846
healthy,foil,CS-,1,tools/hedgeshears.jpg,0.9999855797443082
healthy,foil,CS-,1,tools/hourglass.jpg,0.9497602768218534
healthy,foil,CS-,1,tools/keys.jpg,0.999999996497601
healthy,foil,CS-,1,tools/lantern.jpg,0.9999622431193222
healthy,foil,CS-,1,tools/laptop.jpg,0.9999999985433852
healthy,foil,CS-,1,tools/level.jpg,0.9999044624453243
healthy,foil,CS-,1,tools/magnet.jpg,0.9997818475207912
healthy,foil,CS-,1,tools/magnifyingglass.jpg,0.999443136647587
healthy,foil,CS-,1,tools/mellonballer.jpg,0.0007520453858121742
healthy,foil,CS-,1,tools/microscope.jpg,0.022217871693730646
healthy,foil,CS-,1,tools/nailgun.jpg,0.0174140629017465
healthy,foil,CS-,1,tools/pick.jpg,0.9435262556991035
healthy,foil,CS-,1,tools/pizzacutter.jpg,0.23945215521605845
healthy,foil,CS-,1,tools/razorblade.jpg,0.9999959792093649
healthy,foil,CS-,1,tools/sawblade.jpg,0.9998761531814416
healthy,foil,CS-,1,tools/shovel.jpg,0.4952492830258387
healthy,foil,CS-,1,tools/smartphone.jpg,0.6870843429724708
healthy,foil,CS-,1,tools/snowbrush.jpg,0.6357981280573614
healthy,foil,CS-,1,tools/staplegun.jpg,0.0004396518914152246
healthy,foil,CS-,1,tools/stapler.jpg,0.9985253540972538
healthy,foil,CS-,1,tools/stethoscope.jpg,0.0005489148537035704
healthy,foil,CS-,1,tools/tape.jpg,0.07214945120058168
healthy,foil,CS-,1,tools/telephone.jpg,0.6344041651242359
healthy,foil,CS-,1,tools/vacuumcleaner.jpg,0.9678206171012319
healthy,foil,CS-,1,tools/vicegrips.jpg,0.43086643068486025
healthy,foil,CS-,1,tools/whisk.jpg,0.9999274999530988
healthy,foil,CS-,1,tools/whistle.jpg,0.9968936977221973
healthy,foil,CS-,2,tools/anvil.jpg,0.9980271986522068
healthy,foil,CS-,2,tools/battery.jpg,1.1193929809372757e-05
healthy,foil,CS-,2,tools/bolt.jpg,0.5326854568072049
healthy,foil,CS-,2,tools/burnisher.jpg,0.9174144717071223
healthy,foil,CS-,2,tools/carabiner.jpg,0.2047013969248374
healthy,foil,CS-,2,tools/caulkinggun.jpg,1.5146744256825342e-05
healthy,foil,CS-,2,tools/clamp.jpg,0.00028687339918155927
healthy,foil,CS-,2,tools/clippers.jpg,0.0005832350838560197
healthy,foil,CS-,2,tools/compass.jpg,0.005549028113657103
healthy,foil,CS-,2,tools/crank.jpg,1.0672847872094728e-05
healthy,foil,CS-,2,tools/cuttingboard.jpg,0.004005457743243694
healthy,foil,CS-,2,tools/dremel.jpg,0.996287988676387
healthy,foil,CS-,2,tools/duster.jpg,0.3991759254770898
healthy,foil,CS-,2,tools/electricdrill.jpg,0.00937298093686018
healthy,foil,CS-,2,tools/electricsewingmachine.jpg,5.3240624640446005e-08
healthy,foil,CS-,2,tools/engine.jpg,6.567808097366967e-05
healthy,foil,CS-,2,tools/flashlight.jpg,1.2512994747049504e-06
healthy,foil,CS-,2,tools/grapplinghook.jpg,0.025919390803219377
healthy,foil,CS-,2,tools/hedgeshears.jpg,0.0004991355999143074
healthy,foil,CS-,2,tools/hourglass.jpg,0.0064584738623463854
healthy,foil,CS-,2,tools/lantern.jpg,0.7306917557973182
healthy,foil,CS-,2,tools/laptop.jpg,3.186293235315117e-05
healthy,foil,CS-,2,tools/level.jpg,0.03672608843533033
healthy,foil,CS-,2,tools/magnet.jpg,0.22580712605477268
healthy,foil,CS-,2,tools/magnifyingglass.jpg,0.00011843810187024873
healthy,foil,CS-,2,tools/mellonballer.jpg,4.640210083218755e-06
healthy,foil,CS-,2,tools/microscope.jpg,0.005858033869841611
healthy,foil,CS-,2,tools/nailgun.jpg,0.11733426898434306
healthy,foil,CS-,2,tools/pick.jpg,0.0008258387565805867
healthy,foil,CS-,2,tools/pizzacutter.jpg,0.00028077770774673704
healthy,foil,CS-,2,tools/razorblade.jpg,0.4496885582210791
healthy,foil,CS-,2,tools/sawblade.jpg,5.530626598363731e-08
healthy,foil,CS-,2,tools/scratchawl.jpg,0.0038276820124973784
healthy,foil,CS-,2,tools/shovel.jpg,0.9999994234755498
healthy,foil,CS-,2,tools/smartphone.jpg,0.00048109939715527657
healthy,foil,CS-,2,tools/snowbrush.jpg,0.9999843902345756
healthy,foil,CS-,2,tools/staplegun.jpg,0.0004794308772458513
healthy,foil,CS-,2,tools/stapler.jpg,0.0028798514105378547
healthy,foil,CS-,2,tools/stethoscope.jpg,0.0008927189931297073
healthy,foil,CS-,2,tools/tape.jpg,0.9841660041964159
healthy,foil,CS-,2,tools/telephone.jpg,0.00016660200949068004
healthy,foil,CS-,2,tools/vacuumcleaner.jpg,0.06535768333829693
healthy,foil,CS-,2,tools/vicegrips.jpg,2.1921325170032348e-08
healthy,foil,CS-,2,tools/watch.jpg,0.172283639181149
healthy,foil,CS-,2,tools/wateringcan.jpg,0.0003781435386843167
healthy,foil,CS-,2,tools/whisk.jpg,0.002196885341801032
healthy,foil,CS-,2,tools/whistle.jpg,0.9999416820966713
healthy,foil,CS-,3,tools/anvil.jpg,0.8892520082411355
healthy,foil,CS-,3,tools/battery.jpg,5.318063425902132e-06
healthy,foil,CS-,3,tools/bolt.jpg,0.000125397969086954
healthy,foil,CS-,3,tools/burnisher.jpg,0.9998904085898499
healthy,foil,CS-,3,tools/carabiner.jpg,0.004901997561162355
healthy,foil,CS-,3,tools/caulkinggun.jpg,7.44643678579041e-06
healthy,foil,CS-,3,tools/clamp.jpg,1.2009146514264198e-10
healthy,foil,CS-,3,tools/clippers.jpg,0.999999999963399
healthy,foil,CS-,3,tools/compass.jpg,0.9999999434608225
healthy,foil,CS-,3,tools/crank.jpg,0.8331769458476916
healthy,foil,CS-,3,tools/cuttingboard.jpg,1.1743239323760804e-08
healthy,foil,CS-,3,tools/dremel.jpg,0.008590764458026744
healthy,foil,CS-,3,tools/duster.jpg,0.8496304374154053
healthy,foil,CS-,3,tools/electricdrill.jpg,0.0013829029576401125
healthy,foil,CS-,3,tools/electricsewingmachine.jpg,0.3491104361478476
healthy,foil,CS-,3,tools/engine.jpg,0.006381574060748888
healthy,foil,CS-,3,tools/flashlight.jpg,0.0005602237045357426
healthy,foil,CS-,3,tools/grapplinghook.jpg,0.0974154554843686
healthy,foil,CS-,3,tools/hedgeshears.jpg,0.0002406521575351874
healthy,foil,CS-,3,tools/hourglass.jpg,3.937521078949423e-08
healthy,foil,CS-,3,tools/keys.jpg,0.999632660826284
healthy,foil,CS-,3,tools/lantern.jpg,0.9996553197820645
healthy,foil,CS-,3,tools/laptop.jpg,0.027136028047734528
healthy,foil,CS-,3,tools/level.jpg,0.7290188217892254
healthy,foil,CS-,3,tools/magnet.jpg,3.860529440562605e-06
healthy,foil,CS-,3,tools/magnifyingglass.jpg,0.9441272852172274
healthy,foil,CS-,3,tools/mellonballer.jpg,0.7605543386828277
healthy,foil,CS-,3,tools/microscope.jpg,0.04972364717210876
healthy,foil,CS-,3,tools/nailgun.jpg,1.0
healthy,foil,CS-,3,tools/pick.jpg,0.005371637833282718
healthy,foil,CS-,3,tools/pizzacutter.jpg,0.004515584100321313
healthy,foil,CS-,3,tools/razorblade.jpg,0.018601202709058736
healthy,foil,CS-,3,tools/sawblade.jpg,0.9998870202668899
healthy,foil,CS-,3,tools/scratchawl.jpg,0.9335161905196361
healthy,foil,CS-,3,tools/shovel.jpg,1.2768800685357027e-09
healthy,foil,CS-,3,tools/smartphone.jpg,0.7079750232300981
healthy,foil,CS-,3,tools/snowbrush.jpg,0.4589091105479776
healthy,foil,CS-,3,tools/staplegun.jpg,1.6914919882979156e-08
healthy,foil,CS-,3,tools/stapler.jpg,0.0753980092992737
healthy,foil,CS-,3,tools/stethoscope.jpg,0.9245205346837897
healthy,foil,CS-,3,tools/tape.jpg,0.012116565960928347
healthy,foil,CS-,3,tools/telephone.jpg,0.07432503932996597
healthy,foil,CS-,3,tools/vacuumcleaner.jpg,0.900978278244301
healthy,foil,CS-,3,tools/vicegrips.jpg,3.984251466011122e-12
healthy,foil,CS-,3,tools/watch.jpg,0.8802066783015521
healthy,foil,CS-,3,tools/wateringcan.jpg,0.3983693295090637
healthy,foil,CS-,3,tools/whisk.jpg,0.8129050650380406
healthy,foil,CS-,3,tools/whistle.jpg,0.9921058858104536
healthy,foil,CS-,4,animals/armadillo.jpg,0.9999348384076764
healthy,foil,CS-,4,animals/balloonfish.jpg,0.9999999999093787
healthy,foil,CS-,4,animals/beardeddragon.jpg,0.000496726710110169
healthy,foil,CS-,4,animals/bullfrog.jpg,0.9993760915074663
healthy,foil,CS-,4,animals/caracal.jpg,0.9999999353699864
healthy,foil,CS-,4,animals/clam.jpg,7.264578671695927e-05
healthy,foil,CS-,4,animals/clownfish.jpg,0.18834950088055016
healthy,foil,CS-,4,animals/cod.jpg,0.999986254671402
healthy,foil,CS-,4,animals/crab.jpg,0.09359049034707927
healthy,foil,CS-,4,animals/crane.jpg,0.9999999992614348
healthy,foil,CS-,4,animals/deer.jpg,0.7611138348186712
healthy,foil,CS-,4,animals/dockbug2.jpg,0.9997278388055092
healthy,foil,CS-,4,animals/dove.jpg,0.9996042962727135
healthy,foil,CS-,4,animals/earthworm.jpg,0.9993969433343323
healthy,foil,CS-,4,animals/emu.jpg,0.9999974804437505
healthy,foil,CS-,4,animals/flounder.jpg,0.9994976140098341
healthy,foil,CS-,4,animals/gecko.jpg,0.9999917798599578
healthy,foil,CS-,4,animals/hermitcrab.jpg,0.9930624446957294
healthy,foil,CS-,4,animals/highlandcow.jpg,0.9937214666773833
healthy,foil,CS-,4,animals/ibises.jpg,0.9981294124759907
healthy,foil,CS-,4,animals/kangaroo.jpg,0.9995371472773864
healthy,foil,CS-,4,animals/koala.jpg,0.001113488728727213
healthy,foil,CS-,4,animals/ladybug.jpg,0.9295339361433155
healthy,foil,CS-,4,animals/leafinsect.jpg,0.8877608698713888
healthy,foil,CS-,4,animals/lion.jpg,0.9999999975447289
healthy,foil,CS-,4,animals/lizard.jpg,0.9987915353880903
healthy,foil,CS-,4,animals/lobsterspiny.jpg,0.06862804699056489
healthy,foil,CS-,4,animals/macaw.jpg,0.17504870747815154
healthy,foil,CS-,4,animals/malaysianjunglenymph.jpg,0.9999938716761856
healthy,foil,CS-,4,animals/marlin.jpg,0.00023882080194073555
healthy,foil,CS-,4,animals/monkey.jpg,0.9999999989037178
healthy,foil,CS-,4,animals/octopus.jpg,0.9998932495405948
healthy,foil,CS-,4,animals/orangutan.jpg,0.4045239810793274
healthy,foil,CS-,4,animals/owl.jpg,0.0002449606124520996
healthy,foil,CS-,4,animals/panda.jpg,0.9998279682173886
healthy,foil,CS-,4,animals/penguin.jpg,0.9953600293419265
healthy,foil,CS-,4,animals/rooster.jpg,0.0007061711512245175
healthy,foil,CS-,4,animals/seaslug.jpg,0.9999802586916491
healthy,foil,CS-,4,animals/slug.jpg,0.9999957930663362
healthy,foil,CS-,4,animals/stickinsect.jpg,0.9999996138991202
healthy,foil,CS-,4,animals/stinkbug.jpg,0.999967797709409
healthy,foil,CS-,4,animals/tortoise.jpg,0.9997296495625096
healthy,foil,CS-,4,animals/toucan.jpg,0.9754162044972534
healthy,foil,CS-,4,animals/tragopan.jpg,0.9617383955759718
healthy,foil,CS-,4,animals/vulture.jpg,0.9999980214069226
healthy,foil,CS-,4,animals/wasp.jpg,0.04492827398766404
healthy,foil,CS-,4,animals/waterdragon.jpg,0.999999993945313
healthy,foil,CS-,4,animals/woodlouse.jpg,0.9999999355526331
healthy,foil,CS-,5,animals/armadillo.jpg,0.9427191368421414
healthy,foil,CS-,5,animals/balloonfish.jpg,0.16666123412875536
healthy,foil,CS-,5,animals/beardeddragon.jpg,0.9999908413065905
healthy,foil,CS-,5,animals/bullfrog.jpg,0.007052153612204378
healthy,foil,CS-,5,animals/caracal.jpg,0.9999993996317221
healthy,foil,CS-,5,animals/clam.jpg,0.6772230620417233
healthy,foil,CS-,5,animals/clownfish.jpg,0.03544864884316966
healthy,foil,CS-,5,animals/cod.jpg,0.027064968544468875
healthy,foil,CS-,5,animals/crab.jpg,0.859677805907914
healthy,foil,CS-,5,animals/crane.jpg,0.9110546619433684
healthy,foil,CS-,5,animals/deer.jpg,0.9974419200525569
healthy,foil,CS-,5,animals/dockbug2.jpg,0.011288636774235843
healthy,foil,CS-,5,animals/dove.jpg,0.001750342864703444
healthy,foil,CS-,5,animals/earthworm.jpg,0.99992581843137
healthy,foil,CS-,5,animals/emu.jpg,0.06353362003311842
healthy,foil,CS-,5,animals/flounder.jpg,0.9999927324701156
healthy,foil,CS-,5,animals/gecko.jpg,0.9999999949994978
healthy,foil,CS-,5,animals/hermitcrab.jpg,0.9567720972135082
healthy,foil,CS-,5,animals/highlandcow.jpg,2.0643894654273807e-08
healthy,foil,CS-,5,animals/ibises.jpg,0.9341178736845817
healthy,foil,CS-,5,animals/kangaroo.jpg,0.9721190038278759
healthy,foil,CS-,5,animals/koala.jpg,0.015442074671009543
healthy,foil,CS-,5,animals/ladybug.jpg,0.9772912781833342
healthy,foil,CS-,5,animals/leafinsect.jpg,0.9999986055873937
healthy,foil,CS-,5,animals/lion.jpg,0.9547747812080412
healthy,foil,CS-,5,animals/lizard.jpg,0.9997715259445314
healthy,foil,CS-,5,animals/lobsterspiny.jpg,0.9354427029624094
healthy,foil,CS-,5,animals/macaw.jpg,0.9999165605583299
healthy,foil,CS-,5,animals/malaysianjunglenymph.jpg,0.9999988790393051
healthy,foil,CS-,5,animals/marlin.jpg,0.9999999600905245
healthy,foil,CS-,5,animals/monkey.jpg,0.7061896872791584
healthy,foil,CS-,5,animals/octopus.jpg,0.37455392231097634
healthy,foil,CS-,5,animals/orangutan.jpg,0.7814546615599613
