group,condition,memory_phase,roi,subject,rsa
healthy,CS-,encoding,A11m,24,0.03323281588308112
healthy,CS-,encoding,A11m,25,0.02236647124602333
healthy,CS-,encoding,A11m,26,0.4114487333231485
healthy,CS-,encoding,A13,1,0.06946220199534409
healthy,CS-,encoding,A13,2,0.08036950492438286
healthy,CS-,encoding,A13,3,0.005452448921318367
healthy,CS-,encoding,A13,4,0.038324874879960676
healthy,CS-,encoding,A13,5,0.024944340514142696
healthy,CS-,encoding,A13,6,0.1277987705175403
healthy,CS-,encoding,A13,7,0.05016188181335848
healthy,CS-,encoding,A13,8,0.31940285895379117
healthy,CS-,encoding,A13,9,0.25096250799889075
healthy,CS-,encoding,A13,10,0.01546624096298828
healthy,CS-,encoding,A13,12,0.02319480229246891
healthy,CS-,encoding,A13,13,0.013115055328091277
healthy,CS-,encoding,A13,14,0.07966074190689426
healthy,CS-,encoding,A13,15,0.052473976713375996
healthy,CS-,encoding,A13,16,0.06141429042119953
healthy,CS-,encoding,A13,17,0.05305427085320174
healthy,CS-,encoding,A13,18,0.020753335468726646
healthy,CS-,encoding,A13,19,0.005333014880270852
healthy,CS-,encoding,A13,21,0.1472059530785459
healthy,CS-,encoding,A13,23,0.005858759140743006
healthy,CS-,encoding,A13,24,0.011474961614198535
healthy,CS-,encoding,A13,25,0.020098181942936114
healthy,CS-,encoding,A13,26,0.1636413622350129
healthy,CS-,encoding,A10m,1,0.11733169182490331
healthy,CS-,encoding,A10m,2,0.03443899399590078
healthy,CS-,encoding,A10m,3,0.023730478749739357
healthy,CS-,encoding,A10m,4,0.24232715463249554
healthy,CS-,encoding,A10m,5,0.06833123043352225
healthy,CS-,encoding,A10m,6,-0.005291059405919735
healthy,CS-,encoding,A10m,7,0.08266821964830391
healthy,CS-,encoding,A10m,8,0.07597452853743009
healthy,CS-,encoding,A10m,9,0.0958659718503717
healthy,CS-,encoding,A10m,10,0.08140195823885242
healthy,CS-,encoding,A10m,12,0.02836060242324832
healthy,CS-,encoding,A10m,13,0.10082580277619604
healthy,CS-,encoding,A10m,14,0.2286161512404508
healthy,CS-,encoding,A10m,15,0.09595796094176581
healthy,CS-,encoding,A10m,16,0.10190679628246056
healthy,CS-,encoding,A10m,17,0.04020622818875266
healthy,CS-,encoding,A10m,18,0.06501987383943117
healthy,CS-,encoding,A10m,19,0.2432939348085853
healthy,CS-,encoding,A10m,21,0.033910802653645
healthy,CS-,encoding,A10m,23,0.03099814187545345
healthy,CS-,encoding,A10m,24,0.029479461013442707
healthy,CS-,encoding,A10m,25,0.04998622892085462
healthy,CS-,encoding,A10m,26,0.22156021492326244
healthy,CS-,encoding,A9m,1,0.23597800996367843
healthy,CS-,encoding,A9m,2,0.04588999586648911
healthy,CS-,encoding,A9m,3,0.023240197956849215
healthy,CS-,encoding,A9m,4,0.08685515323815086
healthy,CS-,encoding,A9m,5,0.020306266635576838
healthy,CS-,encoding,A9m,6,0.01791486262576486
healthy,CS-,encoding,A9m,7,0.12253932753192173
healthy,CS-,encoding,A9m,8,0.09477377937542293
healthy,CS-,encoding,A9m,9,0.16623438211698896
healthy,CS-,encoding,A9m,10,0.10213540049879404
healthy,CS-,encoding,A9m,12,0.02900820847374001
healthy,CS-,encoding,A9m,13,0.36311949074666344
healthy,CS-,encoding,A9m,14,0.04126218667798324
healthy,CS-,encoding,A9m,15,0.030255390623972103
healthy,CS-,encoding,A9m,16,0.10849954579422436
healthy,CS-,encoding,A9m,17,0.11503470630306209
healthy,CS-,encoding,A9m,18,0.0382903607596256
healthy,CS-,encoding,A9m,19,0.057084118734329864
healthy,CS-,encoding,A9m,21,0.150683811727586
healthy,CS-,encoding,A9m,23,0.02271801610857789
healthy,CS-,encoding,A9m,24,0.008130197290116152
healthy,CS-,encoding,A9m,25,0.03280039733945158
healthy,CS-,encoding,A9m,26,0.012154638995571398
healthy,CS-,encoding,A8m,1,0.06976226052738538
healthy,CS-,encoding,A8m,2,0.18453183982737895
healthy,CS-,encoding,A8m,3,-0.010356282380319026
healthy,CS-,encoding,A8m,4,0.20528175933566792
healthy,CS-,encoding,A8m,5,0.06826024195471721
healthy,CS-,encoding,A8m,6,0.22202093090282482
healthy,CS-,encoding,A8m,7,0.052431086076244554
healthy,CS-,encoding,A8m,8,0.35738340151796655
healthy,CS-,encoding,A8m,9,0.20497641976663802
healthy,CS-,encoding,A8m,10,0.523217800069181
healthy,CS-,encoding,A8m,12,0.0843087938500233
healthy,CS-,encoding,A8m,13,0.3110997599538885
healthy,CS-,encoding,A8m,14,0.0019396551813488318
healthy,CS-,encoding,A8m,15,0.0705259701997218
healthy,CS-,encoding,A8m,16,0.12824537643320313
healthy,CS-,encoding,A8m,17,0.06981247194728549
healthy,CS-,encoding,A8m,18,0.06737925386779489
healthy,CS-,encoding,A8m,19,0.4011117955967534
healthy,CS-,encoding,A8m,21,0.1096003026221387
healthy,CS-,encoding,A8m,23,0.06019226139680583
healthy,CS-,encoding,A8m,24,0.4381483488375839
healthy,CS-,encoding,A8m,25,0.006556189502718902
healthy,CS-,encoding,A8m,26,0.4368521685667976
healthy,CS-,encoding,A6m,1,0.26049414193733944
healthy,CS-,encoding,A6m,2,0.11080835718429209
healthy,CS-,encoding,A6m,3,0.049136630875532814
healthy,CS-,encoding,A6m,4,0.4440166995908065
healthy,CS-,encoding,A6m,5,0.183290306548916
healthy,CS-,encoding,A6m,6,0.13860648878285967
healthy,CS-,encoding,A6m,7,0.20102494095961138
healthy,CS-,encoding,A6m,8,0.25025589221633165
healthy,CS-,encoding,A6m,9,0.10817869776781378
healthy,CS-,encoding,A6m,10,0.47638240804281146
healthy,CS-,encoding,A6m,12,0.13568623702553304
healthy,CS-,encoding,A6m,13,0.9558241415177804
healthy,CS-,encoding,A6m,14,0.11096954662201025
healthy,CS-,encoding,A6m,15,0.16398839042788813
healthy,CS-,encoding,A6m,16,0.39008262484045986
healthy,CS-,encoding,A6m,17,0.08313601897030473
healthy,CS-,encoding,A6m,18,0.01812521286942167
healthy,CS-,encoding,A6m,19,0.43873875426261527
healthy,CS-,encoding,A6m,21,0.20331688845649054
healthy,CS-,encoding,A6m,23,0.1750905341472948
healthy,CS-,encoding,A6m,24,0.3041369241401546
healthy,CS-,encoding,A6m,25,0.4478607309502611
healthy,CS-,encoding,A6m,26,0.1013720222389155
healthy,CS-,encoding,hc_tail,1,-0.025466901592847917
healthy,CS-,encoding,hc_tail,2,-0.058014369545838655
healthy,CS-,encoding,hc_tail,3,0.0015752007009617963
healthy,CS-,encoding,hc_tail,4,0.025602591670980675
healthy,CS-,encoding,hc_tail,5,-0.007820685256633382
healthy,CS-,encoding,hc_tail,6,-0.01511799352043217
healthy,CS-,encoding,hc_tail,7,0.0037645841427445073
healthy,CS-,encoding,hc_tail,8,-0.006392159692322846
healthy,CS-,encoding,hc_tail,9,0.04630034947008052
healthy,CS-,encoding,hc_tail,10,-0.0612019615426288
healthy,CS-,encoding,hc_tail,12,0.10626574996422782
healthy,CS-,encoding,hc_tail,13,0.07967828500086863
healthy,CS-,encoding,hc_tail,14,-0.015076245466241592
healthy,CS-,encoding,hc_tail,15,-0.02038433570009353
healthy,CS-,encoding,hc_tail,16,0.007505021107781122
healthy,CS-,encoding,hc_tail,17,-0.024263316818686594
healthy,CS-,encoding,hc_tail,18,0.011395073604253934
healthy,CS-,encoding,hc_tail,19,-0.008316727382554547
healthy,CS-,encoding,hc_tail,21,-0.03487784562323384
healthy,CS-,encoding,hc_tail,23,0.014782374381155908
healthy,CS-,encoding,hc_tail,24,0.07548894959994872
healthy,CS-,encoding,hc_tail,25,-0.011405966722078881
healthy,CS-,encoding,hc_tail,26,0.08963064740704679
healthy,CS-,encoding,hc_body,1,0.027343665041747626
healthy,CS-,encoding,hc_body,2,0.04418370055678869
healthy,CS-,encoding,hc_body,3,-0.01307182586703809
healthy,CS-,encoding,hc_body,4,0.04286902885704417
healthy,CS-,encoding,hc_body,5,0.07120017044997984
healthy,CS-,encoding,hc_body,6,-0.007240136387200817
healthy,CS-,encoding,hc_body,7,0.016944310392855513
healthy,CS-,encoding,hc_body,8,0.11001531172340742
healthy,CS-,encoding,hc_body,9,0.025801706734669416
healthy,CS-,encoding,hc_body,10,0.029743345796710133
healthy,CS-,encoding,hc_body,12,0.03355847359617481
healthy,CS-,encoding,hc_body,13,0.0029368221667320396
healthy,CS-,encoding,hc_body,14,0.014932819656032444
healthy,CS-,encoding,hc_body,15,0.0070796555858963495
healthy,CS-,encoding,hc_body,16,-0.004192274146875412
healthy,CS-,encoding,hc_body,17,0.07242082527460986
healthy,CS-,encoding,hc_body,18,0.022601441477434685
healthy,CS-,encoding,hc_body,19,0.025405319408282865
healthy,CS-,encoding,hc_body,21,-0.01674672546226676
healthy,CS-,encoding,hc_body,23,0.00890740488253451
healthy,CS-,encoding,hc_body,24,-0.01874093596435959
healthy,CS-,encoding,hc_body,25,0.0430237071569305
healthy,CS-,encoding,hc_body,26,-0.04897196706382467
healthy,CS-,encoding,hc_head,1,0.05948406458825964
healthy,CS-,encoding,hc_head,2,0.05231717206611354
healthy,CS-,encoding,hc_head,3,0.032915907989480686
healthy,CS-,encoding,hc_head,4,0.05891317022219979
healthy,CS-,encoding,hc_head,5,0.10070717829146167
healthy,CS-,encoding,hc_head,6,0.06645388739818132
healthy,CS-,encoding,hc_head,7,0.04214200986555905
healthy,CS-,encoding,hc_head,8,0.04257200943084492
healthy,CS-,encoding,hc_head,9,0.015075040999112705
healthy,CS-,encoding,hc_head,10,0.04447914337018185
healthy,CS-,encoding,hc_head,12,0.025886097803904686
healthy,CS-,encoding,hc_head,13,0.0019681221201573737
healthy,CS-,encoding,hc_head,14,0.07148901312293884
healthy,CS-,encoding,hc_head,15,0.030691435866976535
healthy,CS-,encoding,hc_head,16,0.024157588972491033
healthy,CS-,encoding,hc_head,17,0.11854243596755623
healthy,CS-,encoding,hc_head,18,0.033358219086350054
healthy,CS-,encoding,hc_head,19,0.05146385415175842
healthy,CS-,encoding,hc_head,21,0.06025006298698313
healthy,CS-,encoding,hc_head,23,0.022620084624569357
healthy,CS-,encoding,hc_head,24,0.05230243237247133
healthy,CS-,encoding,hc_head,25,0.05983728651739152
healthy,CS-,encoding,hc_head,26,0.04055217920329405
healthy,CS-,encoding,amyg_bla,1,0.012936926395916516
healthy,CS-,encoding,amyg_bla,2,0.11584779126807637
healthy,CS-,encoding,amyg_bla,3,0.00871991583439453
healthy,CS-,encoding,amyg_bla,4,0.004282906906068625
healthy,CS-,encoding,amyg_bla,5,-0.007889723286123715
healthy,CS-,encoding,amyg_bla,6,0.024763621145359405
healthy,CS-,encoding,amyg_bla,7,-0.002342776093880493
healthy,CS-,encoding,amyg_bla,8,0.028623468743685647
healthy,CS-,encoding,amyg_bla,9,0.009229788020745873
healthy,CS-,encoding,amyg_bla,10,0.0038153073894416226
healthy,CS-,encoding,amyg_bla,12,0.0095210390607573
healthy,CS-,encoding,amyg_bla,13,0.013717611114576835
healthy,CS-,encoding,amyg_bla,14,-0.018518762315400537
healthy,CS-,encoding,amyg_bla,15,0.08230189297508925
healthy,CS-,encoding,amyg_bla,16,0.0403786902510657
healthy,CS-,encoding,amyg_bla,17,0.06341412804685749
healthy,CS-,encoding,amyg_bla,18,0.02433302044990622
healthy,CS-,encoding,amyg_bla,19,0.048461426035546075
healthy,CS-,encoding,amyg_bla,21,0.011778763223177773
healthy,CS-,encoding,amyg_bla,23,0.07130375820874174
healthy,CS-,encoding,amyg_bla,24,-0.0051570018500044935
healthy,CS-,encoding,amyg_bla,25,0.04499121269493156
healthy,CS-,encoding,amyg_bla,26,0.025258990663429744
healthy,CS-,encoding,amyg_cem,1,-0.009534757453223136
healthy,CS-,encoding,amyg_cem,2,0.025291526084660045
healthy,CS-,encoding,amyg_cem,3,0.06874578899403935
healthy,CS-,encoding,amyg_cem,4,0.020433422993996028
healthy,CS-,encoding,amyg_cem,5,-0.022832105751114256
healthy,CS-,encoding,amyg_cem,6,-0.02542942780891326
healthy,CS-,encoding,amyg_cem,7,-0.027438047592370587
healthy,CS-,encoding,amyg_cem,8,0.04233096181896053
healthy,CS-,encoding,amyg_cem,9,-0.0005485932892901382
healthy,CS-,encoding,amyg_cem,10,0.04528637783723147
healthy,CS-,encoding,amyg_cem,12,0.06471598590257345
healthy,CS-,encoding,amyg_cem,13,-0.036287120385089286
healthy,CS-,encoding,amyg_cem,14,-0.009532742964877945
healthy,CS-,encoding,amyg_cem,15,0.012970891929117037
healthy,CS-,encoding,amyg_cem,16,0.06235005889851111
healthy,CS-,encoding,amyg_cem,17,-0.023059688831350858
healthy,CS-,encoding,amyg_cem,18,0.07599466149946801
healthy,CS-,encoding,amyg_cem,19,-0.035633704349101514
healthy,CS-,encoding,amyg_cem,21,-0.004719097728609166
healthy,CS-,encoding,amyg_cem,23,0.007850090427844868
healthy,CS-,encoding,amyg_cem,24,0.04563594269340251
healthy,CS-,encoding,amyg_cem,25,0.09224367361043986
healthy,CS-,encoding,amyg_cem,26,0.016422305820636574
healthy,CS+,retrieval,A32sg,1,0.049858743127669386
healthy,CS+,retrieval,A32sg,2,0.071335365433648
healthy,CS+,retrieval,A32sg,3,0.024032529734481056
healthy,CS+,retrieval,A32sg,4,0.12430176604551581
healthy,CS+,retrieval,A32sg,5,0.06659131430416605
healthy,CS+,retrieval,A32sg,6,0.591637947614872
healthy,CS+,retrieval,A32sg,7,0.02221777852912043
healthy,CS+,retrieval,A32sg,8,0.2831075558876225
healthy,CS+,retrieval,A32sg,9,0.06142402186301152
healthy,CS+,retrieval,A32sg,10,0.07007210916080536
healthy,CS+,retrieval,A32sg,12,-0.04755845083671287
healthy,CS+,retrieval,A32sg,13,0.3773697591507396
healthy,CS+,retrieval,A32sg,14,0.5158498928289474
healthy,CS+,retrieval,A32sg,15,0.15280810080832158
healthy,CS+,retrieval,A32sg,16,0.449277797362364
healthy,CS+,retrieval,A32sg,17,0.332205537896731
healthy,CS+,retrieval,A32sg,18,-0.00145553437232031
healthy,CS+,retrieval,A32sg,19,0.5968030923027227
healthy,CS+,retrieval,A32sg,21,0.05360191888117173
healthy,CS+,retrieval,A32sg,23,0.08416925667785823
healthy,CS+,retrieval,A32sg,24,0.46059478645336127
healthy,CS+,retrieval,A32sg,25,0.1570317523839417
healthy,CS+,retrieval,A32sg,26,0.33430762769175726
healthy,CS+,retrieval,A32p,1,0.06700215056726652
healthy,CS+,retrieval,A32p,2,0.10189833465601697
healthy,CS+,retrieval,A32p,3,0.0858102942895898
healthy,CS+,retrieval,A32p,4,-0.008216694403372828
healthy,CS+,retrieval,A32p,5,0.040180270078656384
healthy,CS+,retrieval,A32p,6,0.11385586235190738
healthy,CS+,retrieval,A32p,7,0.060808170030299494
healthy,CS+,retrieval,A32p,8,0.9516628018345803
healthy,CS+,retrieval,A32p,9,0.19071385153629444
healthy,CS+,retrieval,A32p,10,0.11857051771884951
healthy,CS+,retrieval,A32p,12,0.04707357191822341
healthy,CS+,retrieval,A32p,13,0.4037166049054384
healthy,CS+,retrieval,A32p,14,0.23908510242573694
healthy,CS+,retrieval,A32p,15,0.08962672052286248
healthy,CS+,retrieval,A32p,16,0.6015051397599888
healthy,CS+,retrieval,A32p,17,0.1231579094788666
healthy,CS+,retrieval,A32p,18,0.06785848874762844
healthy,CS+,retrieval,A32p,19,0.04898762221312469
healthy,CS+,retrieval,A32p,21,0.3086047250325798
healthy,CS+,retrieval,A32p,23,0.2419382264455905
healthy,CS+,retrieval,A32p,24,0.44018767919072566
healthy,CS+,retrieval,A32p,25,0.051208271069165597
healthy,CS+,retrieval,A32p,26,-0.018181156133712052
healthy,CS+,retrieval,A24cd,1,0.0798049509061523
healthy,CS+,retrieval,A24cd,2,0.14018445656068534
healthy,CS+,retrieval,A24cd,3,0.08109840399664707
healthy,CS+,retrieval,A24cd,4,0.02606452784869897
healthy,CS+,retrieval,A24cd,5,0.10804194085197712
healthy,CS+,retrieval,A24cd,6,0.1007264079686771
healthy,CS+,retrieval,A24cd,7,0.16374339819271308
healthy,CS+,retrieval,A24cd,8,0.7427099465115119
healthy,CS+,retrieval,A24cd,9,0.057044306572219455
healthy,CS+,retrieval,A24cd,10,0.6702822891732381
healthy,CS+,retrieval,A24cd,12,-0.324140036514508
healthy,CS+,retrieval,A24cd,13,0.44979022794019485
healthy,CS+,retrieval,A24cd,14,-0.4051789475250361
healthy,CS+,retrieval,A24cd,15,0.016744408681412592
healthy,CS+,retrieval,A24cd,16,0.6493040096148249
healthy,CS+,retrieval,A24cd,17,0.28837926024471355
healthy,CS+,retrieval,A24cd,18,-0.00663977329224311
healthy,CS+,retrieval,A24cd,19,0.24640891664666795
healthy,CS+,retrieval,A24cd,21,0.2465252890755495
healthy,CS+,retrieval,A24cd,23,0.03425223662951826
healthy,CS+,retrieval,A24cd,24,0.10742945766559167
healthy,CS+,retrieval,A24cd,25,0.06178214326553984
healthy,CS+,retrieval,A24cd,26,0.028876633449004898
healthy,CS+,retrieval,A24rv,1,0.0022234038575046156
healthy,CS+,retrieval,A24rv,2,-0.010914237568445482
healthy,CS+,retrieval,A24rv,3,0.008925389747986612
healthy,CS+,retrieval,A24rv,4,0.04164969822987054
healthy,CS+,retrieval,A24rv,5,0.023359796560267102
healthy,CS+,retrieval,A24rv,6,0.09613283672908671
healthy,CS+,retrieval,A24rv,7,0.05384703986473944
healthy,CS+,retrieval,A24rv,8,0.028919908233438388
healthy,CS+,retrieval,A24rv,9,0.030607482511534827
healthy,CS+,retrieval,A24rv,10,0.015573166749526222
healthy,CS+,retrieval,A24rv,12,0.002318439633218265
healthy,CS+,retrieval,A24rv,13,0.09204079921647845
healthy,CS+,retrieval,A24rv,14,0.13443912822307608
healthy,CS+,retrieval,A24rv,15,-0.009930391969187725
healthy,CS+,retrieval,A24rv,16,0.21826021609648286
healthy,CS+,retrieval,A24rv,17,0.06354899807572731
healthy,CS+,retrieval,A24rv,18,0.02994595608718821
healthy,CS+,retrieval,A24rv,19,0.2876894906573908
healthy,CS+,retrieval,A24rv,21,0.05448060304932509
healthy,CS+,retrieval,A24rv,23,0.09849794553634705
healthy,CS+,retrieval,A24rv,24,0.012241562818424135
healthy,CS+,retrieval,A24rv,25,-0.02972361910691372
healthy,CS+,retrieval,A24rv,26,0.005924251352845878
healthy,CS+,retrieval,A14m,1,0.07404394370826702
healthy,CS+,retrieval,A14m,2,0.04365494996180604
healthy,CS+,retrieval,A14m,3,-0.027539743589203285
healthy,CS+,retrieval,A14m,4,0.2827113054142635
healthy,CS+,retrieval,A14m,5,0.08368939321411271
healthy,CS+,retrieval,A14m,6,0.35909935536485604
healthy,CS+,retrieval,A14m,7,0.06226960820001309
healthy,CS+,retrieval,A14m,8,0.10842676917455012
healthy,CS+,retrieval,A14m,9,-0.031940068611796844
healthy,CS+,retrieval,A14m,10,0.40802125555007007
healthy,CS+,retrieval,A14m,12,0.119177568925887
healthy,CS+,retrieval,A14m,13,0.4470689327103579
healthy,CS+,retrieval,A14m,14,0.5664323295258552
healthy,CS+,retrieval,A14m,15,0.28837901237989266
healthy,CS+,retrieval,A14m,16,0.38859545304846976
healthy,CS+,retrieval,A14m,17,0.7714941661130545
healthy,CS+,retrieval,A14m,18,0.014452892434552719
healthy,CS+,retrieval,A14m,19,0.35848250466650655
healthy,CS+,retrieval,A14m,21,0.10901599895294273
healthy,CS+,retrieval,A14m,23,0.3448202801289899
healthy,CS+,retrieval,A14m,24,0.3221314418308481
healthy,CS+,retrieval,A14m,25,0.08201568226190743
healthy,CS+,retrieval,A14m,26,0.2136054328635687
healthy,CS+,retrieval,A11m,1,0.018566213650587974
healthy,CS+,retrieval,A11m,2,0.02181330951815024
healthy,CS+,retrieval,A11m,3,-0.09023170746311471
healthy,CS+,retrieval,A11m,4,0.050612583482901506
healthy,CS+,retrieval,A11m,5,0.010310463685619217
healthy,CS+,retrieval,A11m,6,0.03603015055420251
healthy,CS+,retrieval,A11m,7,0.02020878784000827
healthy,CS+,retrieval,A11m,8,0.7587845675416839
healthy,CS+,retrieval,A11m,9,0.028385560481711883
healthy,CS+,retrieval,A11m,10,0.17611194703245112
healthy,CS+,retrieval,A11m,12,0.03341786352160588
healthy,CS+,retrieval,A11m,13,0.6400128865153353
healthy,CS+,retrieval,A11m,14,0.435124607749799
healthy,CS+,retrieval,A11m,15,0.19236482240598396
healthy,CS+,retrieval,A11m,16,0.3335457208009457
healthy,CS+,retrieval,A11m,17,0.2523494167083682
healthy,CS+,retrieval,A11m,18,0.030927634050886152
healthy,CS+,retrieval,A11m,19,0.4736344963918639
healthy,CS+,retrieval,A11m,21,0.13832775482942053
healthy,CS+,retrieval,A11m,23,0.05659932198190192
healthy,CS+,retrieval,A11m,24,-0.15948821175647673
healthy,CS+,retrieval,A11m,25,0.009034305706290876
healthy,CS+,retrieval,A11m,26,0.09044840646977113
healthy,CS+,retrieval,A13,1,0.037606050708606974
healthy,CS+,retrieval,A13,2,0.11808501084050975
healthy,CS+,retrieval,A13,3,-0.03632355366111867
healthy,CS+,retrieval,A13,4,0.04068233276287814
healthy,CS+,retrieval,A13,5,0.004153480256778424
healthy,CS+,retrieval,A13,6,0.531048194161928
healthy,CS+,retrieval,A13,7,0.019878855569792613
healthy,CS+,retrieval,A13,8,0.05836421364991059
healthy,CS+,retrieval,A13,9,0.12631851540829236
healthy,CS+,retrieval,A13,10,-0.007486619702245835
healthy,CS+,retrieval,A13,12,-0.010727054787748318
healthy,CS+,retrieval,A13,13,0.11091163595511974
healthy,CS+,retrieval,A13,14,0.021867995122859488
healthy,CS+,retrieval,A13,15,0.0583888172752474
healthy,CS+,retrieval,A13,16,0.17851380593356758
healthy,CS+,retrieval,A13,17,0.013008955240646982
healthy,CS+,retrieval,A13,18,0.014230600581916211
healthy,CS+,retrieval,A13,19,0.39730778175955117
healthy,CS+,retrieval,A13,21,-0.0064878244160373015
healthy,CS+,retrieval,A13,23,0.03282678328506847
healthy,CS+,retrieval,A13,24,-0.029820700468388035
healthy,CS+,retrieval,A13,25,-0.002966595908911863
healthy,CS+,retrieval,A13,26,0.200952722432452
healthy,CS+,retrieval,A10m,1,0.05954173450044345
healthy,CS+,retrieval,A10m,2,0.053093131272815564
healthy,CS+,retrieval,A10m,3,0.017044024602251948
healthy,CS+,retrieval,A10m,4,0.4276025669497149
healthy,CS+,retrieval,A10m,5,0.04274175930467447
healthy,CS+,retrieval,A10m,6,-0.03377061130307015
healthy,CS+,retrieval,A10m,7,0.05552727408383935
healthy,CS+,retrieval,A10m,8,0.10363707441977126
healthy,CS+,retrieval,A10m,9,-0.07024338481230151
healthy,CS+,retrieval,A10m,10,0.26322930544628037
healthy,CS+,retrieval,A10m,12,0.034988908990366045
healthy,CS+,retrieval,A10m,13,0.7623001360858596
healthy,CS+,retrieval,A10m,14,0.7681305785626997
healthy,CS+,retrieval,A10m,15,0.1953418112219258
healthy,CS+,retrieval,A10m,16,0.3173502424566268
healthy,CS+,retrieval,A10m,17,0.34323981358656547
healthy,CS+,retrieval,A10m,18,0.011588898435399075
healthy,CS+,retrieval,A10m,19,0.5002099026554448
healthy,CS+,retrieval,A10m,21,0.12413989477141534
healthy,CS+,retrieval,A10m,23,0.3217804926187743
healthy,CS+,retrieval,A10m,24,0.6122970536310068
healthy,CS+,retrieval,A10m,25,0.05487302402302416
healthy,CS+,retrieval,A10m,26,0.19306828629713274
healthy,CS+,retrieval,A9m,1,0.05233386847098352
healthy,CS+,retrieval,A9m,2,0.1505978076533946
healthy,CS+,retrieval,A9m,3,0.19285990327572575
healthy,CS+,retrieval,A9m,4,0.1000821819716648
healthy,CS+,retrieval,A9m,5,0.08728169623716057
healthy,CS+,retrieval,A9m,6,0.5581305941150939
healthy,CS+,retrieval,A9m,7,0.10593344301007245
healthy,CS+,retrieval,A9m,8,0.48254956842152613
healthy,CS+,retrieval,A9m,9,0.05349280674095929
healthy,CS+,retrieval,A9m,10,0.407281755364093
healthy,CS+,retrieval,A9m,12,0.07104605669232876
healthy,CS+,retrieval,A9m,13,0.2706192412850328
healthy,CS+,retrieval,A9m,14,0.1446495530230932
healthy,CS+,retrieval,A9m,15,0.014067719383296694
healthy,CS+,retrieval,A9m,16,1.197363703740004
healthy,CS+,retrieval,A9m,17,-0.05984576363751851
healthy,CS+,retrieval,A9m,18,0.04564741947208859
healthy,CS+,retrieval,A9m,19,0.267390391107521
healthy,CS+,retrieval,A9m,21,0.6299184383670876
healthy,CS+,retrieval,A9m,23,0.07967574105148434
healthy,CS+,retrieval,A9m,24,0.5053101293738429
healthy,CS+,retrieval,A9m,25,0.0602190383542388
healthy,CS+,retrieval,A9m,26,0.018852685134951544
healthy,CS+,retrieval,A8m,1,0.15132969045106678
healthy,CS+,retrieval,A8m,2,0.8212869579918246
healthy,CS+,retrieval,A8m,3,0.199390152066674
healthy,CS+,retrieval,A8m,4,0.16538345856624814
healthy,CS+,retrieval,A8m,5,0.021315717970348938
healthy,CS+,retrieval,A8m,6,1.1917497553003913
healthy,CS+,retrieval,A8m,7,0.25359784303337557
healthy,CS+,retrieval,A8m,8,0.7373501706465783
healthy,CS+,retrieval,A8m,9,0.21315668625920012
healthy,CS+,retrieval,A8m,10,0.4743665325833935
healthy,CS+,retrieval,A8m,12,-0.08745174517456802
healthy,CS+,retrieval,A8m,13,0.663825934507903
healthy,CS+,retrieval,A8m,14,0.46465354207367837
healthy,CS+,retrieval,A8m,15,0.18901171431876196
healthy,CS+,retrieval,A8m,16,0.9874576410471805
healthy,CS+,retrieval,A8m,17,0.06961543652752178
healthy,CS+,retrieval,A8m,18,0.04387946969067347
healthy,CS+,retrieval,A8m,19,0.1164610909992078
healthy,CS+,retrieval,A8m,21,0.5424473268676153
healthy,CS+,retrieval,A8m,23,0.2647571986703392
healthy,CS+,retrieval,A8m,24,0.9403971884689137
healthy,CS+,retrieval,A8m,25,0.31298064251639907
healthy,CS+,retrieval,A8m,26,0.03288899172728464
healthy,CS+,retrieval,A6m,1,0.06583714546179581
healthy,CS+,retrieval,A6m,2,0.02156823391852837
healthy,CS+,retrieval,A6m,3,-0.12554937055063561
healthy,CS+,retrieval,A6m,4,0.3056408258880338
healthy,CS+,retrieval,A6m,5,0.010857534263152824
healthy,CS+,retrieval,A6m,6,0.3308485618983309
healthy,CS+,retrieval,A6m,7,0.1664110610012204
healthy,CS+,retrieval,A6m,8,0.6870455230679349
healthy,CS+,retrieval,A6m,9,-0.0038107570986193277
healthy,CS+,retrieval,A6m,10,0.6534613273614873
healthy,CS+,retrieval,A6m,12,-0.33397559843025243
healthy,CS+,retrieval,A6m,13,1.086379027379965
healthy,CS+,retrieval,A6m,14,-0.05311944168902463
healthy,CS+,retrieval,A6m,15,0.3059767198825011
healthy,CS+,retrieval,A6m,16,0.9447594771123333
healthy,CS+,retrieval,A6m,17,0.05526875814940349
healthy,CS+,retrieval,A6m,18,0.0031775325617796413
healthy,CS+,retrieval,A6m,19,-0.48125435749727935
healthy,CS+,retrieval,A6m,21,0.5641050106714722
healthy,CS+,retrieval,A6m,23,-0.031323494597975246
healthy,CS+,retrieval,A6m,24,0.19366650224091822
healthy,CS+,retrieval,A6m,25,0.2598267606242127
healthy,CS+,retrieval,A6m,26,-0.0018513833799654069
healthy,CS+,retrieval,hc_tail,1,0.003890246504057286
healthy,CS+,retrieval,hc_tail,2,0.02204765626848452
healthy,CS+,retrieval,hc_tail,3,-0.08122167821361942
healthy,CS+,retrieval,hc_tail,4,0.02424006852197774
healthy,CS+,retrieval,hc_tail,5,0.023802794681723565
healthy,CS+,retrieval,hc_tail,6,0.04623842383182608
healthy,CS+,retrieval,hc_tail,7,0.001825537717352381
healthy,CS+,retrieval,hc_tail,8,0.05672806049585572
healthy,CS+,retrieval,hc_tail,9,0.020078474416262777
