roi,cope,subject,phase,beta
hc_tail,CS-A,108,memory_run-02,-0.0926274
hc_tail,CS-A,108,memory_run-03,0.15352386
hc_tail,CS-A,109,memory_run-01,0.0032056083
hc_tail,CS-A,109,memory_run-02,-0.21984984
hc_tail,CS-A,109,memory_run-03,-0.023166714
hc_tail,CS-A,110,memory_run-01,0.31343478
hc_tail,CS-A,110,memory_run-02,0.2361106
hc_tail,CS-A,110,memory_run-03,0.07615717
hc_tail,CS-A,111,memory_run-01,0.078310914
hc_tail,CS-A,111,memory_run-02,0.17925258
hc_tail,CS-A,111,memory_run-03,-0.059543896
hc_tail,CS-A,112,memory_run-01,-0.06687478
hc_tail,CS-A,112,memory_run-02,-0.10265569
hc_tail,CS-A,112,memory_run-03,0.14037718
hc_tail,CS-A,113,memory_run-01,0.36650366
hc_tail,CS-A,113,memory_run-02,-0.08843229
hc_tail,CS-A,113,memory_run-03,0.31916028
hc_tail,CS-A,114,memory_run-01,0.05490456
hc_tail,CS-A,114,memory_run-02,0.27246183
hc_tail,CS-A,114,memory_run-03,0.12649956
hc_tail,CS-A,115,memory_run-01,0.039536245
hc_tail,CS-A,115,memory_run-02,-0.10228918
hc_tail,CS-A,115,memory_run-03,0.22511035
hc_tail,CS-A,116,memory_run-01,0.10063732
hc_tail,CS-A,116,memory_run-02,0.14088023
hc_tail,CS-A,116,memory_run-03,0.38754687
hc_tail,CS-A,117,memory_run-01,-0.0059193773
hc_tail,CS-A,117,memory_run-02,-0.022742528
hc_tail,CS-A,117,memory_run-03,0.334122
hc_tail,CS-A,118,memory_run-01,0.07949711
hc_tail,CS-A,118,memory_run-02,0.13366677
hc_tail,CS-A,118,memory_run-03,0.1309171
hc_tail,CS-A,120,memory_run-01,0.1464288
hc_tail,CS-A,120,memory_run-02,0.16295145
hc_tail,CS-A,120,memory_run-03,-0.011398018
hc_tail,CS-A,121,memory_run-01,-0.02870772
hc_tail,CS-A,121,memory_run-02,0.03403077
hc_tail,CS-A,121,memory_run-03,0.5339872
hc_tail,CS-A,122,memory_run-01,0.23878177
hc_tail,CS-A,122,memory_run-02,0.25438976
hc_tail,CS-A,122,memory_run-03,0.16305333
hc_tail,CS-A,123,memory_run-01,0.12648821
hc_tail,CS-A,123,memory_run-02,0.07093219
hc_tail,CS-A,123,memory_run-03,0.35953745
hc_tail,CS-A,124,memory_run-01,0.1382605
hc_tail,CS-A,124,memory_run-02,0.02059448
hc_tail,CS-A,124,memory_run-03,0.030749729
hc_tail,CS-A,125,memory_run-01,0.37695098
hc_tail,CS-A,125,memory_run-02,0.22213927
hc_tail,CS-A,125,memory_run-03,0.42701104
hc_tail,CS+E,1,memory_run-01,-0.0012241977
hc_tail,CS+E,1,memory_run-02,0.007923303
hc_tail,CS+E,1,memory_run-03,-0.24037151
hc_tail,CS+E,2,memory_run-01,-0.007231871
hc_tail,CS+E,2,memory_run-02,-0.04328536
hc_tail,CS+E,2,memory_run-03,0.034873713
hc_tail,CS+E,3,memory_run-01,-0.021210464
hc_tail,CS+E,3,memory_run-02,0.06857156
hc_tail,CS+E,3,memory_run-03,0.09387634
hc_tail,CS+E,4,memory_run-01,-0.18260382
hc_tail,CS+E,4,memory_run-02,0.06091781
hc_tail,CS+E,4,memory_run-03,0.055524457
hc_tail,CS+E,5,memory_run-01,-0.07813779
hc_tail,CS+E,5,memory_run-02,-0.19940582
hc_tail,CS+E,5,memory_run-03,-0.10631595
hc_tail,CS+E,6,memory_run-01,0.06531935
hc_tail,CS+E,6,memory_run-02,-0.07403888
hc_tail,CS+E,6,memory_run-03,0.09275801
hc_tail,CS+E,7,memory_run-01,-0.16824253
hc_tail,CS+E,7,memory_run-02,-0.13627875
hc_tail,CS+E,7,memory_run-03,-0.032463692
hc_tail,CS+E,8,memory_run-01,0.3798399
hc_tail,CS+E,8,memory_run-02,0.2587887
hc_tail,CS+E,8,memory_run-03,0.21307494
hc_tail,CS+E,9,memory_run-01,0.05000799
hc_tail,CS+E,9,memory_run-02,-0.16476011
hc_tail,CS+E,9,memory_run-03,-0.06136284
hc_tail,CS+E,10,memory_run-01,-0.07964215
hc_tail,CS+E,10,memory_run-02,0.060588963
hc_tail,CS+E,10,memory_run-03,0.008673173
hc_tail,CS+E,12,memory_run-01,0.22854216
hc_tail,CS+E,12,memory_run-02,0.06654387
hc_tail,CS+E,12,memory_run-03,0.30302063
hc_tail,CS+E,13,memory_run-01,0.11451123
hc_tail,CS+E,13,memory_run-02,0.23543175
hc_tail,CS+E,13,memory_run-03,0.21559013
hc_tail,CS+E,14,memory_run-01,0.16385844
hc_tail,CS+E,14,memory_run-02,-0.13885987
hc_tail,CS+E,14,memory_run-03,0.047559146
hc_tail,CS+E,15,memory_run-01,0.21574847
hc_tail,CS+E,15,memory_run-02,0.36081094
hc_tail,CS+E,15,memory_run-03,0.053844832
hc_tail,CS+E,16,memory_run-01,-0.022686819
hc_tail,CS+E,16,memory_run-02,-0.07973974
hc_tail,CS+E,16,memory_run-03,-0.13336131
hc_tail,CS+E,17,memory_run-01,0.2631864
hc_tail,CS+E,17,memory_run-02,0.22250955
hc_tail,CS+E,17,memory_run-03,0.104889944
hc_tail,CS+E,18,memory_run-01,0.059745155
hc_tail,CS+E,18,memory_run-02,0.044014014
hc_tail,CS+E,18,memory_run-03,0.08479397
hc_tail,CS+E,19,memory_run-01,0.108039536
hc_tail,CS+E,19,memory_run-02,-0.33931902
hc_tail,CS+E,19,memory_run-03,0.039590415
hc_tail,CS+E,20,memory_run-01,0.17180538
hc_tail,CS+E,20,memory_run-02,0.13020243
hc_tail,CS+E,20,memory_run-03,-0.029667128
hc_tail,CS+E,21,memory_run-01,0.18849501
hc_tail,CS+E,21,memory_run-02,0.093949065
hc_tail,CS+E,21,memory_run-03,0.10741886
hc_tail,CS+E,23,memory_run-01,0.27908024
hc_tail,CS+E,23,memory_run-02,0.34158412
hc_tail,CS+E,23,memory_run-03,0.42562538
hc_tail,CS+E,24,memory_run-01,-0.17181575
hc_tail,CS+E,24,memory_run-02,-0.2273164
hc_tail,CS+E,24,memory_run-03,0.07839783
hc_tail,CS+E,25,memory_run-01,0.22881801
hc_tail,CS+E,25,memory_run-02,0.051024023
hc_tail,CS+E,25,memory_run-03,-0.12727791
hc_tail,CS+E,26,memory_run-01,0.070259064
hc_tail,CS+E,26,memory_run-02,-0.21200866
hc_tail,CS+E,26,memory_run-03,0.053025097
hc_tail,CS+E,101,memory_run-01,-0.061157085
hc_tail,CS+E,101,memory_run-02,0.15047972
hc_tail,CS+E,101,memory_run-03,0.022583876
hc_tail,CS+E,102,memory_run-01,0.109131984
hc_tail,CS+E,102,memory_run-02,0.16947237
hc_tail,CS+E,102,memory_run-03,0.08975839
hc_tail,CS+E,103,memory_run-01,0.035345487
hc_tail,CS+E,103,memory_run-02,-0.2132029
hc_tail,CS+E,103,memory_run-03,-0.000404004
hc_tail,CS+E,104,memory_run-01,0.17069288
hc_tail,CS+E,104,memory_run-02,0.09014083
hc_tail,CS+E,104,memory_run-03,0.121072225
hc_tail,CS+E,105,memory_run-01,0.18417147
hc_tail,CS+E,105,memory_run-02,0.17910527
hc_tail,CS+E,105,memory_run-03,0.035012502
hc_tail,CS+E,106,memory_run-01,0.18495797
hc_tail,CS+E,106,memory_run-02,0.35983887
hc_tail,CS+E,106,memory_run-03,-0.24594058
hc_tail,CS+E,107,memory_run-01,-0.04179075
hc_tail,CS+E,107,memory_run-02,0.16021164
hc_tail,CS+E,107,memory_run-03,-0.0683057
hc_tail,CS+E,108,memory_run-01,-0.10210737
hc_tail,CS+E,108,memory_run-02,-0.017303282
hc_tail,CS+E,108,memory_run-03,-0.046138108
hc_tail,CS+E,109,memory_run-01,0.071550414
hc_tail,CS+E,109,memory_run-02,-0.22946163
hc_tail,CS+E,109,memory_run-03,0.082181096
hc_tail,CS+E,110,memory_run-01,0.22745574
hc_tail,CS+E,110,memory_run-02,0.20045467
hc_tail,CS+E,110,memory_run-03,0.16549909
hc_tail,CS+E,111,memory_run-01,0.111400135
hc_tail,CS+E,111,memory_run-02,-0.051910833
hc_tail,CS+E,111,memory_run-03,0.026982632
hc_tail,CS+E,112,memory_run-01,-0.028367493
hc_tail,CS+E,112,memory_run-02,0.081197724
hc_tail,CS+E,112,memory_run-03,-0.010693891
hc_tail,CS+E,113,memory_run-01,0.37011114
hc_tail,CS+E,113,memory_run-02,-0.01809699
hc_tail,CS+E,113,memory_run-03,0.23669806
hc_tail,CS+E,114,memory_run-01,0.04082945
hc_tail,CS+E,114,memory_run-02,0.27928296
hc_tail,CS+E,114,memory_run-03,0.121538945
hc_tail,CS+E,115,memory_run-01,-0.05318008
hc_tail,CS+E,115,memory_run-02,0.03958673
hc_tail,CS+E,115,memory_run-03,0.014722114
hc_tail,CS+E,116,memory_run-01,0.053528145
hc_tail,CS+E,116,memory_run-02,0.1993272
hc_tail,CS+E,116,memory_run-03,0.16239068
hc_tail,CS+E,117,memory_run-01,-0.058743335
hc_tail,CS+E,117,memory_run-02,-0.03579299
hc_tail,CS+E,117,memory_run-03,0.43254584
hc_tail,CS+E,118,memory_run-01,0.08605521
hc_tail,CS+E,118,memory_run-02,0.16180936
hc_tail,CS+E,118,memory_run-03,0.107053325
hc_tail,CS+E,120,memory_run-01,0.1635631
hc_tail,CS+E,120,memory_run-02,0.08119674
hc_tail,CS+E,120,memory_run-03,0.029242128
hc_tail,CS+E,121,memory_run-01,-0.06335477
hc_tail,CS+E,121,memory_run-02,0.11459587
hc_tail,CS+E,121,memory_run-03,0.38090947
hc_tail,CS+E,122,memory_run-01,0.21581334
hc_tail,CS+E,122,memory_run-02,0.29873693
hc_tail,CS+E,122,memory_run-03,0.16008231
hc_tail,CS+E,123,memory_run-01,0.13850887
hc_tail,CS+E,123,memory_run-02,-0.019345239
hc_tail,CS+E,123,memory_run-03,0.31041366
hc_tail,CS+E,124,memory_run-01,-0.0022057295
hc_tail,CS+E,124,memory_run-02,0.26502693
hc_tail,CS+E,124,memory_run-03,0.10222928
hc_tail,CS+E,125,memory_run-01,0.40855926
hc_tail,CS+E,125,memory_run-02,0.387293
hc_tail,CS+E,125,memory_run-03,0.44360718
hc_tail,CS-E,1,memory_run-01,-0.061626054
hc_tail,CS-E,1,memory_run-02,-0.15542069
hc_tail,CS-E,1,memory_run-03,-0.11295972
hc_tail,CS-E,2,memory_run-01,0.055148173
hc_tail,CS-E,2,memory_run-02,-0.108616866
hc_tail,CS-E,2,memory_run-03,0.040957514
hc_tail,CS-E,3,memory_run-01,-0.026741859
hc_tail,CS-E,3,memory_run-02,0.022485876
hc_tail,CS-E,3,memory_run-03,0.24655594
hc_tail,CS-E,4,memory_run-01,-0.22596122
hc_tail,CS-E,4,memory_run-02,-0.02244515
hc_tail,CS-E,4,memory_run-03,0.10482609
hc_tail,CS-E,5,memory_run-01,0.00062489806
hc_tail,CS-E,5,memory_run-02,-0.15195182
hc_tail,CS-E,5,memory_run-03,-0.13822462
hc_tail,CS-E,6,memory_run-01,-0.06956454
hc_tail,CS-E,6,memory_run-02,-0.070620164
hc_tail,CS-E,6,memory_run-03,0.060037676
hc_tail,CS-E,7,memory_run-01,-0.3824617
hc_tail,CS-E,7,memory_run-02,-0.17809227
hc_tail,CS-E,7,memory_run-03,0.058176614
hc_tail,CS-E,8,memory_run-01,0.35288522
hc_tail,CS-E,8,memory_run-02,0.09362199
hc_tail,CS-E,8,memory_run-03,0.19684014
hc_tail,CS-E,9,memory_run-01,0.058793962
hc_tail,CS-E,9,memory_run-02,-0.19484814
hc_tail,CS-E,9,memory_run-03,-0.017631495
hc_tail,CS-E,10,memory_run-01,-0.2379152
hc_tail,CS-E,10,memory_run-02,0.114159964
hc_tail,CS-E,10,memory_run-03,-0.039674114
hc_tail,CS-E,12,memory_run-01,0.14557317
hc_tail,CS-E,12,memory_run-02,0.11761281
hc_tail,CS-E,12,memory_run-03,0.34743035
hc_tail,CS-E,13,memory_run-01,0.26295766
hc_tail,CS-E,13,memory_run-02,0.11059427
hc_tail,CS-E,13,memory_run-03,0.1265336
hc_tail,CS-E,14,memory_run-01,0.088451855
hc_tail,CS-E,14,memory_run-02,-0.15550214
hc_tail,CS-E,14,memory_run-03,0.075072415
hc_tail,CS-E,15,memory_run-01,0.14982668
hc_tail,CS-E,15,memory_run-02,0.14273706
hc_tail,CS-E,15,memory_run-03,-0.052230336
hc_tail,CS-E,16,memory_run-01,-0.06673269
hc_tail,CS-E,16,memory_run-02,-0.03351003
hc_tail,CS-E,16,memory_run-03,-0.022819683
hc_tail,CS-E,17,memory_run-01,0.19216786
hc_tail,CS-E,17,memory_run-02,0.20805997
hc_tail,CS-E,17,memory_run-03,0.2647887
hc_tail,CS-E,18,memory_run-01,0.010050905
hc_tail,CS-E,18,memory_run-02,-0.04349463
hc_tail,CS-E,18,memory_run-03,0.0029937376
hc_tail,CS-E,19,memory_run-01,0.12025532
hc_tail,CS-E,19,memory_run-02,-0.14606744
hc_tail,CS-E,19,memory_run-03,-0.09074969
hc_tail,CS-E,20,memory_run-01,0.2019865
hc_tail,CS-E,20,memory_run-02,-0.011202622
hc_tail,CS-E,20,memory_run-03,0.08391996
hc_tail,CS-E,21,memory_run-01,0.18821357
hc_tail,CS-E,21,memory_run-02,0.1972035
hc_tail,CS-E,21,memory_run-03,0.1328056
hc_tail,CS-E,23,memory_run-01,0.18210611
hc_tail,CS-E,23,memory_run-02,0.29383406
hc_tail,CS-E,23,memory_run-03,0.45560375
hc_tail,CS-E,24,memory_run-01,-0.16393563
hc_tail,CS-E,24,memory_run-02,-0.0077864476
hc_tail,CS-E,24,memory_run-03,0.10112626
hc_tail,CS-E,25,memory_run-01,0.059493504
hc_tail,CS-E,25,memory_run-02,0.09168059
hc_tail,CS-E,25,memory_run-03,-0.20898128
hc_tail,CS-E,26,memory_run-01,-0.0091010835
hc_tail,CS-E,26,memory_run-02,-0.27016154
hc_tail,CS-E,26,memory_run-03,0.030252814
hc_tail,CS-E,101,memory_run-01,-0.081014276
hc_tail,CS-E,101,memory_run-02,0.10357604
hc_tail,CS-E,101,memory_run-03,0.28077546
hc_tail,CS-E,102,memory_run-01,0.304774
hc_tail,CS-E,102,memory_run-02,0.33271185
hc_tail,CS-E,102,memory_run-03,0.103378415
hc_tail,CS-E,103,memory_run-01,-0.10901715
hc_tail,CS-E,103,memory_run-02,-0.10561223
hc_tail,CS-E,103,memory_run-03,-0.017182136
hc_tail,CS-E,104,memory_run-01,0.15987383
hc_tail,CS-E,104,memory_run-02,0.05552373
hc_tail,CS-E,104,memory_run-03,-0.0026283925
hc_tail,CS-E,105,memory_run-01,0.37759098
hc_tail,CS-E,105,memory_run-02,0.19965737
hc_tail,CS-E,105,memory_run-03,0.068930805
hc_tail,CS-E,106,memory_run-01,0.078451626
hc_tail,CS-E,106,memory_run-02,0.56106645
hc_tail,CS-E,106,memory_run-03,-0.22920047
hc_tail,CS-E,107,memory_run-01,-0.09248219
hc_tail,CS-E,107,memory_run-02,0.097278185
hc_tail,CS-E,107,memory_run-03,-0.17813435
hc_tail,CS-E,108,memory_run-01,-0.009545568
hc_tail,CS-E,108,memory_run-02,-0.013157586
hc_tail,CS-E,108,memory_run-03,0.1970794
hc_tail,CS-E,109,memory_run-01,-0.046376668
hc_tail,CS-E,109,memory_run-02,-0.092348516
hc_tail,CS-E,109,memory_run-03,0.020364726
hc_tail,CS-E,110,memory_run-01,0.21659
hc_tail,CS-E,110,memory_run-02,0.22126992
hc_tail,CS-E,110,memory_run-03,0.0035433944
hc_tail,CS-E,111,memory_run-01,0.0809532
hc_tail,CS-E,111,memory_run-02,-0.12624988
hc_tail,CS-E,111,memory_run-03,0.04427502
hc_tail,CS-E,112,memory_run-01,-0.0020000765
hc_tail,CS-E,112,memory_run-02,0.04422955
hc_tail,CS-E,112,memory_run-03,-0.050271425
hc_tail,CS-E,113,memory_run-01,0.40432245
hc_tail,CS-E,113,memory_run-02,0.07897413
hc_tail,CS-E,113,memory_run-03,0.35760957
hc_tail,CS-E,114,memory_run-01,-0.052925155
hc_tail,CS-E,114,memory_run-02,0.22715342
hc_tail,CS-E,114,memory_run-03,0.059533987
hc_tail,CS-E,115,memory_run-01,-0.06017568
hc_tail,CS-E,115,memory_run-02,0.098487675
hc_tail,CS-E,115,memory_run-03,-0.12476891
hc_tail,CS-E,116,memory_run-01,0.049319666
hc_tail,CS-E,116,memory_run-02,0.141798
hc_tail,CS-E,116,memory_run-03,0.1564468
hc_tail,CS-E,117,memory_run-01,0.048135635
hc_tail,CS-E,117,memory_run-02,-0.115668416
hc_tail,CS-E,117,memory_run-03,0.5123326
hc_tail,CS-E,118,memory_run-01,0.056900024
hc_tail,CS-E,118,memory_run-02,-0.0035922984
hc_tail,CS-E,118,memory_run-03,0.03891811
hc_tail,CS-E,120,memory_run-01,0.05754738
hc_tail,CS-E,120,memory_run-02,0.057580136
hc_tail,CS-E,120,memory_run-03,0.060784936
hc_tail,CS-E,121,memory_run-01,0.01250271
hc_tail,CS-E,121,memory_run-02,-0.060174216
hc_tail,CS-E,121,memory_run-03,0.29833567
hc_tail,CS-E,122,memory_run-01,0.20709112
hc_tail,CS-E,122,memory_run-02,0.15755506
hc_tail,CS-E,122,memory_run-03,0.076195516
hc_tail,CS-E,123,memory_run-01,0.1819325
hc_tail,CS-E,123,memory_run-02,0.0032476163
hc_tail,CS-E,123,memory_run-03,0.370715
hc_tail,CS-E,124,memory_run-01,0.13555166
hc_tail,CS-E,124,memory_run-02,0.038672004
hc_tail,CS-E,124,memory_run-03,-0.028206684
hc_tail,CS-E,125,memory_run-01,0.3920798
hc_tail,CS-E,125,memory_run-02,0.3579674
hc_tail,CS-E,125,memory_run-03,0.3776727
hc_body,CS+B,1,memory_run-01,-0.25057104
hc_body,CS+B,1,memory_run-02,-0.20279951
hc_body,CS+B,1,memory_run-03,-0.23142247
hc_body,CS+B,2,memory_run-01,-0.1410739
hc_body,CS+B,2,memory_run-02,-0.14952143
hc_body,CS+B,2,memory_run-03,-0.16372032
hc_body,CS+B,3,memory_run-01,-0.12620503
hc_body,CS+B,3,memory_run-02,0.21734421
hc_body,CS+B,3,memory_run-03,0.13831343
hc_body,CS+B,4,memory_run-01,-0.2109037
hc_body,CS+B,4,memory_run-02,-0.17247012
hc_body,CS+B,4,memory_run-03,-0.15613472
hc_body,CS+B,5,memory_run-01,0.24224763
hc_body,CS+B,5,memory_run-02,-0.11710483
hc_body,CS+B,5,memory_run-03,0.0026210193
hc_body,CS+B,6,memory_run-01,-0.09180267
hc_body,CS+B,6,memory_run-02,-0.08608791
hc_body,CS+B,6,memory_run-03,-0.16075474
hc_body,CS+B,7,memory_run-01,-0.35591593
hc_body,CS+B,7,memory_run-02,-0.15472336
hc_body,CS+B,7,memory_run-03,-0.45274913
hc_body,CS+B,8,memory_run-01,0.25163606
hc_body,CS+B,8,memory_run-02,0.21854104
hc_body,CS+B,8,memory_run-03,0.07145157
hc_body,CS+B,9,memory_run-01,0.0076477467
hc_body,CS+B,9,memory_run-02,-0.3587721
hc_body,CS+B,9,memory_run-03,-0.31918564
hc_body,CS+B,10,memory_run-01,-0.06567054
hc_body,CS+B,10,memory_run-02,-0.04943669
hc_body,CS+B,10,memory_run-03,-0.028100235
hc_body,CS+B,12,memory_run-01,0.2083148
hc_body,CS+B,12,memory_run-02,-0.14190763
hc_body,CS+B,12,memory_run-03,0.24570833
hc_body,CS+B,13,memory_run-01,-0.28871682
hc_body,CS+B,13,memory_run-02,-0.074871175
hc_body,CS+B,13,memory_run-03,-0.14223246
hc_body,CS+B,14,memory_run-01,0.0018686698
hc_body,CS+B,14,memory_run-02,0.085389696
hc_body,CS+B,14,memory_run-03,0.041163485
hc_body,CS+B,15,memory_run-01,-0.015404926
hc_body,CS+B,15,memory_run-02,-0.033443272
hc_body,CS+B,15,memory_run-03,-0.2820912
hc_body,CS+B,16,memory_run-01,-0.12842342
hc_body,CS+B,16,memory_run-02,-0.13768709
hc_body,CS+B,16,memory_run-03,-0.1439499
hc_body,CS+B,17,memory_run-01,0.114287816
hc_body,CS+B,17,memory_run-02,-0.016301291
hc_body,CS+B,17,memory_run-03,0.012387942
hc_body,CS+B,18,memory_run-01,0.12670335
hc_body,CS+B,18,memory_run-02,-0.10191791
hc_body,CS+B,18,memory_run-03,-0.042536695
hc_body,CS+B,19,memory_run-01,0.05321185
hc_body,CS+B,19,memory_run-02,-0.3447639
hc_body,CS+B,19,memory_run-03,-0.24771425
hc_body,CS+B,20,memory_run-01,0.02950664
hc_body,CS+B,20,memory_run-02,-0.13029087
hc_body,CS+B,20,memory_run-03,-0.17228161
hc_body,CS+B,21,memory_run-01,0.01339813
hc_body,CS+B,21,memory_run-02,0.04194964
hc_body,CS+B,21,memory_run-03,-0.05316901
hc_body,CS+B,23,memory_run-01,0.18228482
hc_body,CS+B,23,memory_run-02,0.13246657
hc_body,CS+B,23,memory_run-03,0.20689692
hc_body,CS+B,24,memory_run-01,-0.32023734
hc_body,CS+B,24,memory_run-02,-0.0526028
hc_body,CS+B,24,memory_run-03,-0.31095827
hc_body,CS+B,25,memory_run-01,-0.015486612
hc_body,CS+B,25,memory_run-02,-0.048876178
hc_body,CS+B,25,memory_run-03,0.12970737
hc_body,CS+B,26,memory_run-01,-0.08066837
hc_body,CS+B,26,memory_run-02,0.055336118
hc_body,CS+B,26,memory_run-03,0.09198465
hc_body,CS+B,101,memory_run-01,0.052265905
hc_body,CS+B,101,memory_run-02,0.25974822
hc_body,CS+B,101,memory_run-03,0.016218329
hc_body,CS+B,102,memory_run-01,-0.09201681
hc_body,CS+B,102,memory_run-02,0.19852881
hc_body,CS+B,102,memory_run-03,0.22488047
hc_body,CS+B,103,memory_run-01,0.15121809
hc_body,CS+B,103,memory_run-02,0.03036595
hc_body,CS+B,103,memory_run-03,0.13417137
hc_body,CS+B,104,memory_run-01,0.018717641
hc_body,CS+B,104,memory_run-02,0.032659434
hc_body,CS+B,104,memory_run-03,-0.02506013
hc_body,CS+B,105,memory_run-01,0.17725936
hc_body,CS+B,105,memory_run-02,0.1182059
hc_body,CS+B,105,memory_run-03,0.052857153
hc_body,CS+B,106,memory_run-01,0.25755855
hc_body,CS+B,106,memory_run-02,0.33983633
hc_body,CS+B,106,memory_run-03,0.09764736
hc_body,CS+B,107,memory_run-01,-0.25675124
hc_body,CS+B,107,memory_run-02,-0.32259494
hc_body,CS+B,107,memory_run-03,-0.3023154
hc_body,CS+B,108,memory_run-01,-0.016765622
hc_body,CS+B,108,memory_run-02,0.0057356358
hc_body,CS+B,108,memory_run-03,-0.023911389
hc_body,CS+B,109,memory_run-01,-0.050951798
hc_body,CS+B,109,memory_run-02,-0.08039257
hc_body,CS+B,109,memory_run-03,0.054807145
hc_body,CS+B,110,memory_run-01,-0.061497338
hc_body,CS+B,110,memory_run-02,-0.0378443
hc_body,CS+B,110,memory_run-03,0.048432373
hc_body,CS+B,111,memory_run-01,0.018794117
hc_body,CS+B,111,memory_run-02,0.14929041
hc_body,CS+B,111,memory_run-03,0.12330541
hc_body,CS+B,112,memory_run-01,-0.009918293
hc_body,CS+B,112,memory_run-02,0.0035523656
hc_body,CS+B,112,memory_run-03,-0.11846859
hc_body,CS+B,113,memory_run-01,0.06412331
hc_body,CS+B,113,memory_run-02,-0.22916047
hc_body,CS+B,113,memory_run-03,0.10829468
hc_body,CS+B,114,memory_run-01,-0.029989026
hc_body,CS+B,114,memory_run-02,0.14768016
hc_body,CS+B,114,memory_run-03,0.32161927
hc_body,CS+B,115,memory_run-01,-0.31834683
hc_body,CS+B,115,memory_run-02,-0.039614383
hc_body,CS+B,115,memory_run-03,-0.0072861398
hc_body,CS+B,116,memory_run-01,-0.121681795
hc_body,CS+B,116,memory_run-02,-0.007761333
hc_body,CS+B,116,memory_run-03,-0.048792463
hc_body,CS+B,117,memory_run-01,0.12556502
hc_body,CS+B,117,memory_run-02,-0.03841868
hc_body,CS+B,117,memory_run-03,0.029969601
hc_body,CS+B,118,memory_run-01,0.0035793085
hc_body,CS+B,118,memory_run-02,0.07961041
hc_body,CS+B,118,memory_run-03,0.057255536
hc_body,CS+B,120,memory_run-01,0.08526008
hc_body,CS+B,120,memory_run-02,0.10292866
hc_body,CS+B,120,memory_run-03,0.07330053
hc_body,CS+B,121,memory_run-01,-0.1009972
hc_body,CS+B,121,memory_run-02,-0.1810101
hc_body,CS+B,121,memory_run-03,0.008606079
hc_body,CS+B,122,memory_run-01,-0.1481032
hc_body,CS+B,122,memory_run-02,-0.15576352
hc_body,CS+B,122,memory_run-03,0.10360785
hc_body,CS+B,123,memory_run-01,0.10864929
hc_body,CS+B,123,memory_run-02,0.041697748
hc_body,CS+B,123,memory_run-03,-0.018223202
hc_body,CS+B,124,memory_run-01,0.013301769
hc_body,CS+B,124,memory_run-02,-0.23113805
hc_body,CS+B,124,memory_run-03,-0.11790558
hc_body,CS+B,125,memory_run-01,0.09617641
hc_body,CS+B,125,memory_run-02,0.12377539
hc_body,CS+B,125,memory_run-03,-0.05868479
hc_body,CS-B,1,memory_run-01,-0.29657203
hc_body,CS-B,1,memory_run-02,-0.28097215
hc_body,CS-B,1,memory_run-03,-0.13638052
hc_body,CS-B,2,memory_run-01,-0.0772225
hc_body,CS-B,2,memory_run-02,-0.10414106
hc_body,CS-B,2,memory_run-03,-0.2281257
hc_body,CS-B,3,memory_run-01,-0.08172989
hc_body,CS-B,3,memory_run-02,0.0655341
hc_body,CS-B,3,memory_run-03,0.071566366
hc_body,CS-B,4,memory_run-01,-0.20391952
hc_body,CS-B,4,memory_run-02,-0.14936681
hc_body,CS-B,4,memory_run-03,-0.07777175
hc_body,CS-B,5,memory_run-01,0.07746543
hc_body,CS-B,5,memory_run-02,-0.108160995
hc_body,CS-B,5,memory_run-03,0.031144768
hc_body,CS-B,6,memory_run-01,-0.08842067
hc_body,CS-B,6,memory_run-02,-0.2755962
hc_body,CS-B,6,memory_run-03,0.0059892396
hc_body,CS-B,7,memory_run-01,-0.15348662
hc_body,CS-B,7,memory_run-02,-0.11610793
hc_body,CS-B,7,memory_run-03,-0.33242187
hc_body,CS-B,8,memory_run-01,0.24232197
hc_body,CS-B,8,memory_run-02,0.26783663
hc_body,CS-B,8,memory_run-03,0.016618185
hc_body,CS-B,9,memory_run-01,0.05513107
hc_body,CS-B,9,memory_run-02,-0.23575506
hc_body,CS-B,9,memory_run-03,-0.057241607
hc_body,CS-B,10,memory_run-01,-0.1113595
hc_body,CS-B,10,memory_run-02,-0.21018444
hc_body,CS-B,10,memory_run-03,-0.079685025
hc_body,CS-B,12,memory_run-01,0.28368333
hc_body,CS-B,12,memory_run-02,-0.012304787
hc_body,CS-B,12,memory_run-03,0.23397103
hc_body,CS-B,13,memory_run-01,-0.140997
hc_body,CS-B,13,memory_run-02,-0.1179825
hc_body,CS-B,13,memory_run-03,-0.052695967
hc_body,CS-B,14,memory_run-01,0.09730186
hc_body,CS-B,14,memory_run-02,0.2050939
hc_body,CS-B,14,memory_run-03,0.037912436
hc_body,CS-B,15,memory_run-01,-0.13142645
hc_body,CS-B,15,memory_run-02,-0.19621357
hc_body,CS-B,15,memory_run-03,-0.19832942
hc_body,CS-B,16,memory_run-01,-0.21479364
hc_body,CS-B,16,memory_run-02,-0.18443847
hc_body,CS-B,16,memory_run-03,-0.11080033
hc_body,CS-B,17,memory_run-01,0.06328362
hc_body,CS-B,17,memory_run-02,0.10606047
hc_body,CS-B,17,memory_run-03,0.052549716
hc_body,CS-B,18,memory_run-01,0.0033085467
hc_body,CS-B,18,memory_run-02,-0.042465776
hc_body,CS-B,18,memory_run-03,0.033769347
hc_body,CS-B,19,memory_run-01,0.05904341
hc_body,CS-B,19,memory_run-02,-0.20865107
hc_body,CS-B,19,memory_run-03,-0.16361953
