group,memory_phase,roi,condition,el,subject,rsa
ptsd,encoding,A32sg,CS+,late,102,-0.006043478978873344
ptsd,encoding,A32sg,CS+,late,103,0.3944745947656308
ptsd,encoding,A32sg,CS+,late,104,0.0687944390710815
ptsd,encoding,A32sg,CS+,late,105,0.16366727208745685
ptsd,encoding,A32sg,CS+,late,106,0.09430517656823298
ptsd,encoding,A32sg,CS+,late,107,0.16527148569633288
ptsd,encoding,A32sg,CS+,late,108,0.04555712308501748
ptsd,encoding,A32sg,CS+,late,109,0.24174159084208352
ptsd,encoding,A32sg,CS+,late,110,0.041728082808204676
ptsd,encoding,A32sg,CS+,late,111,-0.01326667308757043
ptsd,encoding,A32sg,CS+,late,112,0.2588846477791776
ptsd,encoding,A32sg,CS+,late,113,0.20399316965074554
ptsd,encoding,A32sg,CS+,late,114,0.051406189627538984
ptsd,encoding,A32sg,CS+,late,115,0.05496483497110781
ptsd,encoding,A32sg,CS+,late,116,0.04832286501636499
ptsd,encoding,A32sg,CS+,late,117,0.20542566503153348
ptsd,encoding,A32sg,CS+,late,118,0.09568319631012961
ptsd,encoding,A32sg,CS+,late,121,0.14591832551044887
ptsd,encoding,A32sg,CS+,late,122,0.39116667812451006
ptsd,encoding,A32sg,CS+,late,123,0.23321056192811224
ptsd,encoding,A32sg,CS+,late,124,0.046859459157800244
ptsd,encoding,A32sg,CS+,late,125,0.04704938602324613
ptsd,encoding,A32p,CS+,late,101,0.13291960769551903
ptsd,encoding,A32p,CS+,late,102,0.06117107104960687
ptsd,encoding,A32p,CS+,late,103,0.04749697184471572
ptsd,encoding,A32p,CS+,late,104,0.28516330497958875
ptsd,encoding,A32p,CS+,late,105,0.22878428711320606
ptsd,encoding,A32p,CS+,late,106,0.051242817819768444
ptsd,encoding,A32p,CS+,late,107,0.0636688043889369
ptsd,encoding,A32p,CS+,late,108,0.21451246516468986
ptsd,encoding,A32p,CS+,late,109,0.03662050052263033
ptsd,encoding,A32p,CS+,late,110,0.09325342412955492
ptsd,encoding,A32p,CS+,late,111,-0.02078129037525462
ptsd,encoding,A32p,CS+,late,112,0.37430751756424524
ptsd,encoding,A32p,CS+,late,113,0.37258684255007385
ptsd,encoding,A32p,CS+,late,114,0.02976350792066788
ptsd,encoding,A32p,CS+,late,115,0.029982785893228153
ptsd,encoding,A32p,CS+,late,116,0.06585810342926209
ptsd,encoding,A32p,CS+,late,117,0.2657619299755377
ptsd,encoding,A32p,CS+,late,118,0.018551860590659646
ptsd,encoding,A32p,CS+,late,121,0.48659639319347225
ptsd,encoding,A32p,CS+,late,122,0.30882890659552065
ptsd,encoding,A32p,CS+,late,123,0.07536146162709954
ptsd,encoding,A32p,CS+,late,124,0.11423352061892807
ptsd,encoding,A32p,CS+,late,125,0.10783442201187267
ptsd,encoding,A24cd,CS+,late,101,0.015493042459743681
ptsd,encoding,A24cd,CS+,late,102,0.03762984234667369
ptsd,encoding,A24cd,CS+,late,103,0.046175693850962124
ptsd,encoding,A24cd,CS+,late,104,0.2819207838689669
ptsd,encoding,A24cd,CS+,late,105,0.22597731224771994
ptsd,encoding,A24cd,CS+,late,106,-0.01915083925554463
ptsd,encoding,A24cd,CS+,late,107,0.10761732640882064
ptsd,encoding,A24cd,CS+,late,108,0.4738455491161236
ptsd,encoding,A24cd,CS+,late,109,0.03106522091029847
ptsd,encoding,A24cd,CS+,late,110,0.016107958499869575
ptsd,encoding,A24cd,CS+,late,111,0.017274621035617017
ptsd,encoding,A24cd,CS+,late,112,0.3523562349005922
ptsd,encoding,A24cd,CS+,late,113,0.11640329327507769
ptsd,encoding,A24cd,CS+,late,114,0.07356854114480055
ptsd,encoding,A24cd,CS+,late,115,-0.010807425379500924
ptsd,encoding,A24cd,CS+,late,116,0.06622226127833658
ptsd,encoding,A24cd,CS+,late,117,0.1808410916230347
ptsd,encoding,A24cd,CS+,late,118,-0.016220687102704523
ptsd,encoding,A24cd,CS+,late,121,0.20399915503470564
ptsd,encoding,A24cd,CS+,late,122,0.4010615234745099
ptsd,encoding,A24cd,CS+,late,123,0.18350115521440827
ptsd,encoding,A24cd,CS+,late,124,0.5572689957056883
ptsd,encoding,A24cd,CS+,late,125,0.14181814773207888
ptsd,encoding,A24rv,CS+,late,101,-0.04041635573273314
ptsd,encoding,A24rv,CS+,late,102,0.05199998761743355
ptsd,encoding,A24rv,CS+,late,103,0.19595987201877332
ptsd,encoding,A24rv,CS+,late,104,0.25465600112020553
ptsd,encoding,A24rv,CS+,late,105,0.3246588219296809
ptsd,encoding,A24rv,CS+,late,106,0.060622639518836015
ptsd,encoding,A24rv,CS+,late,107,0.027426377884624743
ptsd,encoding,A24rv,CS+,late,108,0.1510393561739939
ptsd,encoding,A24rv,CS+,late,109,0.39919023422063465
ptsd,encoding,A24rv,CS+,late,110,-0.026104090291920463
ptsd,encoding,A24rv,CS+,late,111,-0.017500999888996314
ptsd,encoding,A24rv,CS+,late,112,0.050929073124600724
ptsd,encoding,A24rv,CS+,late,113,0.04606091693567833
ptsd,encoding,A24rv,CS+,late,114,0.07311872283471393
ptsd,encoding,A24rv,CS+,late,115,0.05819017015649028
ptsd,encoding,A24rv,CS+,late,116,0.05276431851447675
ptsd,encoding,A24rv,CS+,late,117,-0.042609419840626765
ptsd,encoding,A24rv,CS+,late,118,-0.021516157451021495
ptsd,encoding,A24rv,CS+,late,121,0.15273284622898342
ptsd,encoding,A24rv,CS+,late,122,0.12904516692707618
ptsd,encoding,A24rv,CS+,late,123,0.2805067443950739
ptsd,encoding,A24rv,CS+,late,124,0.23271420455326297
ptsd,encoding,A24rv,CS+,late,125,0.05018541982030079
ptsd,encoding,A14m,CS+,late,101,0.29874703661448343
ptsd,encoding,A14m,CS+,late,102,0.025980726914341692
ptsd,encoding,A14m,CS+,late,103,0.18701896184554057
ptsd,encoding,A14m,CS+,late,104,0.43648992235012485
ptsd,encoding,A14m,CS+,late,105,0.03485906450962441
ptsd,encoding,A14m,CS+,late,106,0.257076338947305
ptsd,encoding,A14m,CS+,late,107,0.13030005135485823
ptsd,encoding,A14m,CS+,late,108,0.03944484679430565
ptsd,encoding,A14m,CS+,late,109,0.40066880363664314
ptsd,encoding,A14m,CS+,late,110,0.024417243279572166
ptsd,encoding,A14m,CS+,late,111,0.018849721335669114
ptsd,encoding,A14m,CS+,late,112,0.19916945590728682
ptsd,encoding,A14m,CS+,late,113,0.48649765068899026
ptsd,encoding,A14m,CS+,late,114,0.04632977941518392
ptsd,encoding,A14m,CS+,late,115,0.06125454901240232
ptsd,encoding,A14m,CS+,late,116,0.008372661404066069
ptsd,encoding,A14m,CS+,late,117,0.17271744307846015
ptsd,encoding,A14m,CS+,late,118,0.11820291019465715
ptsd,encoding,A14m,CS+,late,121,0.433803807211264
ptsd,encoding,A14m,CS+,late,122,0.18013453018647865
ptsd,encoding,A14m,CS+,late,123,0.26498454357576345
ptsd,encoding,A14m,CS+,late,124,0.20464511482770392
ptsd,encoding,A14m,CS+,late,125,0.09527478851249443
ptsd,encoding,A11m,CS+,late,101,0.06445616777408197
ptsd,encoding,A11m,CS+,late,102,0.0662624473665035
ptsd,encoding,A11m,CS+,late,103,0.1854075507374225
ptsd,encoding,A11m,CS+,late,104,0.4622325477376967
ptsd,encoding,A11m,CS+,late,105,0.042546566673966085
ptsd,encoding,A11m,CS+,late,106,0.06854780457942854
ptsd,encoding,A11m,CS+,late,107,0.11339148529236498
ptsd,encoding,A11m,CS+,late,108,0.1234352049179978
ptsd,encoding,A11m,CS+,late,109,0.10494387741160222
ptsd,encoding,A11m,CS+,late,110,0.050621180333815796
ptsd,encoding,A11m,CS+,late,111,0.004062767736653191
ptsd,encoding,A11m,CS+,late,112,0.2853936292922341
ptsd,encoding,A11m,CS+,late,113,0.2874288816481104
ptsd,encoding,A11m,CS+,late,114,0.0012450879093824335
ptsd,encoding,A11m,CS+,late,115,0.0199914780452095
ptsd,encoding,A11m,CS+,late,116,0.04257948489583194
ptsd,encoding,A11m,CS+,late,117,0.07526363846920656
ptsd,encoding,A11m,CS+,late,118,0.11662640713057451
ptsd,encoding,A11m,CS+,late,121,0.6701521498372244
ptsd,encoding,A11m,CS+,late,122,0.17104987728571902
ptsd,encoding,A11m,CS+,late,123,0.37226234442935646
ptsd,encoding,A11m,CS+,late,124,0.15451000324478345
ptsd,encoding,A11m,CS+,late,125,0.15967358521046734
ptsd,encoding,A13,CS+,late,101,0.06594793373648143
ptsd,encoding,A13,CS+,late,102,0.04690965962036445
ptsd,encoding,A13,CS+,late,103,0.030561555154442217
ptsd,encoding,A13,CS+,late,104,0.08052169571325393
ptsd,encoding,A13,CS+,late,105,0.10900857907924226
ptsd,encoding,A13,CS+,late,106,0.03736202968411683
ptsd,encoding,A13,CS+,late,107,0.005279075584167047
ptsd,encoding,A13,CS+,late,108,0.08585361810470268
ptsd,encoding,A13,CS+,late,109,0.05225922998009452
ptsd,encoding,A13,CS+,late,110,0.02251354529295462
ptsd,encoding,A13,CS+,late,111,0.020592797382022483
ptsd,encoding,A13,CS+,late,112,0.109022551757901
ptsd,encoding,A13,CS+,late,113,0.05958863779348644
ptsd,encoding,A13,CS+,late,114,0.19058235470786802
ptsd,encoding,A13,CS+,late,115,0.008400462470174832
ptsd,encoding,A13,CS+,late,116,0.023937954222430096
ptsd,encoding,A13,CS+,late,117,0.06659820966135936
ptsd,encoding,A13,CS+,late,118,0.06359799077916696
ptsd,encoding,A13,CS+,late,121,0.09959390442228261
ptsd,encoding,A13,CS+,late,122,0.13424186943401578
ptsd,encoding,A13,CS+,late,123,0.04969804207182751
ptsd,encoding,A13,CS+,late,124,0.0742663415848795
ptsd,encoding,A13,CS+,late,125,0.13901223511038488
ptsd,encoding,A10m,CS+,late,101,0.23425979780145387
ptsd,encoding,A10m,CS+,late,102,0.07197721251029583
ptsd,encoding,A10m,CS+,late,103,0.16551930056455383
ptsd,encoding,A10m,CS+,late,104,0.2866764107583547
ptsd,encoding,A10m,CS+,late,105,0.04631652721309101
ptsd,encoding,A10m,CS+,late,106,0.3134490496929556
ptsd,encoding,A10m,CS+,late,107,0.10581113094739453
ptsd,encoding,A10m,CS+,late,108,0.12590578602875924
ptsd,encoding,A10m,CS+,late,109,0.1725675019499912
ptsd,encoding,A10m,CS+,late,110,0.032131380651125196
ptsd,encoding,A10m,CS+,late,111,-0.00042062276072625835
ptsd,encoding,A10m,CS+,late,112,0.10952792965123705
ptsd,encoding,A10m,CS+,late,113,0.3390134482324624
ptsd,encoding,A10m,CS+,late,114,0.24744473553057203
ptsd,encoding,A10m,CS+,late,115,0.06636190455884325
ptsd,encoding,A10m,CS+,late,116,0.0751624342261181
ptsd,encoding,A10m,CS+,late,117,0.14883254806150026
ptsd,encoding,A10m,CS+,late,118,0.2045315403006987
ptsd,encoding,A10m,CS+,late,121,0.2546434089892077
ptsd,encoding,A10m,CS+,late,122,0.3007922731505748
ptsd,encoding,A10m,CS+,late,123,0.12041217481324708
ptsd,encoding,A10m,CS+,late,124,0.11067940243132117
ptsd,encoding,A10m,CS+,late,125,0.0817076862950455
ptsd,encoding,A9m,CS+,late,101,0.06349531406408596
ptsd,encoding,A9m,CS+,late,102,0.12172808035297288
ptsd,encoding,A9m,CS+,late,103,0.1825657573804092
ptsd,encoding,A9m,CS+,late,104,0.3155352446518109
ptsd,encoding,A9m,CS+,late,105,0.23536652907271283
ptsd,encoding,A9m,CS+,late,106,0.5765453613505203
ptsd,encoding,A9m,CS+,late,107,0.2078855739362672
ptsd,encoding,A9m,CS+,late,108,0.17566121505766302
ptsd,encoding,A9m,CS+,late,109,0.011015325941576747
ptsd,encoding,A9m,CS+,late,110,0.1539784235928832
ptsd,encoding,A9m,CS+,late,111,0.014325313763045236
ptsd,encoding,A9m,CS+,late,112,0.32741484945333954
ptsd,encoding,A9m,CS+,late,113,0.4422491978335242
ptsd,encoding,A9m,CS+,late,114,0.02864015354732151
ptsd,encoding,A9m,CS+,late,115,0.06585601297734867
ptsd,encoding,A9m,CS+,late,116,0.07915826319312787
ptsd,encoding,A9m,CS+,late,117,0.15718472777982279
ptsd,encoding,A9m,CS+,late,118,0.04783513480883573
ptsd,encoding,A9m,CS+,late,121,0.29814235269810957
ptsd,encoding,A9m,CS+,late,122,0.24155220080658543
ptsd,encoding,A9m,CS+,late,123,0.25049744548990016
ptsd,encoding,A9m,CS+,late,124,0.272566648570307
ptsd,encoding,A9m,CS+,late,125,0.09875936392083187
ptsd,encoding,A8m,CS+,late,101,0.22607675519571002
ptsd,encoding,A8m,CS+,late,102,0.03996376543413185
ptsd,encoding,A8m,CS+,late,103,0.09448054648177037
ptsd,encoding,A8m,CS+,late,104,0.30678761641800395
ptsd,encoding,A8m,CS+,late,105,0.11292527996695531
ptsd,encoding,A8m,CS+,late,106,0.6159179436925197
ptsd,encoding,A8m,CS+,late,107,0.020486998724525512
ptsd,encoding,A8m,CS+,late,108,0.24429372608975022
ptsd,encoding,A8m,CS+,late,109,0.686353535153728
ptsd,encoding,A8m,CS+,late,110,0.36120469521226617
ptsd,encoding,A8m,CS+,late,111,0.019967037530085607
ptsd,encoding,A8m,CS+,late,112,0.21556812778175435
ptsd,encoding,A8m,CS+,late,113,0.21423477018569034
ptsd,encoding,A8m,CS+,late,114,0.045439931830102406
ptsd,encoding,A8m,CS+,late,115,0.02150876982011589
ptsd,encoding,A8m,CS+,late,116,0.09104579055732882
ptsd,encoding,A8m,CS+,late,117,0.009453203541737416
ptsd,encoding,A8m,CS+,late,118,0.02534991326139555
ptsd,encoding,A8m,CS+,late,121,0.467110113042139
ptsd,encoding,A8m,CS+,late,122,0.13458767871558638
ptsd,encoding,A8m,CS+,late,123,0.2085700209510997
ptsd,encoding,A8m,CS+,late,124,0.7017179972361041
ptsd,encoding,A8m,CS+,late,125,0.21591942246131735
ptsd,encoding,A6m,CS+,late,101,0.30125528069329416
ptsd,encoding,A6m,CS+,late,102,0.06435422259662898
ptsd,encoding,A6m,CS+,late,103,0.16073008870357297
ptsd,encoding,A6m,CS+,late,104,0.11690754327560783
ptsd,encoding,A6m,CS+,late,105,0.057095480129688174
ptsd,encoding,A6m,CS+,late,106,0.07030716811514984
ptsd,encoding,A6m,CS+,late,107,0.1920506385527605
ptsd,encoding,A6m,CS+,late,108,0.1559280619495567
ptsd,encoding,A6m,CS+,late,109,0.39075217903593695
ptsd,encoding,A6m,CS+,late,110,0.16625128062208883
ptsd,encoding,A6m,CS+,late,111,-0.012049269181372918
ptsd,encoding,A6m,CS+,late,112,0.19279696595707607
ptsd,encoding,A6m,CS+,late,113,0.2949292460589456
ptsd,encoding,A6m,CS+,late,114,0.05231424981422664
ptsd,encoding,A6m,CS+,late,115,0.07434595651717164
ptsd,encoding,A6m,CS+,late,116,0.1782034916724445
ptsd,encoding,A6m,CS+,late,117,0.10030392035182564
ptsd,encoding,A6m,CS+,late,118,0.042041387468621995
ptsd,encoding,A6m,CS+,late,121,0.15189677645165037
ptsd,encoding,A6m,CS+,late,122,0.238492275909029
ptsd,encoding,A6m,CS+,late,123,0.1777369064382561
ptsd,encoding,A6m,CS+,late,124,0.5777736373947259
ptsd,encoding,A6m,CS+,late,125,0.07223027481077413
ptsd,encoding,hc_tail,CS+,late,101,-0.054891613453543625
ptsd,encoding,hc_tail,CS+,late,102,-0.0296238686352461
ptsd,encoding,hc_tail,CS+,late,103,0.01305778853214785
ptsd,encoding,hc_tail,CS+,late,104,0.08466011488663525
ptsd,encoding,hc_tail,CS+,late,105,0.09533628374196762
ptsd,encoding,hc_tail,CS+,late,106,-0.042617739851362975
ptsd,encoding,hc_tail,CS+,late,107,0.009249792793486165
ptsd,encoding,hc_tail,CS+,late,108,-0.004266112555782902
ptsd,encoding,hc_tail,CS+,late,109,0.036035603770598966
ptsd,encoding,hc_tail,CS+,late,110,-0.01489119820373943
ptsd,encoding,hc_tail,CS+,late,111,0.03869365653853744
ptsd,encoding,hc_tail,CS+,late,112,-0.009332724155519919
ptsd,encoding,hc_tail,CS+,late,113,-0.06124451414986503
ptsd,encoding,hc_tail,CS+,late,114,0.11643603734935883
ptsd,encoding,hc_tail,CS+,late,115,0.0002468327090737473
ptsd,encoding,hc_tail,CS+,late,116,-0.050835722803055185
ptsd,encoding,hc_tail,CS+,late,117,-0.03976276776922993
ptsd,encoding,hc_tail,CS+,late,118,0.013051707999286526
ptsd,encoding,hc_tail,CS+,late,121,-0.014472924650179932
ptsd,encoding,hc_tail,CS+,late,122,-0.08419322888409445
ptsd,encoding,hc_tail,CS+,late,123,0.09105815185016684
ptsd,encoding,hc_tail,CS+,late,124,0.008134412820894357
ptsd,encoding,hc_tail,CS+,late,125,0.03306942368204347
ptsd,encoding,hc_body,CS+,late,101,0.07312815796800634
ptsd,encoding,hc_body,CS+,late,102,-0.015880883718892524
ptsd,encoding,hc_body,CS+,late,103,-0.004955810366447542
ptsd,encoding,hc_body,CS+,late,104,0.003442008782105225
ptsd,encoding,hc_body,CS+,late,105,0.11927114060295906
ptsd,encoding,hc_body,CS+,late,106,0.11406642766902284
ptsd,encoding,hc_body,CS+,late,107,-0.005986714919015366
ptsd,encoding,hc_body,CS+,late,108,-0.03466731587359905
ptsd,encoding,hc_body,CS+,late,109,0.1492583613724355
ptsd,encoding,hc_body,CS+,late,110,0.059426864075477655
ptsd,encoding,hc_body,CS+,late,111,-0.013152334419774996
ptsd,encoding,hc_body,CS+,late,112,0.0007791147263856281
ptsd,encoding,hc_body,CS+,late,113,0.04206580416735134
ptsd,encoding,hc_body,CS+,late,114,-0.013134524900283448
ptsd,encoding,hc_body,CS+,late,115,0.029143146432987013
ptsd,encoding,hc_body,CS+,late,116,0.0005485535425443584
ptsd,encoding,hc_body,CS+,late,117,0.07573430742440508
ptsd,encoding,hc_body,CS+,late,118,0.01588584388220077
ptsd,encoding,hc_body,CS+,late,121,0.11782299939619047
ptsd,encoding,hc_body,CS+,late,122,0.06454131272968716
ptsd,encoding,hc_body,CS+,late,123,-0.016348688348383295
ptsd,encoding,hc_body,CS+,late,124,-0.019925834568153625
ptsd,encoding,hc_body,CS+,late,125,0.05817775857060417
ptsd,encoding,hc_head,CS+,late,101,0.15913737675780049
ptsd,encoding,hc_head,CS+,late,102,0.02061639625514862
ptsd,encoding,hc_head,CS+,late,103,0.03496870541836133
ptsd,encoding,hc_head,CS+,late,104,0.033971190461039295
ptsd,encoding,hc_head,CS+,late,105,0.13391447583253002
ptsd,encoding,hc_head,CS+,late,106,0.04869975082870041
ptsd,encoding,hc_head,CS+,late,107,0.01680545516714446
ptsd,encoding,hc_head,CS+,late,108,0.11111894854729337
ptsd,encoding,hc_head,CS+,late,109,0.19050286222958218
ptsd,encoding,hc_head,CS+,late,110,0.02952525643835287
ptsd,encoding,hc_head,CS+,late,111,-0.0038780343891135476
ptsd,encoding,hc_head,CS+,late,112,0.07899710071284656
ptsd,encoding,hc_head,CS+,late,113,0.15094078117394938
ptsd,encoding,hc_head,CS+,late,114,0.05354941299934676
ptsd,encoding,hc_head,CS+,late,115,0.034607102584095224
ptsd,encoding,hc_head,CS+,late,116,0.06805141340683282
ptsd,encoding,hc_head,CS+,late,117,0.094905990959714
ptsd,encoding,hc_head,CS+,late,118,-0.004225271701337432
ptsd,encoding,hc_head,CS+,late,121,0.10313621167529081
ptsd,encoding,hc_head,CS+,late,122,0.03202320422411075
ptsd,encoding,hc_head,CS+,late,123,0.08750580863531646
ptsd,encoding,hc_head,CS+,late,124,0.0016674852560247051
ptsd,encoding,hc_head,CS+,late,125,0.07012587488677975
ptsd,encoding,amyg_bla,CS+,late,101,-0.01531877608957713
ptsd,encoding,amyg_bla,CS+,late,102,0.026087053309286772
ptsd,encoding,amyg_bla,CS+,late,103,0.011142515021729237
ptsd,encoding,amyg_bla,CS+,late,104,0.003488008304772341
ptsd,encoding,amyg_bla,CS+,late,105,0.17979530216770678
ptsd,encoding,amyg_bla,CS+,late,106,0.005768897695852391
ptsd,encoding,amyg_bla,CS+,late,107,0.03017374543829103
ptsd,encoding,amyg_bla,CS+,late,108,-0.02372191516913738
ptsd,encoding,amyg_bla,CS+,late,109,0.06426277860885753
ptsd,encoding,amyg_bla,CS+,late,110,0.010816386720544158
ptsd,encoding,amyg_bla,CS+,late,111,-0.01461902382908502
ptsd,encoding,amyg_bla,CS+,late,112,0.04074230757331318
ptsd,encoding,amyg_bla,CS+,late,113,-0.0022431004095289555
ptsd,encoding,amyg_bla,CS+,late,114,0.053170748708166966
ptsd,encoding,amyg_bla,CS+,late,115,-0.01739162167281237
ptsd,encoding,amyg_bla,CS+,late,116,-0.004970681039155148
ptsd,encoding,amyg_bla,CS+,late,117,0.11189416014399514
ptsd,encoding,amyg_bla,CS+,late,118,0.06862114491333905
ptsd,encoding,amyg_bla,CS+,late,121,0.020672973254803457
ptsd,encoding,amyg_bla,CS+,late,122,0.05094226763708994
ptsd,encoding,amyg_bla,CS+,late,123,0.05483621641287594
ptsd,encoding,amyg_bla,CS+,late,124,0.07881771009810744
ptsd,encoding,amyg_bla,CS+,late,125,0.016399263257463728
ptsd,encoding,amyg_cem,CS+,late,101,-0.04289074495964448
ptsd,encoding,amyg_cem,CS+,late,102,0.08729693515379632
ptsd,encoding,amyg_cem,CS+,late,103,0.03508761824473116
ptsd,encoding,amyg_cem,CS+,late,104,0.0007880794039216756
ptsd,encoding,amyg_cem,CS+,late,105,0.08217627797186684
ptsd,encoding,amyg_cem,CS+,late,106,0.06007391371482567
ptsd,encoding,amyg_cem,CS+,late,107,0.022163951379843616
ptsd,encoding,amyg_cem,CS+,late,108,-0.03414391559370943
ptsd,encoding,amyg_cem,CS+,late,109,-0.004395018498322154
ptsd,encoding,amyg_cem,CS+,late,110,0.040846653107186034
ptsd,encoding,amyg_cem,CS+,late,111,0.01886689568598333
ptsd,encoding,amyg_cem,CS+,late,112,-0.10081646526949524
ptsd,encoding,amyg_cem,CS+,late,113,-0.04652790018086529
ptsd,encoding,amyg_cem,CS+,late,114,0.011382324347024016
ptsd,encoding,amyg_cem,CS+,late,115,-0.02025577404004386
ptsd,encoding,amyg_cem,CS+,late,116,0.016204415911657034
ptsd,encoding,amyg_cem,CS+,late,117,-0.07419110404611812
ptsd,encoding,amyg_cem,CS+,late,118,0.013584288560866077
ptsd,encoding,amyg_cem,CS+,late,121,0.09697915327387197
ptsd,encoding,amyg_cem,CS+,late,122,0.034133922301756464
ptsd,encoding,amyg_cem,CS+,late,123,0.028592318345547048
ptsd,encoding,amyg_cem,CS+,late,124,0.014216224256140877
ptsd,encoding,amyg_cem,CS+,late,125,-0.020733519340401216
ptsd,encoding,A32sg,CS-,late,101,0.08907258280891629
ptsd,encoding,A32sg,CS-,late,102,0.013156377460956917
ptsd,encoding,A32sg,CS-,late,103,0.37837673198331756
ptsd,encoding,A32sg,CS-,late,104,0.015984914041789644
ptsd,encoding,A32sg,CS-,late,105,0.002491385476932996
ptsd,encoding,A32sg,CS-,late,106,0.05094865052295393
ptsd,encoding,A32sg,CS-,late,107,0.04830037692910301
ptsd,encoding,A32sg,CS-,late,108,0.03369988760543744
ptsd,encoding,A32sg,CS-,late,109,0.0645259935697598
ptsd,encoding,A32sg,CS-,late,110,0.02320587928416295
ptsd,encoding,A32sg,CS-,late,111,0.0027406939165749325
ptsd,encoding,A32sg,CS-,late,112,0.026908930161076074
ptsd,encoding,A32sg,CS-,late,113,0.05538811084917203
ptsd,encoding,A32sg,CS-,late,114,0.07251826746849797
ptsd,encoding,A32sg,CS-,late,115,0.0044816081689610515
ptsd,encoding,A32sg,CS-,late,116,0.026517100492006458
ptsd,encoding,A32sg,CS-,late,117,0.01871938593334494
ptsd,encoding,A32sg,CS-,late,118,0.22889980534374318
