subject,phase,block,condition,hc_cr,hc_hr,lc_cr,lc_hr
108,extinction,6,CS-,0.16666666666666669,0.25,0.375,0.75
108,fear_conditioning,1,CS+,0.125,0.25,-0.0625,0.25
108,fear_conditioning,1,CS-,0.4166666666666667,0.5,0.375,0.75
108,fear_conditioning,2,CS+,0.375,0.5,0.6875,1.0
108,fear_conditioning,2,CS-,0.16666666666666669,0.25,0.125,0.5
108,fear_conditioning,3,CS+,0.375,0.5,0.4375,0.75
108,fear_conditioning,3,CS-,0.16666666666666669,0.25,0.375,0.75
108,fear_conditioning,4,CS+,0.625,0.75,0.4375,0.75
108,fear_conditioning,4,CS-,0.16666666666666669,0.25,0.375,0.75
108,fear_conditioning,5,CS+,0.375,0.5,0.1875,0.5
108,fear_conditioning,5,CS-,-0.08333333333333333,0.0,0.375,0.75
108,fear_conditioning,6,CS+,0.375,0.5,0.4375,0.75
108,fear_conditioning,6,CS-,0.16666666666666669,0.25,0.125,0.5
109,baseline,1,CS+,0.6666666666666666,0.75,0.5833333333333334,0.75
109,baseline,1,CS-,0.5416666666666666,0.75,0.4791666666666667,0.75
109,baseline,2,CS+,0.9166666666666666,1.0,0.8333333333333334,1.0
109,baseline,2,CS-,0.5416666666666666,0.75,0.4791666666666667,0.75
109,baseline,3,CS+,0.9166666666666666,1.0,0.8333333333333334,1.0
109,baseline,3,CS-,0.7916666666666666,1.0,0.7291666666666667,1.0
109,baseline,4,CS+,0.6666666666666666,0.75,0.8333333333333334,1.0
109,baseline,4,CS-,0.29166666666666663,0.5,0.4791666666666667,0.75
109,baseline,5,CS+,0.6666666666666666,0.75,0.5833333333333334,0.75
109,baseline,5,CS-,0.5416666666666666,0.75,0.4791666666666667,0.75
109,baseline,6,CS+,0.9166666666666666,1.0,0.8333333333333334,1.0
109,baseline,6,CS-,0.5416666666666666,0.75,0.4791666666666667,0.75
109,extinction,1,CS+,0.9166666666666666,1.0,0.8333333333333334,1.0
109,extinction,1,CS-,0.29166666666666663,0.5,0.22916666666666669,0.5
109,extinction,2,CS+,0.9166666666666666,1.0,0.8333333333333334,1.0
109,extinction,2,CS-,0.5416666666666666,0.75,0.7291666666666667,1.0
109,extinction,3,CS+,0.6666666666666666,0.75,0.5833333333333334,0.75
109,extinction,3,CS-,0.5416666666666666,0.75,0.7291666666666667,1.0
109,extinction,4,CS+,0.16666666666666669,0.25,0.33333333333333337,0.5
109,extinction,4,CS-,0.7916666666666666,1.0,0.7291666666666667,1.0
109,extinction,5,CS+,0.4166666666666667,0.5,0.33333333333333337,0.5
109,extinction,5,CS-,0.5416666666666666,0.75,0.7291666666666667,1.0
109,extinction,6,CS+,0.9166666666666666,1.0,0.8333333333333334,1.0
109,extinction,6,CS-,0.29166666666666663,0.5,0.4791666666666667,0.75
109,fear_conditioning,1,CS+,0.6666666666666666,0.75,0.5833333333333334,0.75
109,fear_conditioning,1,CS-,0.7916666666666666,1.0,0.7291666666666667,1.0
109,fear_conditioning,2,CS+,0.4166666666666667,0.5,0.8333333333333334,1.0
109,fear_conditioning,2,CS-,0.5416666666666666,0.75,0.4791666666666667,0.75
109,fear_conditioning,3,CS+,0.9166666666666666,1.0,0.8333333333333334,1.0
109,fear_conditioning,3,CS-,0.5416666666666666,0.75,0.7291666666666667,1.0
109,fear_conditioning,4,CS+,0.9166666666666666,1.0,0.8333333333333334,1.0
109,fear_conditioning,4,CS-,0.04166666666666666,0.25,0.22916666666666669,0.5
109,fear_conditioning,5,CS+,0.9166666666666666,1.0,0.8333333333333334,1.0
109,fear_conditioning,5,CS-,0.5416666666666666,0.75,0.7291666666666667,1.0
109,fear_conditioning,6,CS+,0.6666666666666666,0.75,0.5833333333333334,0.75
109,fear_conditioning,6,CS-,0.5416666666666666,0.75,0.4791666666666667,0.75
110,baseline,1,CS+,0.8541666666666666,1.0,0.8125,1.0
110,baseline,1,CS-,0.35416666666666663,0.5,0.22916666666666669,0.5
110,baseline,2,CS+,0.35416666666666663,0.5,0.3125,0.5
110,baseline,2,CS-,0.6041666666666666,0.75,0.4791666666666667,0.75
110,baseline,3,CS+,0.6041666666666666,0.75,0.5625,0.75
110,baseline,3,CS-,-0.14583333333333334,0.0,0.22916666666666669,0.5
110,baseline,4,CS+,0.35416666666666663,0.5,0.3125,0.5
110,baseline,4,CS-,0.8541666666666666,1.0,0.7291666666666667,1.0
110,baseline,5,CS+,0.35416666666666663,0.5,0.5625,0.75
110,baseline,5,CS-,0.10416666666666666,0.25,0.22916666666666669,0.5
110,baseline,6,CS+,0.8541666666666666,1.0,0.8125,1.0
110,baseline,6,CS-,0.10416666666666666,0.25,0.22916666666666669,0.5
110,extinction,1,CS+,0.10416666666666666,0.25,0.3125,0.5
110,extinction,1,CS-,0.35416666666666663,0.5,0.22916666666666669,0.5
110,extinction,2,CS+,-0.14583333333333334,0.0,0.5625,0.75
110,extinction,2,CS-,0.35416666666666663,0.5,0.22916666666666669,0.5
110,extinction,3,CS+,0.35416666666666663,0.5,0.5625,0.75
110,extinction,3,CS-,0.35416666666666663,0.5,0.22916666666666669,0.5
110,extinction,4,CS+,0.6041666666666666,0.75,0.5625,0.75
110,extinction,4,CS-,0.10416666666666666,0.25,-0.020833333333333315,0.25
110,extinction,5,CS+,0.35416666666666663,0.5,0.3125,0.5
110,extinction,5,CS-,-0.14583333333333334,0.0,-0.020833333333333315,0.25
110,extinction,6,CS+,0.6041666666666666,0.75,0.5625,0.75
110,extinction,6,CS-,0.10416666666666666,0.25,0.22916666666666669,0.5
110,fear_conditioning,1,CS+,0.6041666666666666,0.75,0.5625,0.75
110,fear_conditioning,1,CS-,0.6041666666666666,0.75,0.7291666666666667,1.0
110,fear_conditioning,2,CS+,0.6041666666666666,0.75,0.5625,0.75
110,fear_conditioning,2,CS-,0.8541666666666666,1.0,0.7291666666666667,1.0
110,fear_conditioning,3,CS+,0.6041666666666666,0.75,0.5625,0.75
110,fear_conditioning,3,CS-,0.6041666666666666,0.75,0.4791666666666667,0.75
110,fear_conditioning,4,CS+,0.6041666666666666,0.75,0.8125,1.0
110,fear_conditioning,4,CS-,0.6041666666666666,0.75,0.7291666666666667,1.0
110,fear_conditioning,5,CS+,0.8541666666666666,1.0,0.8125,1.0
110,fear_conditioning,5,CS-,0.6041666666666666,0.75,0.4791666666666667,0.75
110,fear_conditioning,6,CS+,0.35416666666666663,0.5,0.3125,0.5
110,fear_conditioning,6,CS-,0.10416666666666666,0.25,-0.020833333333333315,0.25
111,baseline,1,CS+,0.3333333333333333,0.75,0.3125,1.0
111,baseline,1,CS-,0.5208333333333334,0.75,0.45833333333333337,1.0
111,baseline,2,CS+,0.5833333333333333,1.0,0.3125,1.0
111,baseline,2,CS-,0.27083333333333337,0.5,0.45833333333333337,1.0
111,baseline,3,CS+,0.5833333333333333,1.0,0.3125,1.0
111,baseline,3,CS-,0.5208333333333334,0.75,0.20833333333333337,0.75
111,baseline,4,CS+,0.5833333333333333,1.0,0.3125,1.0
111,baseline,4,CS-,0.27083333333333337,0.5,-0.04166666666666663,0.5
111,baseline,5,CS+,0.3333333333333333,0.75,0.3125,1.0
111,baseline,5,CS-,0.27083333333333337,0.5,0.20833333333333337,0.75
111,baseline,6,CS+,0.5833333333333333,1.0,0.3125,1.0
111,baseline,6,CS-,0.27083333333333337,0.5,0.20833333333333337,0.75
111,extinction,1,CS+,0.3333333333333333,0.75,0.3125,1.0
111,extinction,1,CS-,-0.22916666666666666,0.0,0.45833333333333337,1.0
111,extinction,2,CS+,0.5833333333333333,1.0,0.3125,1.0
111,extinction,2,CS-,0.27083333333333337,0.5,0.20833333333333337,0.75
111,extinction,3,CS+,0.3333333333333333,0.75,0.3125,1.0
111,extinction,3,CS-,0.27083333333333337,0.5,0.20833333333333337,0.75
111,extinction,4,CS+,0.08333333333333331,0.5,0.3125,1.0
111,extinction,4,CS-,0.7708333333333334,1.0,0.45833333333333337,1.0
111,extinction,5,CS+,0.5833333333333333,1.0,0.3125,1.0
111,extinction,5,CS-,0.27083333333333337,0.5,0.20833333333333337,0.75
111,extinction,6,CS+,0.3333333333333333,0.75,0.0625,0.75
111,extinction,6,CS-,0.5208333333333334,0.75,0.45833333333333337,1.0
111,fear_conditioning,1,CS+,0.5833333333333333,1.0,0.3125,1.0
111,fear_conditioning,1,CS-,0.7708333333333334,1.0,0.45833333333333337,1.0
111,fear_conditioning,2,CS+,0.5833333333333333,1.0,0.3125,1.0
111,fear_conditioning,2,CS-,0.5208333333333334,0.75,0.45833333333333337,1.0
111,fear_conditioning,3,CS+,0.3333333333333333,0.75,0.3125,1.0
111,fear_conditioning,3,CS-,0.27083333333333337,0.5,-0.04166666666666663,0.5
111,fear_conditioning,4,CS+,0.5833333333333333,1.0,0.3125,1.0
111,fear_conditioning,4,CS-,0.27083333333333337,0.5,0.20833333333333337,0.75
111,fear_conditioning,5,CS+,0.3333333333333333,0.75,0.3125,1.0
111,fear_conditioning,5,CS-,0.7708333333333334,1.0,0.45833333333333337,1.0
111,fear_conditioning,6,CS+,0.5833333333333333,1.0,0.3125,1.0
111,fear_conditioning,6,CS-,0.27083333333333337,0.5,0.20833333333333337,0.75
112,baseline,1,CS+,0.7291666666666666,0.75,0.7916666666666666,1.0
112,baseline,1,CS-,0.5,0.5,0.8333333333333334,1.0
112,baseline,2,CS+,0.4791666666666667,0.5,0.7916666666666666,1.0
112,baseline,2,CS-,0.75,0.75,0.5833333333333334,0.75
112,baseline,3,CS+,0.7291666666666666,0.75,0.7916666666666666,1.0
112,baseline,3,CS-,0.25,0.25,0.5833333333333334,0.75
112,baseline,4,CS+,0.7291666666666666,0.75,0.7916666666666666,1.0
112,baseline,4,CS-,0.0,0.0,0.08333333333333334,0.25
112,baseline,5,CS+,0.4791666666666667,0.5,0.29166666666666663,0.5
112,baseline,5,CS-,0.5,0.5,0.5833333333333334,0.75
112,baseline,6,CS+,-0.020833333333333332,0.0,0.04166666666666666,0.25
112,baseline,6,CS-,0.75,0.75,0.5833333333333334,0.75
112,extinction,1,CS+,0.22916666666666666,0.25,0.5416666666666666,0.75
112,extinction,1,CS-,0.25,0.25,0.33333333333333337,0.5
112,extinction,2,CS+,-0.020833333333333332,0.0,0.04166666666666666,0.25
112,extinction,2,CS-,0.0,0.0,0.33333333333333337,0.5
112,extinction,3,CS+,0.22916666666666666,0.25,0.29166666666666663,0.5
112,extinction,3,CS-,0.0,0.0,0.33333333333333337,0.5
112,extinction,4,CS+,0.22916666666666666,0.25,0.04166666666666666,0.25
112,extinction,4,CS-,0.25,0.25,0.5833333333333334,0.75
112,extinction,5,CS+,0.22916666666666666,0.25,0.5416666666666666,0.75
112,extinction,5,CS-,0.25,0.25,0.33333333333333337,0.5
112,extinction,6,CS+,0.4791666666666667,0.5,0.29166666666666663,0.5
112,extinction,6,CS-,0.25,0.25,0.5833333333333334,0.75
112,fear_conditioning,1,CS+,0.4791666666666667,0.5,0.5416666666666666,0.75
112,fear_conditioning,1,CS-,0.25,0.25,0.5833333333333334,0.75
112,fear_conditioning,2,CS+,0.22916666666666666,0.25,0.29166666666666663,0.5
112,fear_conditioning,2,CS-,0.25,0.25,0.08333333333333334,0.25
112,fear_conditioning,3,CS+,0.7291666666666666,0.75,0.7916666666666666,1.0
112,fear_conditioning,3,CS-,0.5,0.5,0.5833333333333334,0.75
112,fear_conditioning,4,CS+,0.22916666666666666,0.25,0.7916666666666666,1.0
112,fear_conditioning,4,CS-,0.25,0.25,0.33333333333333337,0.5
112,fear_conditioning,5,CS+,0.4791666666666667,0.5,0.7916666666666666,1.0
112,fear_conditioning,5,CS-,0.0,0.0,0.5833333333333334,0.75
112,fear_conditioning,6,CS+,0.22916666666666666,0.25,0.5416666666666666,0.75
112,fear_conditioning,6,CS-,0.0,0.0,0.33333333333333337,0.5
113,baseline,1,CS+,0.125,0.25,0.125,0.5
113,baseline,1,CS-,-0.0625,0.0,-0.22916666666666666,0.0
113,baseline,2,CS+,0.375,0.5,0.125,0.5
113,baseline,2,CS-,0.1875,0.25,0.5208333333333334,0.75
113,baseline,3,CS+,0.125,0.25,0.125,0.5
113,baseline,3,CS-,0.4375,0.5,0.5208333333333334,0.75
113,baseline,4,CS+,0.375,0.5,0.125,0.5
113,baseline,4,CS-,-0.0625,0.0,0.27083333333333337,0.5
113,baseline,5,CS+,0.125,0.25,-0.125,0.25
113,baseline,5,CS-,0.4375,0.5,0.5208333333333334,0.75
113,baseline,6,CS+,0.125,0.25,0.375,0.75
113,baseline,6,CS-,0.4375,0.5,0.7708333333333334,1.0
113,extinction,1,CS+,0.375,0.5,0.375,0.75
113,extinction,1,CS-,0.1875,0.25,0.020833333333333343,0.25
113,extinction,2,CS+,0.125,0.25,0.375,0.75
113,extinction,2,CS-,0.1875,0.25,0.020833333333333343,0.25
113,extinction,3,CS+,0.625,0.75,0.375,0.75
113,extinction,3,CS-,0.1875,0.25,0.27083333333333337,0.5
113,extinction,4,CS+,0.375,0.5,0.125,0.5
113,extinction,4,CS-,0.1875,0.25,0.5208333333333334,0.75
113,extinction,5,CS+,-0.125,0.0,0.125,0.5
113,extinction,5,CS-,-0.0625,0.0,0.27083333333333337,0.5
113,extinction,6,CS+,-0.125,0.0,0.125,0.5
113,extinction,6,CS-,-0.0625,0.0,-0.22916666666666666,0.0
113,fear_conditioning,1,CS+,-0.125,0.0,-0.125,0.25
113,fear_conditioning,1,CS-,0.4375,0.5,0.5208333333333334,0.75
113,fear_conditioning,2,CS+,0.125,0.25,0.125,0.5
113,fear_conditioning,2,CS-,-0.0625,0.0,0.020833333333333343,0.25
113,fear_conditioning,3,CS+,0.375,0.5,0.125,0.5
113,fear_conditioning,3,CS-,0.4375,0.5,0.27083333333333337,0.5
113,fear_conditioning,4,CS+,0.125,0.25,0.125,0.5
113,fear_conditioning,4,CS-,-0.0625,0.0,0.27083333333333337,0.5
113,fear_conditioning,5,CS+,0.375,0.5,0.375,0.75
113,fear_conditioning,5,CS-,0.4375,0.5,0.5208333333333334,0.75
113,fear_conditioning,6,CS+,0.625,0.75,0.375,0.75
113,fear_conditioning,6,CS-,-0.0625,0.0,0.020833333333333343,0.25
114,baseline,1,CS+,0.5416666666666666,0.75,0.39583333333333337,1.0
114,baseline,1,CS-,0.3958333333333333,0.5,0.29166666666666663,0.5
114,baseline,2,CS+,0.29166666666666663,0.5,0.39583333333333337,1.0
114,baseline,2,CS-,0.14583333333333331,0.25,0.04166666666666666,0.25
114,baseline,3,CS+,0.04166666666666666,0.25,0.14583333333333337,0.75
114,baseline,3,CS-,0.3958333333333333,0.5,0.5416666666666666,0.75
114,baseline,4,CS+,0.5416666666666666,0.75,0.14583333333333337,0.75
114,baseline,4,CS-,0.14583333333333331,0.25,0.29166666666666663,0.5
114,baseline,5,CS+,0.04166666666666666,0.25,0.39583333333333337,1.0
114,baseline,5,CS-,0.3958333333333333,0.5,0.7916666666666666,1.0
114,baseline,6,CS+,0.7916666666666666,1.0,0.39583333333333337,1.0
114,baseline,6,CS-,0.3958333333333333,0.5,0.29166666666666663,0.5
114,extinction,1,CS+,0.7916666666666666,1.0,0.39583333333333337,1.0
114,extinction,1,CS-,-0.10416666666666667,0.0,-0.20833333333333334,0.0
114,extinction,2,CS+,0.29166666666666663,0.5,0.39583333333333337,1.0
114,extinction,2,CS-,0.14583333333333331,0.25,0.04166666666666666,0.25
114,extinction,3,CS+,0.5416666666666666,0.75,0.39583333333333337,1.0
114,extinction,3,CS-,0.14583333333333331,0.25,0.29166666666666663,0.5
114,extinction,4,CS+,0.5416666666666666,0.75,0.39583333333333337,1.0
114,extinction,4,CS-,-0.10416666666666667,0.0,-0.20833333333333334,0.0
114,extinction,5,CS+,0.29166666666666663,0.5,0.14583333333333337,0.75
114,extinction,5,CS-,0.14583333333333331,0.25,0.04166666666666666,0.25
114,extinction,6,CS+,0.04166666666666666,0.25,0.39583333333333337,1.0
114,extinction,6,CS-,0.14583333333333331,0.25,0.04166666666666666,0.25
114,fear_conditioning,1,CS+,0.29166666666666663,0.5,0.39583333333333337,1.0
114,fear_conditioning,1,CS-,-0.10416666666666667,0.0,-0.20833333333333334,0.0
114,fear_conditioning,2,CS+,0.7916666666666666,1.0,0.39583333333333337,1.0
114,fear_conditioning,2,CS-,0.6458333333333334,0.75,0.7916666666666666,1.0
114,fear_conditioning,3,CS+,0.7916666666666666,1.0,0.39583333333333337,1.0
114,fear_conditioning,3,CS-,0.3958333333333333,0.5,0.5416666666666666,0.75
114,fear_conditioning,4,CS+,0.7916666666666666,1.0,0.39583333333333337,1.0
114,fear_conditioning,4,CS-,0.6458333333333334,0.75,0.5416666666666666,0.75
114,fear_conditioning,5,CS+,0.5416666666666666,0.75,0.39583333333333337,1.0
114,fear_conditioning,5,CS-,0.14583333333333331,0.25,0.04166666666666666,0.25
114,fear_conditioning,6,CS+,0.5416666666666666,0.75,0.14583333333333337,0.75
114,fear_conditioning,6,CS-,0.3958333333333333,0.5,0.29166666666666663,0.5
115,baseline,1,CS+,0.8541666666666666,1.0,0.7083333333333333,1.0
115,baseline,1,CS-,0.0625,0.25,0.5,1.0
115,baseline,2,CS+,0.10416666666666666,0.25,0.20833333333333331,0.5
115,baseline,2,CS-,0.8125,1.0,0.5,1.0
115,baseline,3,CS+,0.10416666666666666,0.25,0.20833333333333331,0.5
115,baseline,3,CS-,0.3125,0.5,0.0,0.5
115,baseline,4,CS+,0.10416666666666666,0.25,0.20833333333333331,0.5
115,baseline,4,CS-,0.5625,0.75,0.25,0.75
115,baseline,5,CS+,0.35416666666666663,0.5,0.20833333333333331,0.5
115,baseline,5,CS-,0.5625,0.75,0.5,1.0
115,baseline,6,CS+,0.6041666666666666,0.75,0.4583333333333333,0.75
115,baseline,6,CS-,0.3125,0.5,0.5,1.0
115,extinction,1,CS+,0.35416666666666663,0.5,0.4583333333333333,0.75
115,extinction,1,CS-,-0.1875,0.0,0.25,0.75
115,extinction,2,CS+,0.10416666666666666,0.25,0.20833333333333331,0.5
115,extinction,2,CS-,0.5625,0.75,0.25,0.75
115,extinction,3,CS+,0.6041666666666666,0.75,0.4583333333333333,0.75
115,extinction,3,CS-,0.3125,0.5,0.25,0.75
115,extinction,4,CS+,0.10416666666666666,0.25,0.20833333333333331,0.5
115,extinction,4,CS-,-0.1875,0.0,0.0,0.5
115,extinction,5,CS+,0.10416666666666666,0.25,0.20833333333333331,0.5
115,extinction,5,CS-,0.3125,0.5,0.25,0.75
115,extinction,6,CS+,0.6041666666666666,0.75,0.7083333333333333,1.0
115,extinction,6,CS-,0.3125,0.5,0.25,0.75
115,fear_conditioning,1,CS+,0.8541666666666666,1.0,0.7083333333333333,1.0
115,fear_conditioning,1,CS-,0.3125,0.5,0.5,1.0
115,fear_conditioning,2,CS+,0.8541666666666666,1.0,0.7083333333333333,1.0
115,fear_conditioning,2,CS-,0.3125,0.5,0.5,1.0
115,fear_conditioning,3,CS+,0.8541666666666666,1.0,0.7083333333333333,1.0
115,fear_conditioning,3,CS-,0.3125,0.5,0.25,0.75
115,fear_conditioning,4,CS+,0.8541666666666666,1.0,0.7083333333333333,1.0
115,fear_conditioning,4,CS-,0.0625,0.25,0.25,0.75
115,fear_conditioning,5,CS+,0.8541666666666666,1.0,0.7083333333333333,1.0
115,fear_conditioning,5,CS-,0.0625,0.25,0.0,0.5
115,fear_conditioning,6,CS+,0.8541666666666666,1.0,0.7083333333333333,1.0
115,fear_conditioning,6,CS-,0.0625,0.25,0.0,0.5
116,baseline,1,CS+,-0.020833333333333332,0.0,0.41666666666666663,1.0
116,baseline,1,CS-,0.0,0.0,0.33333333333333337,1.0
116,baseline,2,CS+,-0.020833333333333332,0.0,0.41666666666666663,1.0
116,baseline,2,CS-,0.25,0.25,0.33333333333333337,1.0
116,baseline,3,CS+,0.4791666666666667,0.5,0.41666666666666663,1.0
116,baseline,3,CS-,0.25,0.25,0.08333333333333337,0.75
116,baseline,4,CS+,0.22916666666666666,0.25,0.16666666666666663,0.75
116,baseline,4,CS-,0.0,0.0,0.08333333333333337,0.75
116,baseline,5,CS+,-0.020833333333333332,0.0,0.16666666666666663,0.75
116,baseline,5,CS-,0.25,0.25,0.08333333333333337,0.75
116,baseline,6,CS+,0.4791666666666667,0.5,0.41666666666666663,1.0
116,baseline,6,CS-,0.25,0.25,0.33333333333333337,1.0
116,extinction,1,CS+,-0.020833333333333332,0.0,0.41666666666666663,1.0
116,extinction,1,CS-,0.0,0.0,-0.16666666666666663,0.5
116,extinction,2,CS+,0.22916666666666666,0.25,-0.08333333333333337,0.5
116,extinction,2,CS-,0.0,0.0,0.08333333333333337,0.75
116,extinction,3,CS+,-0.020833333333333332,0.0,0.41666666666666663,1.0
116,extinction,3,CS-,0.0,0.0,-0.41666666666666663,0.25
116,extinction,4,CS+,-0.020833333333333332,0.0,0.16666666666666663,0.75
116,extinction,4,CS-,0.0,0.0,-0.16666666666666663,0.5
116,extinction,5,CS+,-0.020833333333333332,0.0,0.16666666666666663,0.75
116,extinction,5,CS-,0.0,0.0,0.08333333333333337,0.75
116,extinction,6,CS+,-0.020833333333333332,0.0,0.16666666666666663,0.75
116,extinction,6,CS-,0.25,0.25,0.08333333333333337,0.75
116,fear_conditioning,1,CS+,-0.020833333333333332,0.0,0.41666666666666663,1.0
116,fear_conditioning,1,CS-,0.0,0.0,-0.16666666666666663,0.5
116,fear_conditioning,2,CS+,0.22916666666666666,0.25,0.41666666666666663,1.0
116,fear_conditioning,2,CS-,0.0,0.0,0.08333333333333337,0.75
116,fear_conditioning,3,CS+,0.7291666666666666,0.75,0.41666666666666663,1.0
116,fear_conditioning,3,CS-,0.25,0.25,-0.16666666666666663,0.5
116,fear_conditioning,4,CS+,0.22916666666666666,0.25,0.41666666666666663,1.0
116,fear_conditioning,4,CS-,0.25,0.25,0.33333333333333337,1.0
116,fear_conditioning,5,CS+,-0.020833333333333332,0.0,0.16666666666666663,0.75
116,fear_conditioning,5,CS-,0.0,0.0,-0.16666666666666663,0.5
116,fear_conditioning,6,CS+,-0.020833333333333332,0.0,0.41666666666666663,1.0
116,fear_conditioning,6,CS-,0.0,0.0,-0.16666666666666663,0.5
117,baseline,1,CS+,0.4166666666666667,0.5,0.33333333333333337,0.5
117,baseline,1,CS-,0.7708333333333334,1.0,0.5625,1.0
117,baseline,2,CS+,0.6666666666666666,0.75,0.8333333333333334,1.0
117,baseline,2,CS-,0.27083333333333337,0.5,0.3125,0.75
117,baseline,3,CS+,0.16666666666666669,0.25,0.5833333333333334,0.75
117,baseline,3,CS-,0.27083333333333337,0.5,0.5625,1.0
117,baseline,4,CS+,0.16666666666666669,0.25,0.33333333333333337,0.5
117,baseline,4,CS-,0.27083333333333337,0.5,0.3125,0.75
117,baseline,5,CS+,0.6666666666666666,0.75,0.8333333333333334,1.0
117,baseline,5,CS-,0.5208333333333334,0.75,0.5625,1.0
117,baseline,6,CS+,0.16666666666666669,0.25,0.33333333333333337,0.5
117,baseline,6,CS-,0.5208333333333334,0.75,0.5625,1.0
117,extinction,1,CS+,0.16666666666666669,0.25,0.08333333333333334,0.25
117,extinction,1,CS-,0.27083333333333337,0.5,0.3125,0.75
117,extinction,2,CS+,0.4166666666666667,0.5,0.33333333333333337,0.5
117,extinction,2,CS-,0.27083333333333337,0.5,0.5625,1.0
117,extinction,3,CS+,-0.08333333333333333,0.0,0.33333333333333337,0.5
117,extinction,3,CS-,0.5208333333333334,0.75,0.3125,0.75
117,extinction,4,CS+,-0.08333333333333333,0.0,-0.16666666666666666,0.0
117,extinction,4,CS-,0.020833333333333343,0.25,-0.1875,0.25
117,extinction,5,CS+,-0.08333333333333333,0.0,-0.16666666666666666,0.0
117,extinction,5,CS-,-0.22916666666666666,0.0,0.0625,0.5
117,extinction,6,CS+,0.4166666666666667,0.5,0.33333333333333337,0.5
117,extinction,6,CS-,0.020833333333333343,0.25,0.3125,0.75
117,fear_conditioning,1,CS+,0.6666666666666666,0.75,0.8333333333333334,1.0
117,fear_conditioning,1,CS-,0.7708333333333334,1.0,0.5625,1.0
117,fear_conditioning,2,CS+,0.6666666666666666,0.75,0.5833333333333334,0.75
117,fear_conditioning,2,CS-,0.7708333333333334,1.0,0.5625,1.0
117,fear_conditioning,3,CS+,0.4166666666666667,0.5,0.8333333333333334,1.0
117,fear_conditioning,3,CS-,0.5208333333333334,0.75,0.5625,1.0
117,fear_conditioning,4,CS+,0.9166666666666666,1.0,0.8333333333333334,1.0
117,fear_conditioning,4,CS-,0.27083333333333337,0.5,0.3125,0.75
117,fear_conditioning,5,CS+,0.6666666666666666,0.75,0.5833333333333334,0.75
117,fear_conditioning,5,CS-,0.7708333333333334,1.0,0.5625,1.0
117,fear_conditioning,6,CS+,0.6666666666666666,0.75,0.8333333333333334,1.0
117,fear_conditioning,6,CS-,0.27083333333333337,0.5,0.3125,0.75
118,baseline,1,CS+,0.0,0.0,0.10416666666666666,0.25
118,baseline,1,CS-,0.0,0.0,0.16666666666666669,0.25
118,baseline,2,CS+,0.0,0.0,0.35416666666666663,0.5
118,baseline,2,CS-,0.0,0.0,0.6666666666666666,0.75
118,baseline,3,CS+,1.0,1.0,0.8541666666666666,1.0
118,baseline,3,CS-,0.25,0.25,0.16666666666666669,0.25
118,baseline,4,CS+,0.75,0.75,0.8541666666666666,1.0
118,baseline,4,CS-,0.25,0.25,0.16666666666666669,0.25
118,baseline,5,CS+,0.5,0.5,0.8541666666666666,1.0
118,baseline,5,CS-,0.25,0.25,0.6666666666666666,0.75
118,baseline,6,CS+,0.5,0.5,0.8541666666666666,1.0
118,baseline,6,CS-,0.0,0.0,0.16666666666666669,0.25
118,extinction,1,CS+,0.25,0.25,0.35416666666666663,0.5
118,extinction,1,CS-,0.0,0.0,0.16666666666666669,0.25
118,extinction,2,CS+,0.5,0.5,0.6041666666666666,0.75
118,extinction,2,CS-,0.0,0.0,0.16666666666666669,0.25
118,extinction,3,CS+,0.25,0.25,0.10416666666666666,0.25
118,extinction,3,CS-,0.0,0.0,0.16666666666666669,0.25
118,extinction,4,CS+,0.25,0.25,0.35416666666666663,0.5
118,extinction,4,CS-,0.5,0.5,0.4166666666666667,0.5
118,extinction,5,CS+,0.0,0.0,0.35416666666666663,0.5
118,extinction,5,CS-,0.0,0.0,0.4166666666666667,0.5
118,extinction,6,CS+,0.25,0.25,0.35416666666666663,0.5
118,extinction,6,CS-,0.0,0.0,0.16666666666666669,0.25
118,fear_conditioning,1,CS+,0.0,0.0,0.35416666666666663,0.5
118,fear_conditioning,1,CS-,0.0,0.0,0.4166666666666667,0.5
118,fear_conditioning,2,CS+,0.75,0.75,0.6041666666666666,0.75
118,fear_conditioning,2,CS-,0.25,0.25,0.16666666666666669,0.25
118,fear_conditioning,3,CS+,0.5,0.5,0.6041666666666666,0.75
118,fear_conditioning,3,CS-,0.0,0.0,0.4166666666666667,0.5
118,fear_conditioning,4,CS+,0.5,0.5,0.8541666666666666,1.0
118,fear_conditioning,4,CS-,0.25,0.25,0.6666666666666666,0.75
118,fear_conditioning,5,CS+,0.0,0.0,0.6041666666666666,0.75
118,fear_conditioning,5,CS-,0.25,0.25,0.9166666666666666,1.0
118,fear_conditioning,6,CS+,0.75,0.75,0.6041666666666666,0.75
118,fear_conditioning,6,CS-,0.75,0.75,0.9166666666666666,1.0
120,baseline,1,CS+,0.20833333333333331,0.5,0.3333333333333333,0.75
120,baseline,1,CS-,0.7708333333333334,1.0,0.5625,1.0
120,baseline,2,CS+,0.7083333333333333,1.0,0.5833333333333333,1.0
120,baseline,2,CS-,0.5208333333333334,0.75,0.3125,0.75
120,baseline,3,CS+,0.4583333333333333,0.75,0.5833333333333333,1.0
120,baseline,3,CS-,-0.22916666666666666,0.0,-0.4375,0.0
120,baseline,4,CS+,0.4583333333333333,0.75,0.3333333333333333,0.75
