subject,encode_phase,condition,source_memory,run,effect,pe
103,acquisition,CSm,baseline,1,Condition,"[185.15000915527344 241.7859344482422 199.10479736328125 42.51872253417969
 104.61888122558594 -6.663562297821045 171.17884826660156]"
103,acquisition,CSm,baseline,1,Condition_Response,[160.21221923828125]
103,acquisition,CSm,baseline,2,Response,[44.80512237548828 36.31495666503906 143.1348419189453 53.003150939941406]
103,acquisition,CSm,baseline,2,Condition,"[137.0086669921875 160.7293701171875 130.68069458007812 54.54072189331055
 84.71420288085938 46.3145751953125 139.73480224609375]"
103,acquisition,CSm,baseline,2,Condition_Response,[142.902587890625]
103,acquisition,CSm,baseline,3,Response,"[17.92356300354004 -23.429338455200195 67.41525268554688
 34.956207275390625]"
103,acquisition,CSm,baseline,3,Condition,"[151.0968780517578 169.58197021484375 103.83723449707031 77.07022857666016
 11.459206581115723 45.4322509765625 27.994096755981445]"
103,acquisition,CSm,baseline,3,Condition_Response,[130.99436950683594]
103,acquisition,CSm,acquisition,1,Response,[97.35657501220703 -13.750330924987793 71.04517364501953 79.86912536621094]
103,acquisition,CSm,acquisition,1,Condition,"[213.92874145507812 264.95587158203125 212.06517028808594
 94.42688751220703 43.34089660644531 64.74888610839844 40.01714324951172]"
103,acquisition,CSm,acquisition,1,Condition_Response,[171.12318420410156]
103,acquisition,CSm,acquisition,2,Response,
103,acquisition,CSm,acquisition,2,Condition,
103,acquisition,CSm,acquisition,2,Condition_Response,
103,acquisition,CSm,acquisition,3,Response,"[-25.470043182373047 -22.90561294555664 106.68832397460938
 42.43003845214844]"
103,acquisition,CSm,acquisition,3,Condition,"[140.29685974121094 115.73568725585938 151.60487365722656 53.0645637512207
 33.37804412841797 15.371232986450195 22.935932159423828]"
103,acquisition,CSm,acquisition,3,Condition_Response,[143.17933654785156]
103,acquisition,CSm,extinction,1,Response,"[-42.699676513671875 -44.44207763671875 101.05911254882812
 51.133750915527344]"
103,acquisition,CSm,extinction,1,Condition,"[158.98561096191406 178.49822998046875 152.4445343017578 84.90013885498047
 10.693392753601074 71.21922302246094 3.263650417327881]"
103,acquisition,CSm,extinction,1,Condition_Response,[111.16645050048828]
103,acquisition,CSm,extinction,2,Response,"[-82.82144165039062 32.00013732910156 63.92296600341797
 -50.866615295410156]"
103,acquisition,CSm,extinction,2,Condition,"[68.75545501708984 120.6697769165039 83.55902862548828 32.12091064453125
 28.245925903320312 20.45563316345215 68.66675567626953]"
103,acquisition,CSm,extinction,2,Condition_Response,[153.72755432128906]
103,acquisition,CSm,extinction,3,Response,"[-48.60205841064453 -82.49058532714844 -49.68697738647461
 -39.07796859741211]"
103,acquisition,CSm,extinction,3,Condition,"[121.91706848144531 175.6763916015625 151.8956756591797 58.29187774658203
 -7.154201030731201 -23.449283599853516 -20.46392822265625]"
103,acquisition,CSm,extinction,3,Condition_Response,[281.00146484375]
103,extinction,CSp,baseline,1,Response,"[-61.73720169067383 -60.64239501953125 131.53968811035156
 99.06028747558594]"
103,extinction,CSp,baseline,1,Condition,"[175.7303924560547 288.64117431640625 179.22979736328125
 131.08433532714844 97.1719741821289 67.06378173828125 145.52796936035156]"
103,extinction,CSp,baseline,1,Condition_Response,[122.77940368652344]
103,extinction,CSp,baseline,2,Response,"[-150.7230224609375 -2.005781888961792 0.5834518074989319
 -20.624248504638672]"
103,extinction,CSp,baseline,2,Condition,"[141.5336456298828 152.56251525878906 144.6560516357422 7.410299777984619
 44.384849548339844 14.806832313537598 7.754357814788818]"
103,extinction,CSp,baseline,2,Condition_Response,[228.71871948242188]
103,extinction,CSp,baseline,3,Response,[39.62553405761719 28.42650032043457 174.83123779296875 62.27070999145508]
103,extinction,CSp,baseline,3,Condition,"[185.4405517578125 280.87139892578125 186.1705780029297 94.8967514038086
 40.23253631591797 32.95649337768555 51.558815002441406]"
103,extinction,CSp,baseline,3,Condition_Response,[196.32875061035156]
103,extinction,CSp,acquisition,1,Response,[59.8133659362793 -46.52825164794922 124.4468002319336 137.1192169189453]
103,extinction,CSp,acquisition,1,Condition,"[261.398681640625 357.6566162109375 268.29827880859375 152.30284118652344
 98.14403533935547 86.33480072021484 109.85598754882812]"
103,extinction,CSp,acquisition,1,Condition_Response,[172.07015991210938]
103,extinction,CSp,acquisition,2,Response,"[-113.07542419433594 -56.16936111450195 9.110353469848633
 -25.33928108215332]"
103,extinction,CSp,acquisition,2,Condition,"[115.41755676269531 201.04212951660156 125.46562957763672 55.9097785949707
 52.935768127441406 27.241548538208008 47.74763488769531]"
103,extinction,CSp,acquisition,2,Condition_Response,[175.06793212890625]
103,extinction,CSp,acquisition,3,Response,"[-116.38121032714844 -48.10938262939453 152.49224853515625
 1.0568350553512573]"
103,extinction,CSp,acquisition,3,Condition,"[192.6551971435547 339.0075378417969 173.8366241455078 48.89086151123047
 89.46675109863281 22.59579086303711 113.91331481933594]"
103,extinction,CSp,acquisition,3,Condition_Response,[191.41522216796875]
103,extinction,CSp,extinction,1,Response,"[4.7941508293151855 -34.10222625732422 113.91565704345703
 68.83597564697266]"
103,extinction,CSp,extinction,1,Condition,"[174.91566467285156 295.4125671386719 179.8302459716797 113.87106323242188
 91.69680786132812 75.04301452636719 94.36650085449219]"
103,extinction,CSp,extinction,1,Condition_Response,[136.38682556152344]
103,extinction,CSp,extinction,2,Response,"[-247.4328155517578 -23.4826717376709 -6.770909309387207
 -75.19147491455078]"
103,extinction,CSp,extinction,2,Condition,"[3.835875988006592 27.884450912475586 65.55339050292969 17.08794593811035
 -31.96994400024414 -34.93415832519531 22.810150146484375]"
103,extinction,CSp,extinction,2,Condition_Response,[38.48940658569336]
103,extinction,CSp,extinction,3,Response,"[-16.43819808959961 -47.4609260559082 51.934627532958984
 10.880948066711426]"
103,extinction,CSp,extinction,3,Condition,"[157.8936309814453 236.06861877441406 177.3468017578125 91.2107925415039
 -25.578405380249023 42.63470458984375 1.197178602218628]"
103,extinction,CSp,extinction,3,Condition_Response,[133.67054748535156]
103,extinction,CSm,baseline,1,Response,"[112.54045104980469 10.439074516296387 146.01210021972656
 121.01288604736328]"
103,extinction,CSm,baseline,1,Condition,"[246.75885009765625 272.7961120605469 290.9110107421875 134.27890014648438
 72.37687683105469 87.17584228515625 75.77849578857422]"
103,extinction,CSm,baseline,1,Condition_Response,[149.5967254638672]
103,extinction,CSm,baseline,2,Response,[27.429880142211914 34.03070831298828 134.96209716796875 59.66123962402344]
103,extinction,CSm,baseline,2,Condition,"[125.11550903320312 150.3504180908203 143.4975128173828 45.00917434692383
 69.40376281738281 39.834964752197266 54.104557037353516]"
103,extinction,CSm,baseline,2,Condition_Response,[177.94566345214844]
103,extinction,CSm,baseline,3,Response,[-80.52423095703125 54.45347213745117 174.85963439941406 157.8295440673828]
103,extinction,CSm,baseline,3,Condition,"[239.6271514892578 245.9926300048828 271.5169982910156 -33.66374588012695
 162.8035125732422 -13.61674690246582 85.31098175048828]"
103,extinction,CSm,baseline,3,Condition_Response,[203.8095703125]
103,extinction,CSm,acquisition,1,Response,[128.32017517089844 43.1435546875 182.82472229003906 61.06756591796875]
103,extinction,CSm,acquisition,1,Condition,"[213.048583984375 238.97547912597656 216.667236328125 151.29910278320312
 71.04019165039062 120.55511474609375 128.71792602539062]"
103,extinction,CSm,acquisition,1,Condition_Response,[134.28277587890625]
103,extinction,CSm,acquisition,2,Response,"[-19.874534606933594 60.466407775878906 251.50686645507812
 78.37533569335938]"
103,extinction,CSm,acquisition,2,Condition,"[123.58880615234375 136.4585418701172 149.4421844482422
 -2.9409313201904297 166.66458129882812 4.832090377807617
 147.08580017089844]"
103,extinction,CSm,acquisition,2,Condition_Response,[142.6717987060547]
103,extinction,CSm,acquisition,3,Response,"[23.42007064819336 -1.5117398500442505 69.78255462646484
 19.642051696777344]"
103,extinction,CSm,acquisition,3,Condition,"[132.53729248046875 152.9671173095703 148.76364135742188 76.92640686035156
 -5.594179630279541 48.05670166015625 7.40565824508667]"
103,extinction,CSm,acquisition,3,Condition_Response,[151.09556579589844]
103,extinction,CSm,extinction,1,Response,[67.3904037475586 -54.17730712890625 114.01608276367188 21.794288635253906]
103,extinction,CSm,extinction,1,Condition,"[148.4339141845703 180.0446014404297 146.5275421142578 120.2925033569336
 63.82650375366211 78.71942138671875 56.20046615600586]"
103,extinction,CSm,extinction,1,Condition_Response,[129.63829040527344]
103,extinction,CSm,extinction,2,Response,"[-79.90299224853516 -76.4252700805664 9.642865180969238
 -23.229257583618164]"
103,extinction,CSm,extinction,2,Condition,"[23.80178451538086 84.71723937988281 54.668540954589844 103.28996276855469
 -15.874686241149902 76.84354400634766 -72.14189910888672]"
103,extinction,CSm,extinction,2,Condition_Response,[38.718868255615234]
103,extinction,CSm,extinction,3,Response,"[21.528776168823242 -16.91939353942871 63.57138442993164
 50.597408294677734]"
103,extinction,CSm,extinction,3,Condition,"[136.21826171875 167.77212524414062 119.20503997802734 68.09843444824219
 59.36567687988281 10.581366539001465 -26.843894958496094]"
103,extinction,CSm,extinction,3,Condition_Response,[221.97991943359375]
104,baseline,CSp,baseline,1,Response,[63.23809051513672 51.884708404541016 211.64849853515625 84.0977783203125]
104,baseline,CSp,baseline,1,Condition,"[220.7437286376953 218.6231231689453 161.9364013671875 91.87060546875
 104.9548568725586 84.08919525146484 206.82818603515625]"
104,baseline,CSp,baseline,1,Condition_Response,[103.95405578613281]
104,baseline,CSp,baseline,2,Response,"[-34.891719818115234 -50.80963134765625 -5.45396089553833
 -43.96485137939453]"
104,baseline,CSp,baseline,2,Condition,"[21.23453712463379 15.427179336547852 16.566944122314453
 -4.7976298332214355 3.0789191722869873 0.37250977754592896
 36.64357376098633]"
104,baseline,CSp,baseline,2,Condition_Response,[-12.580900192260742]
104,baseline,CSp,baseline,3,Response,[15.045061111450195 -3.526883602142334 23.985654830932617 8.39294719696045]
104,baseline,CSp,baseline,3,Condition,"[31.691883087158203 44.382408142089844 40.02284240722656
 32.330963134765625 21.48949432373047 27.66164779663086 40.143898010253906]"
104,baseline,CSp,baseline,3,Condition_Response,[0.3529326915740967]
104,baseline,CSp,acquisition,1,Response,[28.965383529663086 -32.48271560668945 140.84951782226562 -82.004150390625]
104,baseline,CSp,acquisition,1,Condition,"[92.8946533203125 60.499263763427734 91.78605651855469 34.108306884765625
 34.789390563964844 20.926979064941406 126.4699935913086]"
104,baseline,CSp,acquisition,1,Condition_Response,[11.787291526794434]
104,baseline,CSp,acquisition,2,Response,"[-61.9248161315918 -49.434993743896484 39.24010467529297
 -13.086896896362305]"
104,baseline,CSp,acquisition,2,Condition,"[7.052330493927002 -13.84518051147461 31.488317489624023 8.34764575958252
 30.893587112426758 9.440271377563477 -6.809626579284668]"
104,baseline,CSp,acquisition,2,Condition_Response,[-21.4949893951416]
104,baseline,CSp,acquisition,3,Response,"[-15.528179168701172 11.347273826599121 -1.352460265159607
 25.498220443725586]"
104,baseline,CSp,acquisition,3,Condition,"[20.861373901367188 38.0782356262207 40.00227355957031 29.836872100830078
 -20.811763763427734 0.8648630976676941 -22.578208923339844]"
104,baseline,CSp,acquisition,3,Condition_Response,[4.660279750823975]
104,baseline,CSp,extinction,1,Response,
104,baseline,CSp,extinction,1,Condition,
104,baseline,CSp,extinction,1,Condition_Response,
104,baseline,CSp,extinction,2,Response,"[-1.1662853956222534 -11.715235710144043 -45.89268112182617
 -39.13388442993164]"
104,baseline,CSp,extinction,2,Condition,"[22.929468154907227 -12.488118171691895 20.874557495117188
 33.729129791259766 -16.696260452270508 -21.95030975341797
 49.3380012512207]"
104,baseline,CSp,extinction,2,Condition_Response,[-65.65554809570312]
104,baseline,CSp,extinction,3,Response,"[9.91510009765625 -54.38958740234375 -35.900753021240234
 -79.24641418457031]"
104,baseline,CSp,extinction,3,Condition,"[-20.200742721557617 10.088720321655273 1.0730996131896973
 -3.8431804180145264 -82.50244140625 15.505032539367676 12.880595207214355]"
104,baseline,CSp,extinction,3,Condition_Response,[-67.63162994384766]
104,baseline,CSm,baseline,1,Response,"[41.50629425048828 15.831957817077637 85.35899353027344
 0.03878147527575493]"
104,baseline,CSm,baseline,1,Condition,"[158.50389099121094 143.9384765625 153.93603515625 48.741127014160156
 42.81535339355469 66.11445617675781 114.8139419555664]"
104,baseline,CSm,baseline,1,Condition_Response,[57.2839241027832]
104,baseline,CSm,baseline,2,Response,[38.13180923461914 88.15516662597656 35.69837188720703 -26.881473541259766]
104,baseline,CSm,baseline,2,Condition,"[-18.285825729370117 -29.518177032470703 -13.607047080993652
 8.878494262695312 -52.888797760009766 -5.003779411315918
 -82.32830810546875]"
104,baseline,CSm,baseline,2,Condition_Response,[4.122125625610352]
104,baseline,CSm,baseline,3,Response,[26.121028900146484 16.782190322875977 25.343982696533203 25.3481388092041]
104,baseline,CSm,baseline,3,Condition,"[23.053003311157227 -6.836916923522949 27.802080154418945
 21.669994354248047 10.972590446472168 6.795958995819092
 -26.268314361572266]"
104,baseline,CSm,baseline,3,Condition_Response,[-30.824995040893555]
104,baseline,CSm,acquisition,1,Response,"[81.12430572509766 -10.120794296264648 123.06383514404297
 48.437007904052734]"
104,baseline,CSm,acquisition,1,Condition,"[172.25326538085938 160.9802703857422 163.8636932373047 51.26567459106445
 -2.40981125831604 69.9503402709961 137.75497436523438]"
104,baseline,CSm,acquisition,1,Condition_Response,[71.14144897460938]
104,baseline,CSm,acquisition,2,Response,"[17.241464614868164 -29.90836524963379 -31.963178634643555
 -18.566068649291992]"
104,baseline,CSm,acquisition,2,Condition,"[-16.95163345336914 -56.88016891479492 -40.238990783691406
 10.619182586669922 -56.956172943115234 -10.230422973632812
 -46.745758056640625]"
104,baseline,CSm,acquisition,2,Condition_Response,[3.027637004852295]
104,baseline,CSm,acquisition,3,Response,[62.901611328125 -65.70333862304688 -24.208803176879883 -113.2337646484375]
104,baseline,CSm,acquisition,3,Condition,"[-10.346570014953613 -44.35923385620117 -6.434454441070557
 -2.671675443649292 -61.46199035644531 -16.854215621948242
 -4.165283679962158]"
104,baseline,CSm,acquisition,3,Condition_Response,[-3.688342571258545]
104,baseline,CSm,extinction,1,Response,[72.54754638671875 1.793103814125061 262.0198669433594 -47.72356414794922]
104,baseline,CSm,extinction,1,Condition,"[178.95578002929688 166.8101348876953 138.34556579589844
 56.188270568847656 147.08583068847656 42.00227355957031
 209.81361389160156]"
104,baseline,CSm,extinction,1,Condition_Response,[74.130126953125]
104,baseline,CSm,extinction,2,Response,[-93.05987548828125 -93.33458709716797 60.9609375 -47.21965789794922]
104,baseline,CSm,extinction,2,Condition,"[-32.34224319458008 -51.73780059814453 -52.11424255371094
 3.767902135848999 72.30352783203125 -17.240825653076172
 -12.044731140136719]"
104,baseline,CSm,extinction,2,Condition_Response,[0.16182628273963928]
104,baseline,CSm,extinction,3,Response,"[13.967724800109863 -52.03560256958008 -26.61384391784668
 -36.88610076904297]"
104,baseline,CSm,extinction,3,Condition,"[69.56298065185547 25.956623077392578 78.5311050415039 37.38017272949219
 -18.188323974609375 14.788162231445312 -12.578981399536133]"
