subject,trial_type,encode_phase,response,CSp_trial,CSm_trial
107,CS-,extinction,DO,,10.0
107,CS-,acquisition,DO,,16.0
107,CS-,acquisition,MO,,17.0
107,CS+,extinction,DO,5.0,
107,CS+,baseline,MN,21.0,
107,CS+,acquisition,MN,5.0,
107,CS-,baseline,MN,,1.0
107,CS+,baseline,DO,5.0,
107,CS-,extinction,MO,,2.0
107,CS-,acquisition,DO,,22.0
107,CS+,extinction,DO,3.0,
107,CS+,baseline,DO,11.0,
107,CS+,baseline,MO,1.0,
107,CS+,acquisition,DO,15.0,
107,CS-,baseline,MO,,13.0
107,CS-,baseline,DO,,23.0
107,CS+,acquisition,DO,13.0,
107,CS-,baseline,DO,,3.0
107,CS+,extinction,DO,18.0,
107,CS-,acquisition,DO,,2.0
107,CS-,extinction,DO,,14.0
107,CS+,acquisition,MN,2.0,
107,CS-,extinction,MO,,20.0
107,CS+,extinction,DO,11.0,
107,CS-,baseline,DO,,21.0
107,CS-,baseline,DO,,7.0
107,CS+,acquisition,DO,20.0,
107,CS+,baseline,DO,20.0,
107,CS-,acquisition,DO,,14.0
107,CS+,extinction,MO,17.0,
107,CS+,baseline,MN,8.0,
107,CS-,acquisition,DO,,12.0
107,CS-,extinction,DO,,3.0
107,CS-,acquisition,MO,,9.0
107,CS+,extinction,DO,9.0,
107,CS+,acquisition,DO,9.0,
107,CS-,extinction,DO,,6.0
107,CS+,baseline,MO,3.0,
107,CS-,acquisition,MN,,5.0
107,CS+,extinction,DO,23.0,
107,CS+,acquisition,MO,4.0,
107,CS-,extinction,DO,,22.0
107,CS+,baseline,MN,6.0,
107,CS-,baseline,DO,,11.0
107,CS-,baseline,DO,,19.0
107,CS+,extinction,DO,22.0,
107,CS+,baseline,DO,12.0,
107,CS-,acquisition,DO,,18.0
107,CS+,baseline,MO,16.0,
107,CS+,extinction,DO,7.0,
107,CS+,acquisition,DO,12.0,
107,CS-,extinction,DO,,17.0
107,CS-,extinction,DO,,5.0
107,CS+,acquisition,DO,14.0,
107,CS-,acquisition,DO,,7.0
107,CS-,baseline,DO,,2.0
107,CS-,baseline,MO,,10.0
107,CS-,acquisition,MN,,3.0
107,CS-,extinction,DO,,18.0
107,CS+,baseline,DO,4.0,
107,CS-,baseline,DO,,5.0
107,CS+,acquisition,MO,3.0,
107,CS+,baseline,DO,7.0,
107,CS-,extinction,MN,,13.0
107,CS+,acquisition,MN,16.0,
107,CS+,extinction,MO,21.0,
107,CS-,acquisition,DO,,10.0
107,CS+,extinction,MN,10.0,
107,CS-,baseline,DO,,18.0
107,CS-,acquisition,DO,,21.0
107,CS-,baseline,DO,,6.0
107,CS+,baseline,MO,9.0,
107,CS+,extinction,MO,8.0,
107,CS-,extinction,DO,,15.0
107,CS+,extinction,DO,12.0,
107,CS-,acquisition,DO,,8.0
107,CS+,baseline,DO,17.0,
107,CS+,acquisition,MO,8.0,
107,CS-,extinction,DO,,1.0
107,CS+,acquisition,DO,10.0,
107,CS-,extinction,DO,,21.0
107,CS+,acquisition,DO,21.0,
107,CS-,acquisition,DO,,20.0
107,CS-,baseline,MO,,16.0
107,CS+,extinction,MN,19.0,
107,CS-,acquisition,MO,,4.0
107,CS-,baseline,MO,,8.0
107,CS+,extinction,MN,1.0,
107,CS+,baseline,DO,2.0,
107,CS+,acquisition,DO,18.0,
107,CS+,baseline,DN,14.0,
107,CS-,extinction,DO,,11.0
107,CS+,baseline,DO,19.0,
107,CS+,acquisition,DO,22.0,
107,CS+,baseline,MN,22.0,
107,CS+,extinction,DO,16.0,
107,CS-,baseline,MN,,22.0
107,CS-,acquisition,DO,,23.0
107,CS-,baseline,DO,,17.0
107,CS-,acquisition,MN,,6.0
107,CS+,acquisition,MN,7.0,
107,CS-,extinction,MO,,7.0
107,CS+,extinction,MN,4.0,
107,CS-,extinction,MN,,9.0
107,CS+,baseline,DO,18.0,
107,CS+,acquisition,DO,19.0,
107,CS+,extinction,DO,24.0,
107,CS+,extinction,MN,20.0,
107,CS-,extinction,MO,,8.0
107,CS+,acquisition,DO,6.0,
107,CS-,baseline,MO,,15.0
107,CS-,extinction,DO,,12.0
107,CS+,baseline,DO,13.0,
107,CS-,acquisition,MO,,1.0
107,CS-,baseline,MO,,14.0
107,CS-,acquisition,MN,,11.0
107,CS+,baseline,MO,10.0,
107,CS+,acquisition,DO,23.0,
107,CS+,acquisition,MN,17.0,
107,CS-,extinction,MO,,24.0
107,CS-,baseline,MN,,12.0
107,CS-,baseline,DO,,9.0
107,CS+,baseline,DN,24.0,
107,CS+,extinction,MO,15.0,
107,CS-,acquisition,MN,,24.0
107,CS-,acquisition,DO,,15.0
107,CS-,extinction,DO,,4.0
107,CS+,extinction,DO,2.0,
107,CS+,extinction,MO,13.0,
107,CS+,extinction,DO,6.0,
107,CS-,baseline,DO,,4.0
107,CS-,extinction,MO,,23.0
107,CS+,baseline,DO,15.0,
107,CS-,extinction,DO,,19.0
107,CS+,baseline,DN,23.0,
107,CS-,baseline,MO,,24.0
107,CS+,acquisition,MO,11.0,
107,CS-,acquisition,MO,,13.0
107,CS+,acquisition,DO,1.0,
107,CS-,acquisition,DO,,19.0
108,CS+,acquisition,MN,16.0,
108,CS+,baseline,DO,10.0,
108,CS+,extinction,MO,6.0,
108,CS+,baseline,DO,8.0,
108,CS+,extinction,DO,2.0,
108,CS-,baseline,DO,,9.0
108,CS-,extinction,MO,,3.0
108,CS+,acquisition,MN,1.0,
108,CS-,extinction,DO,,6.0
108,CS-,acquisition,DO,,8.0
108,CS-,baseline,DO,,8.0
108,CS-,acquisition,MN,,15.0
108,CS-,acquisition,MO,,9.0
108,CS+,extinction,MO,1.0,
108,CS+,baseline,DN,19.0,
108,CS-,extinction,MO,,21.0
108,CS-,baseline,DO,,3.0
108,CS+,extinction,DO,10.0,
108,CS-,extinction,DO,,2.0
108,CS+,baseline,DO,21.0,
108,CS-,acquisition,MN,,23.0
108,CS-,baseline,MO,,6.0
108,CS+,acquisition,DO,12.0,
108,CS+,acquisition,DO,13.0,
108,CS+,baseline,DO,13.0,
108,CS-,baseline,MO,,7.0
108,CS+,extinction,MO,14.0,
108,CS-,acquisition,MO,,10.0
108,CS-,extinction,DO,,4.0
108,CS+,acquisition,MO,6.0,
108,CS+,acquisition,DO,15.0,
108,CS-,baseline,MO,,14.0
108,CS-,acquisition,DO,,14.0
108,CS-,extinction,DO,,11.0
108,CS+,baseline,DO,15.0,
108,CS+,extinction,MN,8.0,
108,CS-,acquisition,MN,,7.0
108,CS+,acquisition,MN,3.0,
108,CS-,extinction,DO,,8.0
108,CS-,acquisition,MO,,18.0
108,CS-,extinction,DO,,17.0
108,CS-,baseline,DO,,16.0
108,CS+,baseline,DO,14.0,
108,CS+,baseline,DO,22.0,
108,CS+,extinction,MO,4.0,
108,CS+,extinction,MN,9.0,
108,CS-,baseline,MO,,4.0
108,CS+,acquisition,MO,9.0,
108,CS+,acquisition,MN,24.0,
108,CS+,acquisition,MN,17.0,
108,CS-,baseline,MO,,20.0
108,CS+,baseline,DO,6.0,
108,CS-,baseline,DO,,10.0
108,CS+,extinction,DO,20.0,
108,CS+,baseline,DO,17.0,
108,CS-,extinction,DO,,19.0
108,CS-,extinction,MO,,1.0
108,CS-,acquisition,DO,,11.0
108,CS+,extinction,DO,24.0,
108,CS-,acquisition,MO,,16.0
108,CS+,extinction,DN,15.0,
108,CS+,acquisition,MN,19.0,
108,CS-,acquisition,MO,,17.0
108,CS+,extinction,DO,13.0,
108,CS-,extinction,DO,,12.0
108,CS-,baseline,MO,,15.0
108,CS-,baseline,MO,,5.0
108,CS-,extinction,DN,,15.0
108,CS-,acquisition,MN,,5.0
108,CS+,baseline,DO,18.0,
108,CS+,baseline,DO,23.0,
108,CS+,acquisition,DO,21.0,
108,CS+,acquisition,DO,7.0,
108,CS+,extinction,DO,18.0,
108,CS-,acquisition,MN,,3.0
108,CS-,baseline,MO,,17.0
108,CS+,extinction,DO,22.0,
108,CS-,extinction,MN,,14.0
108,CS-,acquisition,MN,,20.0
108,CS+,acquisition,DO,11.0,
108,CS-,baseline,DO,,1.0
108,CS-,extinction,DO,,10.0
108,CS+,baseline,DO,4.0,
108,CS+,baseline,DO,11.0,
108,CS+,baseline,DO,9.0,
108,CS+,extinction,DN,21.0,
108,CS+,acquisition,DO,8.0,
108,CS-,acquisition,MO,,1.0
108,CS-,extinction,DO,,7.0
108,CS-,extinction,MN,,22.0
108,CS+,acquisition,DO,22.0,
108,CS-,baseline,MO,,11.0
108,CS-,baseline,DO,,21.0
108,CS+,extinction,MN,3.0,
108,CS-,acquisition,MO,,6.0
108,CS+,baseline,MO,24.0,
108,CS+,extinction,DO,5.0,
108,CS-,extinction,DN,,9.0
108,CS-,baseline,DO,,18.0
108,CS-,extinction,MO,,5.0
108,CS-,acquisition,DO,,2.0
108,CS-,baseline,DO,,19.0
108,CS+,extinction,MN,11.0,
108,CS-,acquisition,MO,,19.0
108,CS+,baseline,DO,7.0,
108,CS+,acquisition,MN,10.0,
108,CS+,baseline,MO,20.0,
108,CS+,acquisition,MN,2.0,
108,CS-,baseline,MO,,13.0
108,CS-,baseline,DO,,2.0
108,CS-,extinction,MO,,16.0
108,CS+,baseline,MO,5.0,
108,CS-,acquisition,DO,,4.0
108,CS-,acquisition,MN,,12.0
108,CS-,extinction,MN,,18.0
108,CS+,acquisition,DO,14.0,
108,CS+,extinction,DN,7.0,
108,CS+,extinction,MO,16.0,
108,CS+,acquisition,DO,20.0,
108,CS+,baseline,DO,12.0,
108,CS-,extinction,MO,,23.0
108,CS+,acquisition,DO,18.0,
108,CS-,acquisition,MO,,24.0
108,CS+,extinction,MO,19.0,
108,CS+,baseline,DO,2.0,
108,CS+,baseline,MO,3.0,
108,CS-,baseline,DO,,12.0
108,CS-,baseline,DO,,23.0
108,CS+,extinction,MO,12.0,
108,CS-,extinction,DO,,20.0
108,CS-,acquisition,MN,,22.0
108,CS+,acquisition,DO,4.0,
108,CS-,baseline,MN,,22.0
108,CS-,extinction,MO,,13.0
108,CS+,acquisition,MO,23.0,
108,CS-,acquisition,MO,,13.0
108,CS+,extinction,DO,17.0,
108,CS+,extinction,MO,23.0,
108,CS-,extinction,DO,,24.0
108,CS-,acquisition,DO,,21.0
108,CS+,baseline,DO,1.0,
108,CS+,baseline,MO,16.0,
108,CS-,baseline,DO,,24.0
108,CS+,acquisition,MO,5.0,
109,CS-,acquisition,DO,,6.0
109,CS-,extinction,DO,,17.0
109,CS+,extinction,MO,15.0,
109,CS-,baseline,DO,,8.0
109,CS+,baseline,DO,22.0,
109,CS+,extinction,DO,3.0,
109,CS-,extinction,DO,,21.0
109,CS-,baseline,DO,,23.0
109,CS+,baseline,DO,24.0,
109,CS+,acquisition,DO,4.0,
109,CS+,acquisition,DO,7.0,
109,CS-,acquisition,DO,,18.0
109,CS+,extinction,DO,24.0,
109,CS+,acquisition,DO,24.0,
109,CS+,baseline,DO,6.0,
109,CS-,extinction,DO,,5.0
109,CS+,extinction,DO,7.0,
109,CS-,acquisition,DN,,16.0
109,CS-,baseline,DO,,15.0
109,CS+,baseline,DO,16.0,
109,CS-,baseline,DO,,2.0
109,CS-,baseline,DO,,21.0
109,CS+,acquisition,DN,22.0,
109,CS-,acquisition,DO,,22.0
109,CS+,baseline,DO,3.0,
109,CS-,acquisition,DO,,4.0
109,CS+,extinction,DO,2.0,
109,CS-,extinction,MN,,4.0
109,CS-,acquisition,DO,,23.0
109,CS+,extinction,DN,14.0,
109,CS-,baseline,DN,,18.0
109,CS+,acquisition,DO,12.0,
109,CS+,baseline,DO,7.0,
109,CS+,acquisition,MO,8.0,
109,CS-,baseline,DO,,14.0
109,CS-,extinction,DO,,1.0
109,CS+,acquisition,DO,14.0,
109,CS-,extinction,DO,,6.0
109,CS-,acquisition,DN,,24.0
109,CS-,baseline,DO,,7.0
109,CS-,extinction,DO,,10.0
109,CS+,baseline,DO,10.0,
109,CS+,extinction,DO,17.0,
109,CS-,extinction,DO,,18.0
109,CS-,acquisition,DO,,9.0
109,CS+,extinction,DO,11.0,
109,CS+,acquisition,DO,18.0,
109,CS+,baseline,DO,4.0,
109,CS+,acquisition,DO,21.0,
109,CS-,extinction,DO,,9.0
109,CS+,extinction,DO,8.0,
109,CS+,acquisition,DO,5.0,
109,CS-,extinction,DO,,16.0
109,CS+,baseline,DO,19.0,
109,CS-,baseline,DO,,11.0
109,CS-,acquisition,DN,,8.0
109,CS-,baseline,MO,,13.0
109,CS-,acquisition,DO,,15.0
109,CS+,baseline,DO,9.0,
109,CS+,extinction,DO,4.0,
109,CS+,acquisition,DN,2.0,
109,CS-,extinction,MN,,3.0
109,CS+,baseline,DO,23.0,
109,CS+,acquisition,DO,15.0,
109,CS-,baseline,DO,,10.0
109,CS-,extinction,DO,,12.0
109,CS-,acquisition,DO,,1.0
109,CS+,extinction,DO,1.0,
109,CS-,baseline,DO,,3.0
109,CS+,baseline,DO,5.0,
109,CS-,acquisition,DO,,21.0
109,CS+,extinction,DO,16.0,
109,CS+,extinction,DN,13.0,
109,CS-,baseline,DO,,24.0
109,CS-,acquisition,DO,,10.0
109,CS-,extinction,DO,,2.0
109,CS+,acquisition,MO,6.0,
109,CS-,extinction,DO,,19.0
109,CS-,acquisition,MO,,13.0
109,CS+,baseline,DO,17.0,
109,CS+,extinction,DO,23.0,
109,CS-,baseline,DN,,6.0
109,CS+,baseline,DO,8.0,
109,CS+,acquisition,DO,10.0,
109,CS+,acquisition,DO,1.0,
109,CS-,acquisition,DO,,11.0
109,CS+,baseline,DO,11.0,
109,CS+,acquisition,DO,19.0,
109,CS+,baseline,DO,1.0,
109,CS-,baseline,DO,,5.0
109,CS+,extinction,DO,6.0,
109,CS-,baseline,MN,,16.0
109,CS-,extinction,MO,,20.0
109,CS-,extinction,MO,,23.0
109,CS+,extinction,DO,18.0,
109,CS-,acquisition,MO,,20.0
109,CS+,baseline,DO,21.0,
109,CS+,extinction,DO,12.0,
109,CS-,acquisition,MO,,12.0
109,CS+,acquisition,DO,13.0,
109,CS+,baseline,DO,13.0,
109,CS+,extinction,DO,5.0,
109,CS-,extinction,DO,,8.0
109,CS+,acquisition,DO,17.0,
109,CS-,baseline,DO,,4.0
109,CS-,extinction,MO,,7.0
109,CS-,acquisition,DO,,17.0
109,CS-,baseline,DO,,17.0
109,CS+,baseline,DO,12.0,
109,CS-,acquisition,DO,,2.0
109,CS+,acquisition,DO,3.0,
109,CS+,acquisition,DO,16.0,
109,CS-,baseline,DN,,22.0
109,CS+,baseline,MO,15.0,
109,CS-,baseline,DN,,1.0
109,CS+,extinction,MN,19.0,
109,CS+,extinction,DN,20.0,
109,CS-,acquisition,DO,,3.0
109,CS-,extinction,DN,,24.0
109,CS-,extinction,MO,,11.0
109,CS+,extinction,DO,22.0,
109,CS+,acquisition,DO,11.0,
109,CS-,baseline,DO,,12.0
109,CS-,acquisition,DO,,7.0
109,CS+,extinction,DO,21.0,
109,CS-,acquisition,DO,,19.0
109,CS+,baseline,MN,18.0,
109,CS-,extinction,DO,,14.0
109,CS+,acquisition,DO,9.0,
109,CS-,extinction,DO,,15.0
109,CS+,baseline,DO,20.0,
109,CS-,baseline,DO,,19.0
109,CS-,acquisition,DN,,14.0
109,CS-,acquisition,DO,,5.0
109,CS-,extinction,DO,,13.0
109,CS+,acquisition,DO,20.0,
109,CS+,baseline,DO,14.0,
109,CS-,baseline,DO,,20.0
109,CS-,baseline,DO,,9.0
109,CS+,acquisition,DO,23.0,
109,CS+,extinction,DN,10.0,
109,CS-,extinction,DO,,22.0
109,CS+,extinction,DO,9.0,
109,CS+,baseline,MN,2.0,
110,CS+,baseline,DO,8.0,
110,CS-,extinction,DO,,10.0
110,CS-,acquisition,DO,,18.0
110,CS-,baseline,DO,,16.0
110,CS+,extinction,DO,11.0,
110,CS-,extinction,DO,,11.0
110,CS+,acquisition,MO,13.0,
110,CS+,extinction,DO,23.0,
110,CS-,baseline,DO,,15.0
110,CS+,baseline,DN,10.0,
110,CS-,acquisition,MN,,21.0
110,CS+,acquisition,DO,16.0,
110,CS-,acquisition,MO,,13.0
110,CS+,acquisition,DO,12.0,
110,CS-,extinction,DO,,2.0
110,CS-,acquisition,DO,,7.0
110,CS-,baseline,DO,,21.0
110,CS-,extinction,DN,,16.0
110,CS-,baseline,DO,,13.0
110,CS+,baseline,DO,22.0,
110,CS+,baseline,DN,7.0,
110,CS+,acquisition,DO,19.0,
110,CS+,extinction,MO,8.0,
110,CS+,extinction,MN,17.0,
110,CS-,acquisition,DO,,22.0
110,CS+,acquisition,DO,14.0,
110,CS+,extinction,DO,14.0,
110,CS+,baseline,DO,11.0,
110,CS-,extinction,DN,,19.0
110,CS+,extinction,MO,4.0,
110,CS-,acquisition,DO,,9.0
110,CS-,extinction,DO,,23.0
110,CS+,acquisition,DO,24.0,
110,CS-,baseline,DN,,18.0
110,CS+,baseline,DO,15.0,
110,CS-,baseline,MO,,9.0
110,CS-,baseline,DN,,24.0
110,CS-,extinction,,,1.0
110,CS-,baseline,MO,,23.0
110,CS+,extinction,DN,6.0,
110,CS-,acquisition,DO,,8.0
110,CS-,acquisition,DO,,2.0
110,CS-,extinction,DO,,3.0
110,CS+,extinction,DO,18.0,
110,CS+,baseline,DO,23.0,
110,CS+,baseline,DO,20.0,
110,CS+,acquisition,DO,18.0,
110,CS+,acquisition,DO,11.0,
110,CS-,baseline,DO,,14.0
110,CS+,extinction,DN,3.0,
110,CS+,baseline,DO,21.0,
110,CS+,extinction,DO,19.0,
110,CS+,acquisition,DO,4.0,
110,CS-,baseline,DO,,19.0
110,CS+,acquisition,DO,15.0,
110,CS-,extinction,DN,,8.0
110,CS+,baseline,DO,4.0,
110,CS-,acquisition,DO,,1.0
110,CS-,acquisition,DO,,11.0
110,CS-,extinction,DN,,9.0
110,CS-,baseline,DN,,11.0
110,CS+,baseline,DO,24.0,
110,CS+,extinction,DN,21.0,
110,CS-,extinction,DO,,7.0
110,CS-,baseline,DN,,17.0
110,CS-,acquisition,DN,,24.0
110,CS+,acquisition,DO,20.0,
110,CS-,acquisition,MO,,4.0
110,CS+,baseline,DO,2.0,
110,CS+,acquisition,DO,10.0,
110,CS+,extinction,DO,2.0,
110,CS-,extinction,MO,,21.0
110,CS+,extinction,DO,22.0,
110,CS+,baseline,DO,13.0,
110,CS-,acquisition,DO,,3.0
110,CS+,baseline,DO,12.0,
110,CS-,baseline,DO,,1.0
110,CS-,acquisition,,,17.0
110,CS+,acquisition,MN,1.0,
110,CS-,extinction,MO,,18.0
110,CS+,extinction,MO,7.0,
110,CS-,extinction,DN,,6.0
110,CS+,acquisition,DO,3.0,
110,CS-,baseline,,,12.0
110,CS+,baseline,MO,19.0,
110,CS-,extinction,DO,,15.0
110,CS+,extinction,MO,12.0,
110,CS-,baseline,MO,,20.0
110,CS+,acquisition,DO,8.0,
110,CS+,baseline,MN,18.0,
110,CS-,extinction,DN,,4.0
110,CS+,acquisition,DO,2.0,
110,CS+,extinction,DO,13.0,
110,CS-,baseline,DO,,4.0
110,CS-,acquisition,DO,,16.0
110,CS-,acquisition,DO,,15.0
110,CS-,baseline,DN,,3.0
110,CS+,baseline,DO,1.0,
110,CS+,acquisition,DO,6.0,
110,CS-,extinction,DN,,24.0
110,CS+,acquisition,DO,22.0,
110,CS+,extinction,DO,9.0,
110,CS-,baseline,MO,,10.0
110,CS-,extinction,,,17.0
110,CS+,baseline,DO,3.0,
110,CS-,acquisition,DO,,5.0
110,CS-,acquisition,DO,,12.0
110,CS+,extinction,MN,15.0,
110,CS-,extinction,,,20.0
110,CS-,acquisition,DO,,14.0
110,CS+,baseline,DO,17.0,
110,CS-,acquisition,,,10.0
110,CS-,extinction,DN,,13.0
110,CS+,acquisition,DO,7.0,
110,CS-,baseline,DO,,8.0
110,CS+,acquisition,DO,17.0,
110,CS+,baseline,MN,14.0,
110,CS-,baseline,MN,,2.0
110,CS+,extinction,MO,5.0,
110,CS+,extinction,DN,20.0,
110,CS+,extinction,DN,10.0,
110,CS+,baseline,,16.0,
110,CS+,acquisition,DN,23.0,
110,CS-,extinction,DN,,12.0
110,CS+,extinction,DO,24.0,
110,CS+,acquisition,DN,9.0,
110,CS-,acquisition,MN,,23.0
110,CS-,baseline,,,5.0
110,CS-,baseline,DO,,7.0
110,CS+,baseline,DO,9.0,
110,CS-,extinction,DO,,5.0
110,CS-,acquisition,DO,,20.0
110,CS-,extinction,DN,,22.0
110,CS+,extinction,,1.0,
110,CS-,acquisition,DO,,19.0
110,CS+,acquisition,DN,21.0,
110,CS+,baseline,,5.0,
110,CS+,extinction,DO,16.0,
110,CS-,acquisition,DO,,6.0
110,CS+,baseline,DO,6.0,
110,CS+,acquisition,,5.0,
110,CS-,baseline,DO,,6.0
110,CS-,baseline,DN,,22.0
110,CS-,extinction,DN,,14.0
111,CS+,extinction,DO,18.0,
111,CS-,baseline,DO,,11.0
111,CS+,acquisition,DO,6.0,
111,CS-,baseline,MN,,16.0
111,CS-,acquisition,DO,,4.0
111,CS+,baseline,DO,21.0,
111,CS-,extinction,DO,,14.0
111,CS-,acquisition,DO,,11.0
111,CS-,extinction,MO,,23.0
111,CS+,acquisition,DO,24.0,
111,CS+,extinction,MO,13.0,
111,CS+,baseline,DO,23.0,
111,CS+,extinction,DO,11.0,
111,CS+,baseline,DO,16.0,
111,CS-,acquisition,MO,,21.0
111,CS-,extinction,DO,,13.0
111,CS-,baseline,DO,,24.0
111,CS+,baseline,MO,4.0,
111,CS-,acquisition,DO,,24.0
111,CS-,extinction,MO,,19.0
111,CS+,acquisition,DO,2.0,
111,CS-,baseline,DN,,10.0
111,CS+,extinction,MN,21.0,
111,CS+,acquisition,DO,23.0,
111,CS+,baseline,DO,22.0,
111,CS-,baseline,DO,,6.0
111,CS+,acquisition,DO,18.0,
111,CS+,baseline,DO,14.0,
111,CS-,baseline,DO,,9.0
111,CS+,extinction,DO,20.0,
111,CS-,acquisition,DO,,1.0
111,CS-,acquisition,DO,,19.0
111,CS+,extinction,MO,14.0,
111,CS-,extinction,DO,,11.0
111,CS+,acquisition,DO,22.0,
111,CS-,extinction,DO,,24.0
111,CS+,acquisition,DO,12.0,
111,CS+,baseline,DO,7.0,
111,CS-,acquisition,MO,,6.0
111,CS+,extinction,DO,2.0,
111,CS-,acquisition,MN,,16.0
111,CS-,baseline,DO,,2.0
111,CS+,baseline,DO,13.0,
111,CS-,extinction,DN,,17.0
111,CS-,baseline,MO,,3.0
111,CS-,extinction,MO,,3.0
111,CS+,extinction,DO,10.0,
111,CS+,acquisition,DO,1.0,
111,CS+,baseline,DO,24.0,
111,CS+,acquisition,MO,10.0,
111,CS-,baseline,MO,,20.0
111,CS-,extinction,DO,,7.0
111,CS-,extinction,MO,,4.0
111,CS+,extinction,DO,6.0,
111,CS+,extinction,DO,22.0,
111,CS-,acquisition,DO,,2.0
111,CS-,baseline,DO,,14.0
111,CS+,baseline,DO,12.0,
111,CS-,acquisition,MN,,12.0
111,CS+,acquisition,DO,14.0,
111,CS-,extinction,MO,,6.0
111,CS+,extinction,MO,9.0,
111,CS+,baseline,DO,5.0,
111,CS+,acquisition,DO,11.0,
111,CS-,baseline,DO,,17.0
111,CS+,extinction,DO,7.0,
111,CS-,acquisition,DO,,14.0
111,CS-,extinction,DO,,20.0
111,CS-,acquisition,MO,,13.0
111,CS-,baseline,MO,,8.0
111,CS+,acquisition,DO,21.0,
111,CS+,baseline,DO,2.0,
111,CS-,acquisition,DO,,7.0
111,CS+,extinction,DO,8.0,
111,CS-,baseline,DO,,4.0
111,CS+,baseline,DO,1.0,
111,CS+,extinction,DO,19.0,
111,CS-,baseline,DO,,18.0
111,CS+,baseline,DO,15.0,
111,CS+,acquisition,DO,7.0,
111,CS-,extinction,MN,,8.0
111,CS-,extinction,DO,,16.0
111,CS+,acquisition,MO,17.0,
111,CS-,acquisition,MN,,22.0
111,CS+,extinction,DO,17.0,
111,CS+,baseline,DO,17.0,
111,CS+,acquisition,DO,5.0,
111,CS-,extinction,DO,,21.0
111,CS+,acquisition,DO,16.0,
111,CS-,baseline,DO,,7.0
111,CS+,extinction,DO,16.0,
111,CS-,baseline,MO,,5.0
111,CS-,acquisition,DO,,23.0
111,CS-,extinction,MN,,12.0
111,CS-,acquisition,DO,,17.0
111,CS+,baseline,MO,19.0,
111,CS-,extinction,DO,,22.0
111,CS-,baseline,MN,,19.0
111,CS+,acquisition,DO,20.0,
111,CS-,acquisition,DO,,9.0
111,CS+,extinction,DO,5.0,
111,CS+,acquisition,DO,8.0,
111,CS+,extinction,DO,24.0,
111,CS+,baseline,DO,11.0,
111,CS+,baseline,DO,6.0,
111,CS-,extinction,MO,,2.0
111,CS-,baseline,MN,,15.0
111,CS-,acquisition,DO,,18.0
111,CS+,baseline,DO,10.0,
111,CS+,extinction,DO,12.0,
111,CS-,acquisition,DO,,8.0
111,CS+,baseline,DO,18.0,
111,CS-,acquisition,DO,,20.0
111,CS+,acquisition,DO,13.0,
111,CS-,extinction,DO,,9.0
111,CS+,extinction,DO,1.0,
111,CS-,baseline,MO,,21.0
111,CS+,acquisition,DO,19.0,
111,CS-,extinction,DO,,5.0
111,CS-,baseline,DO,,23.0
111,CS+,acquisition,DO,9.0,
111,CS-,baseline,DO,,12.0
111,CS-,extinction,DO,,18.0
111,CS+,baseline,DO,9.0,
111,CS-,baseline,MN,,22.0
111,CS-,acquisition,DO,,3.0
111,CS+,extinction,DO,23.0,
111,CS-,extinction,DO,,15.0
111,CS+,baseline,DO,20.0,
111,CS+,extinction,DO,15.0,
111,CS+,acquisition,DO,4.0,
111,CS-,acquisition,DO,,5.0
111,CS+,extinction,MO,4.0,
111,CS-,acquisition,DO,,15.0
111,CS+,baseline,DO,3.0,
111,CS-,baseline,DO,,13.0
111,CS-,baseline,DO,,1.0
111,CS+,acquisition,DO,15.0,
111,CS+,baseline,DO,8.0,
111,CS-,extinction,MO,,10.0
111,CS-,acquisition,MN,,10.0
111,CS-,extinction,MO,,1.0
111,CS+,acquisition,DO,3.0,
111,CS+,extinction,DO,3.0,
112,CS+,extinction,MN,24.0,
112,CS+,baseline,MO,15.0,
112,CS-,extinction,MO,,23.0
112,CS-,acquisition,DO,,4.0
112,CS+,baseline,MO,9.0,
112,CS-,baseline,DO,,3.0
112,CS+,extinction,MN,12.0,
112,CS-,acquisition,MO,,19.0
112,CS-,extinction,DO,,14.0
112,CS+,acquisition,MO,1.0,
112,CS-,baseline,DO,,20.0
112,CS+,acquisition,DO,3.0,
112,CS+,acquisition,DO,20.0,
112,CS-,extinction,MO,,13.0
112,CS-,baseline,DO,,22.0
112,CS-,acquisition,MN,,10.0
112,CS+,baseline,DO,17.0,
112,CS+,acquisition,DO,19.0,
112,CS+,extinction,DN,7.0,
112,CS+,baseline,DO,5.0,
112,CS-,acquisition,MN,,5.0
112,CS+,extinction,DO,17.0,
112,CS-,baseline,MO,,11.0
112,CS-,extinction,MN,,19.0
112,CS+,baseline,DO,19.0,
112,CS-,acquisition,MO,,2.0
112,CS-,extinction,DN,,2.0
112,CS+,extinction,DO,21.0,
112,CS-,extinction,DN,,24.0
112,CS-,baseline,MO,,13.0
112,CS-,acquisition,MO,,1.0
112,CS-,baseline,DO,,21.0
112,CS+,acquisition,MN,2.0,
112,CS+,extinction,MN,19.0,
112,CS+,acquisition,MN,8.0,
112,CS+,baseline,MN,18.0,
112,CS+,extinction,MN,1.0,
112,CS-,acquisition,MO,,16.0
112,CS-,acquisition,DO,,9.0
112,CS+,acquisition,DO,21.0,
112,CS-,baseline,MN,,7.0
112,CS-,extinction,MO,,22.0
112,CS+,baseline,DO,4.0,
112,CS+,acquisition,DO,10.0,
112,CS-,baseline,DO,,17.0
112,CS+,baseline,MN,24.0,
112,CS+,extinction,MO,4.0,
